"covariates","waic_increase"
"elevation",324.856434881183
"precipitation",2812.09008304706
"tavg",365.025947229138
"tmax",1335.14531260205
"pop_den",2995.39310807948
"tree",1871.79870149735
"shrub",213.242884037052
"cropland",608.779148188813
"built",1618.47366968474
"bare",269.250697377178
"water",1082.82573997144
"cattle",17.0766826380459
