"covariates","waic_increase"
"elevation",1598.11034492393
"precipitation",1551.2654281094
"tavg",1772.85978934138
"human_fp",147.842063300071
"pop_den",3232.10755635819
"tree",1914.47397693589
"grassland",1847.76354102436
"shrub",2952.23354913277
"cropland",697.932204700766
"bare",6105.59317470819
"water",2801.23265166866
"mangrove",231.489008007004
"cattle",277.364322311438
