"covariates","waic_increase"
"elevation",2585.01370817752
"precipitation",3539.10378220613
"tavg",801.463012480059
"tmax",2803.44882696621
"pop_den",817.427460490448
"tree",1777.64939471847
"grassland",1445.93517513077
"shrub",912.46734496719
"cropland",1775.6752794883
"built",1827.82941630678
"bare",1855.18006146397
"wetland",751.278023995683
