"covariates","waic_increase"
"precipitation",1764.16107444015
"tavg",870.078288761004
"tmax",890.159449199849
"human_fp",1025.94449518747
"pop_den",651.987706223419
"tree",2350.10136874656
"grassland",2921.38091132004
"cropland",1119.34241204129
"built",2439.03902225927
"bare",2491.84570273226
"mangrove",150.236495546495
"tsetse",2366.08822917478
