"Longitude","Latitude","water_cover"
7.34358693467337,4.46739045226131,0
7.41336331658291,4.46739045226131,0
7.48313969849246,4.46739045226131,0
7.55291608040201,4.46739045226131,0
5.73873015075377,4.52580904522613,0
5.80850653266332,4.52580904522613,0
5.87828291457286,4.52580904522613,0
5.94805929648241,4.52580904522613,0
6.01783567839196,4.52580904522613,0
6.08761206030151,4.52580904522613,0
6.15738844221106,4.52580904522613,0
6.2271648241206,4.52580904522613,0
6.29694120603015,4.52580904522613,0
6.3667175879397,4.52580904522613,0
6.43649396984925,4.52580904522613,0
6.50627035175879,4.52580904522613,0
6.57604673366834,4.52580904522613,0
6.64582311557789,4.52580904522613,0
6.71559949748744,4.52580904522613,0
6.78537587939698,4.52580904522613,0
6.85515226130653,4.52580904522613,0
6.92492864321608,4.52580904522613,0
6.99470502512563,4.52580904522613,1
7.06448140703518,4.52580904522613,0
7.13425778894472,4.52580904522613,0
7.20403417085427,4.52580904522613,1
7.27381055276382,4.52580904522613,0
7.34358693467337,4.52580904522613,0
7.41336331658291,4.52580904522613,0
7.48313969849246,4.52580904522613,0
7.55291608040201,4.52580904522613,0
7.62269246231156,4.52580904522613,0
7.6924688442211,4.52580904522613,0
7.76224522613065,4.52580904522613,0
5.66895376884422,4.58422763819095,0
5.73873015075377,4.58422763819095,0
5.80850653266332,4.58422763819095,0
5.87828291457286,4.58422763819095,0
5.94805929648241,4.58422763819095,0
6.01783567839196,4.58422763819095,0
6.08761206030151,4.58422763819095,0
6.15738844221106,4.58422763819095,0
6.2271648241206,4.58422763819095,0
6.29694120603015,4.58422763819095,0
6.3667175879397,4.58422763819095,0
6.43649396984925,4.58422763819095,0
6.50627035175879,4.58422763819095,0
6.57604673366834,4.58422763819095,0
6.64582311557789,4.58422763819095,1
6.71559949748744,4.58422763819095,0
6.78537587939698,4.58422763819095,0
6.85515226130653,4.58422763819095,0
6.92492864321608,4.58422763819095,0
6.99470502512563,4.58422763819095,0
7.06448140703518,4.58422763819095,1
7.13425778894472,4.58422763819095,0
7.20403417085427,4.58422763819095,0
7.27381055276382,4.58422763819095,0
7.34358693467337,4.58422763819095,0
7.41336331658291,4.58422763819095,0
7.48313969849246,4.58422763819095,0
7.55291608040201,4.58422763819095,0
7.62269246231156,4.58422763819095,0
7.6924688442211,4.58422763819095,0
7.76224522613065,4.58422763819095,0
7.8320216080402,4.58422763819095,0
7.90179798994975,4.58422763819095,0
5.59917738693467,4.64264623115578,1
5.66895376884422,4.64264623115578,0
5.73873015075377,4.64264623115578,0
5.80850653266332,4.64264623115578,0
5.87828291457286,4.64264623115578,0
5.94805929648241,4.64264623115578,0
6.01783567839196,4.64264623115578,0
6.08761206030151,4.64264623115578,0
6.15738844221106,4.64264623115578,0
6.2271648241206,4.64264623115578,0
6.29694120603015,4.64264623115578,0
6.3667175879397,4.64264623115578,0
6.43649396984925,4.64264623115578,0
6.50627035175879,4.64264623115578,0
6.57604673366834,4.64264623115578,0
6.64582311557789,4.64264623115578,0
6.71559949748744,4.64264623115578,0
6.78537587939698,4.64264623115578,0
6.85515226130653,4.64264623115578,0
6.92492864321608,4.64264623115578,1
6.99470502512563,4.64264623115578,0
7.06448140703518,4.64264623115578,0
7.13425778894472,4.64264623115578,0
7.20403417085427,4.64264623115578,0
7.27381055276382,4.64264623115578,0
7.34358693467337,4.64264623115578,0
7.41336331658291,4.64264623115578,0
7.48313969849246,4.64264623115578,0
7.55291608040201,4.64264623115578,0
7.62269246231156,4.64264623115578,0
7.6924688442211,4.64264623115578,0
7.76224522613065,4.64264623115578,0
7.8320216080402,4.64264623115578,0
7.90179798994975,4.64264623115578,0
7.9715743718593,4.64264623115578,0
8.04135075376884,4.64264623115578,0
8.11112713567839,4.64264623115578,0
5.52940100502513,4.7010648241206,1
5.59917738693467,4.7010648241206,0
5.66895376884422,4.7010648241206,0
5.73873015075377,4.7010648241206,0
5.80850653266332,4.7010648241206,0
5.87828291457286,4.7010648241206,0
5.94805929648241,4.7010648241206,0
6.01783567839196,4.7010648241206,0
6.08761206030151,4.7010648241206,0
6.15738844221106,4.7010648241206,0
6.2271648241206,4.7010648241206,0
6.29694120603015,4.7010648241206,0
6.3667175879397,4.7010648241206,0
6.43649396984925,4.7010648241206,0
6.50627035175879,4.7010648241206,0
6.57604673366834,4.7010648241206,0
6.64582311557789,4.7010648241206,0
6.71559949748744,4.7010648241206,0
6.78537587939698,4.7010648241206,0
6.85515226130653,4.7010648241206,0
6.92492864321608,4.7010648241206,0
6.99470502512563,4.7010648241206,0
7.06448140703518,4.7010648241206,0
7.13425778894472,4.7010648241206,0
7.20403417085427,4.7010648241206,0
7.27381055276382,4.7010648241206,0
7.34358693467337,4.7010648241206,0
7.41336331658291,4.7010648241206,0
7.48313969849246,4.7010648241206,0
7.55291608040201,4.7010648241206,0
7.62269246231156,4.7010648241206,0
7.6924688442211,4.7010648241206,0
7.76224522613065,4.7010648241206,0
7.8320216080402,4.7010648241206,0
7.90179798994975,4.7010648241206,0
7.9715743718593,4.7010648241206,0
8.04135075376884,4.7010648241206,0
8.11112713567839,4.7010648241206,0
8.18090351758794,4.7010648241206,0
8.25067989949749,4.7010648241206,0
5.52940100502513,4.75948341708543,1
5.59917738693467,4.75948341708543,0
5.66895376884422,4.75948341708543,0
5.73873015075377,4.75948341708543,0
5.80850653266332,4.75948341708543,0
5.87828291457286,4.75948341708543,0
5.94805929648241,4.75948341708543,0
6.01783567839196,4.75948341708543,0
6.08761206030151,4.75948341708543,0
6.15738844221106,4.75948341708543,0
6.2271648241206,4.75948341708543,0
6.29694120603015,4.75948341708543,0
6.3667175879397,4.75948341708543,0
6.43649396984925,4.75948341708543,0
6.50627035175879,4.75948341708543,0
6.57604673366834,4.75948341708543,0
6.64582311557789,4.75948341708543,0
6.71559949748744,4.75948341708543,0
6.78537587939698,4.75948341708543,0
6.85515226130653,4.75948341708543,0
6.92492864321608,4.75948341708543,1
6.99470502512563,4.75948341708543,0
7.06448140703518,4.75948341708543,0
7.13425778894472,4.75948341708543,0
7.20403417085427,4.75948341708543,0
7.27381055276382,4.75948341708543,0
7.34358693467337,4.75948341708543,0
7.41336331658291,4.75948341708543,0
7.48313969849246,4.75948341708543,0
7.55291608040201,4.75948341708543,0
7.62269246231156,4.75948341708543,0
7.6924688442211,4.75948341708543,0
7.76224522613065,4.75948341708543,0
7.8320216080402,4.75948341708543,0
7.90179798994975,4.75948341708543,0
7.9715743718593,4.75948341708543,0
8.04135075376884,4.75948341708543,0
8.11112713567839,4.75948341708543,0
8.18090351758794,4.75948341708543,0
8.25067989949749,4.75948341708543,0
8.32045628140704,4.75948341708543,1
8.39023266331658,4.75948341708543,1
8.46000904522613,4.75948341708543,0
5.45962462311558,4.81790201005025,1
5.52940100502513,4.81790201005025,1
5.59917738693467,4.81790201005025,1
5.66895376884422,4.81790201005025,0
5.73873015075377,4.81790201005025,0
5.80850653266332,4.81790201005025,0
5.87828291457286,4.81790201005025,0
5.94805929648241,4.81790201005025,0
6.01783567839196,4.81790201005025,0
6.08761206030151,4.81790201005025,0
6.15738844221106,4.81790201005025,0
6.2271648241206,4.81790201005025,0
6.29694120603015,4.81790201005025,0
6.3667175879397,4.81790201005025,0
6.43649396984925,4.81790201005025,0
6.50627035175879,4.81790201005025,0
6.57604673366834,4.81790201005025,0
6.64582311557789,4.81790201005025,0
6.71559949748744,4.81790201005025,0
6.78537587939698,4.81790201005025,0
6.85515226130653,4.81790201005025,0
6.92492864321608,4.81790201005025,0
6.99470502512563,4.81790201005025,0
7.06448140703518,4.81790201005025,0
7.13425778894472,4.81790201005025,0
7.20403417085427,4.81790201005025,0
7.27381055276382,4.81790201005025,0
7.34358693467337,4.81790201005025,0
7.41336331658291,4.81790201005025,0
7.48313969849246,4.81790201005025,0
7.55291608040201,4.81790201005025,0
7.62269246231156,4.81790201005025,0
7.6924688442211,4.81790201005025,0
7.76224522613065,4.81790201005025,0
7.8320216080402,4.81790201005025,0
7.90179798994975,4.81790201005025,0
7.9715743718593,4.81790201005025,0
8.04135075376884,4.81790201005025,0
8.11112713567839,4.81790201005025,0
8.18090351758794,4.81790201005025,0
8.25067989949749,4.81790201005025,1
8.32045628140704,4.81790201005025,1
8.39023266331658,4.81790201005025,0
8.46000904522613,4.81790201005025,0
5.38984824120603,4.87632060301507,1
5.45962462311558,4.87632060301507,1
5.52940100502513,4.87632060301507,0
5.59917738693467,4.87632060301507,0
5.66895376884422,4.87632060301507,0
5.73873015075377,4.87632060301507,0
5.80850653266332,4.87632060301507,0
5.87828291457286,4.87632060301507,0
5.94805929648241,4.87632060301507,0
6.01783567839196,4.87632060301507,0
6.08761206030151,4.87632060301507,0
6.15738844221106,4.87632060301507,0
6.2271648241206,4.87632060301507,0
6.29694120603015,4.87632060301507,0
6.3667175879397,4.87632060301507,0
6.43649396984925,4.87632060301507,0
6.50627035175879,4.87632060301507,0
6.57604673366834,4.87632060301507,0
6.64582311557789,4.87632060301507,0
6.71559949748744,4.87632060301507,0
6.78537587939698,4.87632060301507,0
6.85515226130653,4.87632060301507,0
6.92492864321608,4.87632060301507,0
6.99470502512563,4.87632060301507,0
7.06448140703518,4.87632060301507,0
7.13425778894472,4.87632060301507,0
7.20403417085427,4.87632060301507,0
7.27381055276382,4.87632060301507,0
7.34358693467337,4.87632060301507,0
7.41336331658291,4.87632060301507,0
7.48313969849246,4.87632060301507,0
7.55291608040201,4.87632060301507,0
7.62269246231156,4.87632060301507,0
7.6924688442211,4.87632060301507,0
7.76224522613065,4.87632060301507,0
7.8320216080402,4.87632060301507,0
7.90179798994975,4.87632060301507,0
7.9715743718593,4.87632060301507,0
8.04135075376884,4.87632060301507,0
8.11112713567839,4.87632060301507,0
8.18090351758794,4.87632060301507,0
8.25067989949749,4.87632060301507,1
8.32045628140704,4.87632060301507,0
8.39023266331658,4.87632060301507,0
8.46000904522613,4.87632060301507,0
8.52978542713568,4.87632060301507,0
5.38984824120603,4.9347391959799,1
5.45962462311558,4.9347391959799,0
5.52940100502513,4.9347391959799,0
5.59917738693467,4.9347391959799,0
5.66895376884422,4.9347391959799,0
5.73873015075377,4.9347391959799,0
5.80850653266332,4.9347391959799,0
5.87828291457286,4.9347391959799,0
5.94805929648241,4.9347391959799,0
6.01783567839196,4.9347391959799,0
6.08761206030151,4.9347391959799,0
6.15738844221106,4.9347391959799,0
6.2271648241206,4.9347391959799,0
6.29694120603015,4.9347391959799,0
6.3667175879397,4.9347391959799,0
6.43649396984925,4.9347391959799,0
6.50627035175879,4.9347391959799,0
6.57604673366834,4.9347391959799,0
6.64582311557789,4.9347391959799,0
6.71559949748744,4.9347391959799,0
6.78537587939698,4.9347391959799,0
6.85515226130653,4.9347391959799,0
6.92492864321608,4.9347391959799,0
6.99470502512563,4.9347391959799,0
7.06448140703518,4.9347391959799,0
7.13425778894472,4.9347391959799,0
7.20403417085427,4.9347391959799,0
7.27381055276382,4.9347391959799,0
7.34358693467337,4.9347391959799,0
7.41336331658291,4.9347391959799,0
7.48313969849246,4.9347391959799,0
7.55291608040201,4.9347391959799,0
7.62269246231156,4.9347391959799,0
7.6924688442211,4.9347391959799,0
7.76224522613065,4.9347391959799,0
7.8320216080402,4.9347391959799,0
7.90179798994975,4.9347391959799,0
7.9715743718593,4.9347391959799,0
8.04135075376884,4.9347391959799,0
8.11112713567839,4.9347391959799,0
8.18090351758794,4.9347391959799,0
8.25067989949749,4.9347391959799,0
8.32045628140704,4.9347391959799,0
8.39023266331658,4.9347391959799,0
8.46000904522613,4.9347391959799,0
8.52978542713568,4.9347391959799,0
5.32007185929648,4.99315778894472,1
5.38984824120603,4.99315778894472,1
5.45962462311558,4.99315778894472,0
5.52940100502513,4.99315778894472,0
5.59917738693467,4.99315778894472,0
5.66895376884422,4.99315778894472,0
5.73873015075377,4.99315778894472,0
5.80850653266332,4.99315778894472,0
5.87828291457286,4.99315778894472,0
5.94805929648241,4.99315778894472,0
6.01783567839196,4.99315778894472,0
6.08761206030151,4.99315778894472,0
6.15738844221106,4.99315778894472,0
6.2271648241206,4.99315778894472,0
6.29694120603015,4.99315778894472,0
6.3667175879397,4.99315778894472,0
6.43649396984925,4.99315778894472,0
6.50627035175879,4.99315778894472,0
6.57604673366834,4.99315778894472,0
6.64582311557789,4.99315778894472,0
6.71559949748744,4.99315778894472,0
6.78537587939698,4.99315778894472,0
6.85515226130653,4.99315778894472,0
6.92492864321608,4.99315778894472,0
6.99470502512563,4.99315778894472,0
7.06448140703518,4.99315778894472,0
7.13425778894472,4.99315778894472,0
7.20403417085427,4.99315778894472,0
7.27381055276382,4.99315778894472,0
7.34358693467337,4.99315778894472,0
7.41336331658291,4.99315778894472,0
7.48313969849246,4.99315778894472,0
7.55291608040201,4.99315778894472,0
7.62269246231156,4.99315778894472,0
7.6924688442211,4.99315778894472,0
7.76224522613065,4.99315778894472,0
7.8320216080402,4.99315778894472,0
7.90179798994975,4.99315778894472,0
7.9715743718593,4.99315778894472,0
8.04135075376884,4.99315778894472,0
8.11112713567839,4.99315778894472,0
8.18090351758794,4.99315778894472,0
8.25067989949749,4.99315778894472,0
8.32045628140704,4.99315778894472,0
8.39023266331658,4.99315778894472,0
8.46000904522613,4.99315778894472,0
8.52978542713568,4.99315778894472,0
5.32007185929648,5.05157638190955,1
5.38984824120603,5.05157638190955,1
5.45962462311558,5.05157638190955,0
5.52940100502513,5.05157638190955,0
5.59917738693467,5.05157638190955,0
5.66895376884422,5.05157638190955,0
5.73873015075377,5.05157638190955,0
5.80850653266332,5.05157638190955,0
5.87828291457286,5.05157638190955,0
5.94805929648241,5.05157638190955,0
6.01783567839196,5.05157638190955,0
6.08761206030151,5.05157638190955,0
6.15738844221106,5.05157638190955,0
6.2271648241206,5.05157638190955,0
6.29694120603015,5.05157638190955,0
6.3667175879397,5.05157638190955,0
6.43649396984925,5.05157638190955,0
6.50627035175879,5.05157638190955,0
6.57604673366834,5.05157638190955,0
6.64582311557789,5.05157638190955,0
6.71559949748744,5.05157638190955,0
6.78537587939698,5.05157638190955,0
6.85515226130653,5.05157638190955,0
6.92492864321608,5.05157638190955,0
6.99470502512563,5.05157638190955,0
7.06448140703518,5.05157638190955,0
7.13425778894472,5.05157638190955,0
7.20403417085427,5.05157638190955,0
7.27381055276382,5.05157638190955,0
7.34358693467337,5.05157638190955,0
7.41336331658291,5.05157638190955,0
7.48313969849246,5.05157638190955,0
7.55291608040201,5.05157638190955,0
7.62269246231156,5.05157638190955,0
7.6924688442211,5.05157638190955,0
7.76224522613065,5.05157638190955,0
7.8320216080402,5.05157638190955,0
7.90179798994975,5.05157638190955,0
7.9715743718593,5.05157638190955,0
8.04135075376884,5.05157638190955,0
8.11112713567839,5.05157638190955,0
8.18090351758794,5.05157638190955,0
8.25067989949749,5.05157638190955,0
8.32045628140704,5.05157638190955,0
8.39023266331658,5.05157638190955,0
8.46000904522613,5.05157638190955,0
8.52978542713568,5.05157638190955,0
8.59956180904523,5.05157638190955,0
5.32007185929648,5.10999497487437,1
5.38984824120603,5.10999497487437,0
5.45962462311558,5.10999497487437,0
5.52940100502513,5.10999497487437,0
5.59917738693467,5.10999497487437,0
5.66895376884422,5.10999497487437,0
5.73873015075377,5.10999497487437,0
5.80850653266332,5.10999497487437,0
5.87828291457286,5.10999497487437,0
5.94805929648241,5.10999497487437,0
6.01783567839196,5.10999497487437,0
6.08761206030151,5.10999497487437,0
6.15738844221106,5.10999497487437,0
6.2271648241206,5.10999497487437,0
6.29694120603015,5.10999497487437,0
6.3667175879397,5.10999497487437,0
6.43649396984925,5.10999497487437,0
6.50627035175879,5.10999497487437,0
6.57604673366834,5.10999497487437,0
6.64582311557789,5.10999497487437,0
6.71559949748744,5.10999497487437,0
6.78537587939698,5.10999497487437,0
6.85515226130653,5.10999497487437,0
6.92492864321608,5.10999497487437,0
6.99470502512563,5.10999497487437,0
7.06448140703518,5.10999497487437,0
7.13425778894472,5.10999497487437,0
7.20403417085427,5.10999497487437,0
7.27381055276382,5.10999497487437,0
7.34358693467337,5.10999497487437,0
7.41336331658291,5.10999497487437,0
7.48313969849246,5.10999497487437,0
7.55291608040201,5.10999497487437,0
7.62269246231156,5.10999497487437,0
7.6924688442211,5.10999497487437,0
7.76224522613065,5.10999497487437,0
7.8320216080402,5.10999497487437,0
7.90179798994975,5.10999497487437,0
7.9715743718593,5.10999497487437,0
8.04135075376884,5.10999497487437,0
8.11112713567839,5.10999497487437,0
8.18090351758794,5.10999497487437,0
8.25067989949749,5.10999497487437,0
8.32045628140704,5.10999497487437,0
8.39023266331658,5.10999497487437,0
8.46000904522613,5.10999497487437,0
8.52978542713568,5.10999497487437,0
8.59956180904523,5.10999497487437,0
5.25029547738693,5.1684135678392,1
5.32007185929648,5.1684135678392,1
5.38984824120603,5.1684135678392,0
5.45962462311558,5.1684135678392,1
5.52940100502513,5.1684135678392,0
5.59917738693467,5.1684135678392,0
5.66895376884422,5.1684135678392,0
5.73873015075377,5.1684135678392,0
5.80850653266332,5.1684135678392,0
5.87828291457286,5.1684135678392,0
5.94805929648241,5.1684135678392,0
6.01783567839196,5.1684135678392,0
6.08761206030151,5.1684135678392,0
6.15738844221106,5.1684135678392,0
6.2271648241206,5.1684135678392,0
6.29694120603015,5.1684135678392,0
6.3667175879397,5.1684135678392,0
6.43649396984925,5.1684135678392,0
6.50627035175879,5.1684135678392,0
6.57604673366834,5.1684135678392,0
6.64582311557789,5.1684135678392,0
6.71559949748744,5.1684135678392,0
6.78537587939698,5.1684135678392,0
6.85515226130653,5.1684135678392,0
6.92492864321608,5.1684135678392,0
6.99470502512563,5.1684135678392,0
7.06448140703518,5.1684135678392,0
7.13425778894472,5.1684135678392,0
7.20403417085427,5.1684135678392,0
7.27381055276382,5.1684135678392,0
7.34358693467337,5.1684135678392,0
7.41336331658291,5.1684135678392,0
7.48313969849246,5.1684135678392,0
7.55291608040201,5.1684135678392,0
7.62269246231156,5.1684135678392,0
7.6924688442211,5.1684135678392,0
7.76224522613065,5.1684135678392,0
7.8320216080402,5.1684135678392,0
7.90179798994975,5.1684135678392,0
7.9715743718593,5.1684135678392,0
8.04135075376884,5.1684135678392,0
8.11112713567839,5.1684135678392,0
8.18090351758794,5.1684135678392,0
8.25067989949749,5.1684135678392,0
8.32045628140704,5.1684135678392,0
8.39023266331658,5.1684135678392,0
8.46000904522613,5.1684135678392,0
8.52978542713568,5.1684135678392,0
8.59956180904523,5.1684135678392,0
5.25029547738693,5.22683216080402,1
5.32007185929648,5.22683216080402,1
5.38984824120603,5.22683216080402,0
5.45962462311558,5.22683216080402,0
5.52940100502513,5.22683216080402,0
5.59917738693467,5.22683216080402,0
5.66895376884422,5.22683216080402,0
5.73873015075377,5.22683216080402,0
5.80850653266332,5.22683216080402,0
5.87828291457286,5.22683216080402,0
5.94805929648241,5.22683216080402,0
6.01783567839196,5.22683216080402,0
6.08761206030151,5.22683216080402,0
6.15738844221106,5.22683216080402,0
6.2271648241206,5.22683216080402,0
6.29694120603015,5.22683216080402,0
6.3667175879397,5.22683216080402,0
6.43649396984925,5.22683216080402,0
6.50627035175879,5.22683216080402,0
6.57604673366834,5.22683216080402,0
6.64582311557789,5.22683216080402,0
6.71559949748744,5.22683216080402,0
6.78537587939698,5.22683216080402,0
6.85515226130653,5.22683216080402,0
6.92492864321608,5.22683216080402,0
6.99470502512563,5.22683216080402,0
7.06448140703518,5.22683216080402,0
7.13425778894472,5.22683216080402,0
7.20403417085427,5.22683216080402,0
7.27381055276382,5.22683216080402,0
7.34358693467337,5.22683216080402,0
7.41336331658291,5.22683216080402,0
7.48313969849246,5.22683216080402,0
7.55291608040201,5.22683216080402,0
7.62269246231156,5.22683216080402,0
7.6924688442211,5.22683216080402,0
7.76224522613065,5.22683216080402,0
7.8320216080402,5.22683216080402,0
7.90179798994975,5.22683216080402,0
7.9715743718593,5.22683216080402,1
8.04135075376884,5.22683216080402,0
8.11112713567839,5.22683216080402,0
8.18090351758794,5.22683216080402,0
8.25067989949749,5.22683216080402,0
8.32045628140704,5.22683216080402,0
8.39023266331658,5.22683216080402,0
8.46000904522613,5.22683216080402,0
8.52978542713568,5.22683216080402,0
8.59956180904523,5.22683216080402,0
5.25029547738693,5.28525075376884,1
5.32007185929648,5.28525075376884,1
5.38984824120603,5.28525075376884,0
5.45962462311558,5.28525075376884,0
5.52940100502513,5.28525075376884,0
5.59917738693467,5.28525075376884,0
5.66895376884422,5.28525075376884,0
5.73873015075377,5.28525075376884,0
5.80850653266332,5.28525075376884,0
5.87828291457286,5.28525075376884,0
5.94805929648241,5.28525075376884,0
6.01783567839196,5.28525075376884,0
6.08761206030151,5.28525075376884,0
6.15738844221106,5.28525075376884,0
6.2271648241206,5.28525075376884,0
6.29694120603015,5.28525075376884,1
6.3667175879397,5.28525075376884,0
6.43649396984925,5.28525075376884,0
6.50627035175879,5.28525075376884,0
6.57604673366834,5.28525075376884,0
6.64582311557789,5.28525075376884,0
6.71559949748744,5.28525075376884,0
6.78537587939698,5.28525075376884,0
6.85515226130653,5.28525075376884,0
6.92492864321608,5.28525075376884,0
6.99470502512563,5.28525075376884,0
7.06448140703518,5.28525075376884,0
7.13425778894472,5.28525075376884,0
7.20403417085427,5.28525075376884,0
7.27381055276382,5.28525075376884,0
7.34358693467337,5.28525075376884,0
7.41336331658291,5.28525075376884,0
7.48313969849246,5.28525075376884,0
7.55291608040201,5.28525075376884,0
7.62269246231156,5.28525075376884,0
7.6924688442211,5.28525075376884,0
7.76224522613065,5.28525075376884,0
7.8320216080402,5.28525075376884,0
7.90179798994975,5.28525075376884,0
7.9715743718593,5.28525075376884,0
8.04135075376884,5.28525075376884,0
8.11112713567839,5.28525075376884,0
8.18090351758794,5.28525075376884,0
8.25067989949749,5.28525075376884,0
8.32045628140704,5.28525075376884,0
8.39023266331658,5.28525075376884,0
8.46000904522613,5.28525075376884,0
8.52978542713568,5.28525075376884,0
8.59956180904523,5.28525075376884,0
8.66933819095478,5.28525075376884,0
5.18051909547739,5.34366934673367,1
5.25029547738693,5.34366934673367,1
5.32007185929648,5.34366934673367,1
5.38984824120603,5.34366934673367,0
5.45962462311558,5.34366934673367,1
5.52940100502513,5.34366934673367,0
5.59917738693467,5.34366934673367,0
5.66895376884422,5.34366934673367,0
5.73873015075377,5.34366934673367,0
5.80850653266332,5.34366934673367,0
5.87828291457286,5.34366934673367,0
5.94805929648241,5.34366934673367,0
6.01783567839196,5.34366934673367,0
6.08761206030151,5.34366934673367,0
6.15738844221106,5.34366934673367,0
6.2271648241206,5.34366934673367,0
6.29694120603015,5.34366934673367,0
6.3667175879397,5.34366934673367,0
6.43649396984925,5.34366934673367,0
6.50627035175879,5.34366934673367,1
6.57604673366834,5.34366934673367,0
6.64582311557789,5.34366934673367,0
6.71559949748744,5.34366934673367,0
6.78537587939698,5.34366934673367,0
6.85515226130653,5.34366934673367,0
6.92492864321608,5.34366934673367,0
6.99470502512563,5.34366934673367,0
7.06448140703518,5.34366934673367,0
7.13425778894472,5.34366934673367,0
7.20403417085427,5.34366934673367,0
7.27381055276382,5.34366934673367,0
7.34358693467337,5.34366934673367,0
7.41336331658291,5.34366934673367,0
7.48313969849246,5.34366934673367,0
7.55291608040201,5.34366934673367,0
7.62269246231156,5.34366934673367,0
7.6924688442211,5.34366934673367,0
7.76224522613065,5.34366934673367,0
7.8320216080402,5.34366934673367,0
7.90179798994975,5.34366934673367,0
7.9715743718593,5.34366934673367,0
8.04135075376884,5.34366934673367,0
8.11112713567839,5.34366934673367,0
8.18090351758794,5.34366934673367,0
8.25067989949749,5.34366934673367,0
8.32045628140704,5.34366934673367,0
8.39023266331658,5.34366934673367,0
8.46000904522613,5.34366934673367,0
8.52978542713568,5.34366934673367,0
8.59956180904523,5.34366934673367,0
8.66933819095478,5.34366934673367,0
5.18051909547739,5.40208793969849,1
5.25029547738693,5.40208793969849,1
5.32007185929648,5.40208793969849,1
5.38984824120603,5.40208793969849,0
5.45962462311558,5.40208793969849,1
5.52940100502513,5.40208793969849,0
5.59917738693467,5.40208793969849,0
5.66895376884422,5.40208793969849,0
5.73873015075377,5.40208793969849,0
5.80850653266332,5.40208793969849,0
5.87828291457286,5.40208793969849,0
5.94805929648241,5.40208793969849,0
6.01783567839196,5.40208793969849,0
6.08761206030151,5.40208793969849,0
6.15738844221106,5.40208793969849,0
6.2271648241206,5.40208793969849,0
6.29694120603015,5.40208793969849,0
6.3667175879397,5.40208793969849,0
6.43649396984925,5.40208793969849,0
6.50627035175879,5.40208793969849,0
6.57604673366834,5.40208793969849,0
6.64582311557789,5.40208793969849,0
6.71559949748744,5.40208793969849,0
6.78537587939698,5.40208793969849,0
6.85515226130653,5.40208793969849,0
6.92492864321608,5.40208793969849,0
6.99470502512563,5.40208793969849,0
7.06448140703518,5.40208793969849,0
7.13425778894472,5.40208793969849,0
7.20403417085427,5.40208793969849,0
7.27381055276382,5.40208793969849,0
7.34358693467337,5.40208793969849,0
7.41336331658291,5.40208793969849,0
7.48313969849246,5.40208793969849,0
7.55291608040201,5.40208793969849,0
7.62269246231156,5.40208793969849,0
7.6924688442211,5.40208793969849,0
7.76224522613065,5.40208793969849,0
7.8320216080402,5.40208793969849,0
7.90179798994975,5.40208793969849,0
7.9715743718593,5.40208793969849,0
