"covariates","waic_increase"
"precipitation",28.3323006181163
"tavg",60.1042044318183
"tree",301.222435755175
"grassland",412.727528807112
"shrub",422.200149778844
"cropland",503.101582256731
"built",636.13954729276
"water",82.3930461496657
"cattle",304.98026887949
