"covariates","waic_increase"
"tavg",447.962475159169
"tmax",479.370284747798
"human_fp",723.018209363012
"cropland",234.0149282438
"bare",19.9494729933122
"cattle",195.236571586918
"grassland",149.107594705614
"pop_den",17.2551441503019
