"covariates","waic_increase"
"elevation",799.951576147731
"precipitation",210.882612512408
"tmax",856.165270835704
"human_fp",374.55294122406
"grassland",713.387810430744
"shrub",649.328985695729
"cropland",430.488061175382
"built",398.118317256327
"bare",1257.02445577267
"water",417.612423748751
"cattle",450.147737224893
"tsetse",178.011845505553
