"covariates","waic_increase"
"tavg",251.983734515112
"tmax",239.734972229545
"human_fp",1505.22640364032
"tree",165.128992203764
"grassland",199.393439379361
"shrub",249.721097880421
"cropland",164.489291670947
"built",217.732676093801
"bare",337.918912660305
"water",254.784445121946
"mangrove",29.6826784097484
