"covariates","waic_increase"
"elevation",603.897936835437
"tmax",334.167413534385
"tree",5.09977767944929
"grassland",233.10948991167
"shrub",828.343098179707
"cropland",322.240682812683
"bare",530.008539562988
"mangrove",21.0649067240083
"tsetse",324.248702272626
