"covariates","waic_increase"
"tmax",121.542857476274
"cropland",495.083277405168
"built",1262.97954684334
"bare",211.682645628664
"water",142.776347424622
"cattle",346.589554035461
"elevation",447.680943427566
"mangrove",1.79723463420305
