"covariates","waic_increase"
"elevation",528.320224922735
"precipitation",426.547161250013
"tavg",499.936737421465
"human_fp",731.417881247819
"pop_den",727.248123321777
"tree",169.524358487424
"grassland",331.983376113549
"cropland",510.009570185536
"built",365.504332829965
"bare",23.7469372308424
"cattle",516.027739470795
"wetland",2.96181253568284
