"covariates","waic_increase"
"tavg",751.396771129108
"tmax",751.832134118653
"pop_den",76.9338644919962
"tree",592.45197266066
"grassland",384.038074479106
"shrub",569.421466918633
"cropland",542.260652664276
"built",638.844254149592
"water",470.363255857371
"tsetse",75.276673233966
"mangrove",1.67019618397535
