"covariates","waic_increase"
"tmax",337.576772757147
"human_fp",443.966322490511
"tree",224.127980189915
"grassland",445.985975917539
"shrub",326.890950523155
"cropland",418.883130145827
"built",476.780392462326
"water",462.964414442728
"cattle",274.297454805084
"mangrove",0.557104831672405
