"covariates","waic_increase"
"precipitation",218.258576938713
"tavg",298.035683948097
"pop_den",652.409612761485
"grassland",418.911827256254
"bare",1705.72755432037
"water",100.995329171012
"cattle",1344.48223824354
"tsetse",26.0988855859996
"wetland",2.4686480187238
