"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0138924170289598,598,0.00325793145653724,151,0.0392053786448989,1621
"Ababo",0.379671752995336,25367,0.368806705414543,24682,0.390628300562382,26057
"Abay Chomen",0.359080468375799,17533,0.35034382176326,17142,0.367888196155202,17926
"Abaya",0.291484480917051,16138,0.280878808758491,15496,0.302273549841073,16794
"Abe Dongoro",0.324537989444625,17740,0.317256188011008,17336,0.331883586972648,18148
"Abergele",0.183504729796774,14050,0.152507722640506,11744,0.218395567368524,16639
"Abeshege",0.370262896855253,24175,0.361320845279683,23608,0.379271679284667,24746
"Abichuna Gne'a",0.484163388619653,73779,0.45995995826674,70087,0.508424979754478,77481
"Abobo",0.257809470103334,2210,0.241074958903513,2126,0.275642170795302,2296
"Abuna G/Beret",0.416131144616168,73298,0.401769411565543,70867,0.430598201705342,75747
"Ada'a",0.38222918509195,55219,0.365016814587193,52697,0.399745410292533,57788
"Adaa'r",0.4171331741515,36136,0.291162535252829,27013,0.553294559671736,45895
"Adaba",0.235454760405357,38382,0.21640932232995,35464,0.255320764284291,41422
"Adadle",0.41557689103423,0,0.000214143682940745,0,0.99859666645368,0
"Adama",0.353476965693722,41162,0.33531156439144,38998,0.371964099518751,43366
"Adami Tulu Jido Kombolcha",0.301866704075924,38195,0.287624706375322,36287,0.316503191954281,40168
"Adda Berga",0.455130848412499,71303,0.43760685407442,68637,0.472739196912715,73981
"Addi Arekay",0.242007873560354,23045,0.222943118925166,21229,0.261873753695789,24938
"Adola",0.253910834791138,38834,0.234116770058328,35666,0.27446630178415,42129
"Adwa",0.0193802528396581,2099,0.00215296065760842,229,0.0759505769572313,8254
"Afambo",0.165311796564389,3513,0.00286131866430718,68,0.699400456696902,16826
"Afdem",0.459894800210958,554,0.0385185693506264,113,0.942628377865684,1041
"Afder",0.49256862152207,0,0.00209921368572146,0,0.998326458750109,0
"Afdera",0.00366935156930833,37,0.000302454730683315,3,0.0160856786817523,158
"Afele Kola",0.278224839388462,26892,0.265196837126232,25630,0.291535683428003,28180
"Agalometi",0.304904460881838,3699,0.295170423060466,3590,0.314767632928921,3810
"Agarfa",0.228989043471374,35078,0.21074084264822,32228,0.248035910505838,38058
"Ahferom",0.0132634821609288,1381,0.000615897667750397,74,0.0714263273337594,7159
"Akaki",0.40811871181347,36813,0.388731474099334,34983,0.427721628889917,38663
"Akaki - Kalit",0.385090865558019,7219,0.356448820770288,6682,0.41433603406903,7767
"Akobo",0.0183086946978833,426,0.00609195482352082,143,0.0425581072293045,984
"Alaba",0.289644703697442,49377,0.27946003359499,47649,0.299990207519751,51132
"Alaje",0.0788648993053671,6695,0.0454386179349438,3815,0.1261126806223,10791
"Alamata",0.206595175809055,25950,0.165988684421787,20581,0.253875536030946,32248
"Albuko",0.552126016241024,59159,0.518095873121719,55509,0.585800338861173,62770
"Ale",0.286300299523343,15775,0.278354621885091,15348,0.294349221013474,16208
"Aleltu",0.443793393609527,26609,0.423155360632195,25371,0.464577713880082,27857
"Alem Gena",0.41833858642109,65515,0.403543763569928,63179,0.433244848332396,67869
"Aleta Wendo",0.237631001071676,27007,0.222654979804408,25312,0.253109436285702,28759
"Alfa",0.308864537581983,47570,0.295585859862044,45660,0.322417267251197,49519
"Alge Sachi",0.298700134242983,28267,0.29318663721882,27755,0.304260121558383,28784
"Alicho Woriro",0.341558577101704,39819,0.332314992950764,38730,0.350892022383268,40919
"Alle",0.327762845531733,17448,0.316437157575662,16880,0.339245908617429,18024
"Amaro",0.288416083875627,21525,0.278246376268563,20655,0.298768293429725,22415
"Ambasel",0.503912515058787,60462,0.471769554002547,56590,0.536026206592402,64332
"Ambo Zuria",0.392170222148642,82162,0.381913336811397,80082,0.402499449603176,84256
"Ameya",0.37245332174086,62935,0.36399820763547,61501,0.380967387131977,64379
"Amibara",0.47327372162591,73252,0.400218755773488,63869,0.546951730839088,82705
"Amigna",0.265007642845151,29781,0.243369976890736,27370,0.287534604485937,32290
"Amuru",0.341693211086532,22217,0.332636405729814,21695,0.350836759666759,22743
"Ana Sora",0.241217458653021,36764,0.226533638385163,34568,0.256370431658202,39029
"Analemmo",0.333928022899083,21180,0.324353938576457,20573,0.343603051117737,21792
"Anchar",0.347965365271363,22701,0.324009067148702,21116,0.37250772454102,24326
"Anderacha",0.28743309802556,7222,0.278148264041634,6994,0.296852834687882,7453
"Aneded",0.399354578777003,36803,0.382173691524706,35420,0.416711902263982,38200
"Anfilo",0.350343184029046,9978,0.34045783783595,9699,0.36032718044032,10260
"Angolelana Tera",0.459118817230869,64933,0.435341002332269,61553,0.483035890827188,68332
"Anigacha",0.298102146515898,11160,0.287601549721379,10767,0.308762627354519,11559
"Ankasha",0.298741461614807,85281,0.291189194286828,83207,0.306373663760471,87377
"Ankober",0.459272257434724,28146,0.432109433315753,26486,0.486617453048555,29817
"Antsokiya",0.566273730878701,25552,0.526913405329132,23794,0.604874506564545,27278
"Arba Minch Zuria",0.302781409743126,33470,0.292446329468767,32350,0.313294562401822,34611
"Arbe Gonna",0.242915272780698,40772,0.23065515420855,38718,0.255495068326724,42880
"Arero",0.927977621293984,42849,0.868388961797649,39956,0.965100562811694,44691
"Argoba",0.591115581304533,48747,0.551363671252025,45469,0.630007240123423,51954
"Argoba Special Woreda",0.461083547309067,18406,0.431888996842633,17221,0.490474387428952,19598
"Aroresa",0.225824265266373,40086,0.210222223457331,37322,0.242016581706332,42953
"Arsi Negele",0.28027845801221,52708,0.263023749129922,50135,0.298055550814348,55344
"Artuma Fursi",0.55784106586661,41830,0.52086383453187,39082,0.594351333668133,44544
"Aseko",0.323154496182453,28709,0.301771359013054,26815,0.345101061776904,30653
"Asgede Tsimbila",0.108895169038136,29096,0.0610204370357964,16016,0.177906177536149,48211
"Assagirt",0.445125551984009,30411,0.420161693126401,28726,0.47029694436959,32109
"Assosa",0.571273219798992,36446,0.555490875037865,35480,0.586938769694029,37406
"Atsbi Wenberta",0.00559066407746871,534,0.00106777902685195,104,0.0174766439718908,1658
"Aw-bare",0.35413025039768,0,1.51471465605897e-05,0,0.999335787593298,0
"Awabel",0.412326776442119,61100,0.394705668776989,58657,0.430114445271594,63565
"Aware",0.359737092418793,0,7.7135769094931e-07,0,0.999930937859146,0
"Awasa",0.232493334458301,18513,0.215013398420721,17036,0.250731646653643,20061
"Awasa Zuria",0.272160731936379,42319,0.260363089112452,40526,0.284217934282643,44149
"Awash Fentale",0.428504798633168,40020,0.400904630667065,37432,0.456426860561334,42639
"Awra",0.102411500112662,14053,0.0413928964193684,5943,0.2074642503925,27614
"Ayida",0.360251697966267,9814,0.34855925220317,9493,0.372069344665879,10138
"Ayira",0.276975451498045,13852,0.27067050242935,13531,0.283346715298929,14177
"Ayisha",0.266509517584827,0,0.000503317086931111,0,0.972931836316753,0
"Aysaita",0.0876518050589041,8432,0.00341242844197492,337,0.40261080596373,38536
"Babile",0.320953408585263,0,9.46729287896291e-05,0,0.995908024785748,0
"Babo",0.349202351844297,16113,0.342444435743443,15808,0.356005226563663,16421
"Badele Zuria",0.322527580494125,26215,0.317170258715171,25775,0.327920289761179,26659
"Bahir Dar Zuria",0.250533432082838,252522,0.240917582896667,244793,0.260349141138696,260365
"Bako Gazer",0.34277777309527,60614,0.331441911382499,58673,0.354250369165771,62577
"Bako Tibe",0.32975857589127,59197,0.323553936498143,58089,0.336007600559845,60312
"Bambasi",0.481278498171941,17763,0.469778175138817,17343,0.492790635061561,18184
"Banja",0.294846056425536,38941,0.287022605246907,37915,0.302759635682557,39978
"Bare",0.477487776844946,0,0.000206574299913135,0,0.999780511120602,0
"Basketo",0.343931969755373,7913,0.334515958910202,7700,0.353439870606284,8128
"Baso Liben",0.39382671086453,50799,0.380124243562603,49048,0.407653335436558,52565
"Basona Worena",0.496701553183154,78670,0.469825336913866,74392,0.523591998754693,82954
"Bati",0.581113663660275,58027,0.541596308026701,54075,0.619871902542183,61905
"Becho",0.360853921014668,46352,0.350332183322344,44982,0.371467326992935,47734
"Bedeno",0.315088109676672,0,0.00391804303370374,0,0.947729163943256,0
"Begi",0.443908147116618,21551,0.433014503264131,21021,0.454842132915105,22084
"Bele Gesgar",0.245502729086785,25898,0.226304716811921,23867,0.265482235760833,28013
"Bena Tsemay",0.350266546044251,42021,0.336587043587376,40405,0.364127455240989,43657
"Bensa",0.233709399749443,35212,0.219093501237266,33030,0.248816931554825,37466
"Berahile",0.00380333948276884,60,0.000480728409785295,12,0.0146515353650582,185
"Berbere",0.180918560867416,12820,0.161567914118279,11453,0.201544684194795,14277
"Bereh",0.438358006769586,63081,0.419573803075996,60384,0.457274075748757,65796
"Berehet",0.428058630482587,22563,0.403597975077509,21289,0.45278576329564,23851
"Bero",0.64025380652834,3377,0.60450334056527,3187,0.674609560455818,3559
"Beyeda",0.226418240563686,16037,0.203155433686783,14412,0.251409524802038,17783
"Bibugn",0.39609967925032,38938,0.381395338652571,37497,0.410940364720879,40393
"Bidu",0.00300212981205659,23,0.00016934701676516,1,0.014733241692324,116
"Bila Seyo",0.32709154817118,17434,0.319687879873657,17055,0.334561709847036,17815
"Bilidigilu",0.446545588390126,9093,0.435403759831656,8876,0.457724111997534,9312
"Bilo Nopha",0.290847744197111,9501,0.283885023869128,9275,0.297885255799702,9730
"Bio Jiganifado",0.314781163912595,17521,0.305721851894408,17041,0.323953563174499,18006
"Bita",0.308224425069634,21499,0.300649833185232,20990,0.315879047740954,22013
"Boh",0.377736453298841,0,2.06470558307793e-07,0,0.999982738108747,0
"Boji Chekorsa",0.274007485656006,13258,0.267577302936736,12950,0.280506340762968,13569
"Boji Dirmeji",0.28011329203761,11294,0.272261228031967,10967,0.288090839781857,11626
"Boke",0.279396547432322,25873,0.0717900766648735,8793,0.641044470610638,52742
"Bole",0.342772007701924,28668,0.304856666125022,25500,0.382229522348662,31965
"Boloso Bombe",0.343730349565843,25119,0.33607775701181,24551,0.351444611013598,25692
"Boloso sore",0.305550336309287,38244,0.293878094106978,36769,0.317413095132627,39742
"Bona Zuria",0.23169821866801,20784,0.21917945608215,19659,0.244576838039506,21940
"Boneya Boshe",0.328505303780402,21957,0.322521739190607,21558,0.334530032343674,22360
"Bonke",0.327468636147011,42072,0.318835531117119,41002,0.33618875243585,43152
"Bora",0.353321831830649,30895,0.339573477432238,29699,0.367252762404632,32107
"Bore",0.255167165226262,40769,0.242431809959824,38767,0.268222791994222,42821
"Borecha",0.337347974105254,16070,0.330584298172597,15741,0.34416346945812,16402
"Boreda",0.317087379612565,12447,0.310064267825255,12178,0.32417671704669,12718
"Boricha",0.282111371374974,68282,0.271570779944863,65521,0.292845796021832,71100
"Boset",0.372072909464139,60953,0.351342886465797,57530,0.393153312071315,64435
"Bugna",0.372640950831907,32980,0.35193314366195,31149,0.393700618980055,34842
"Bule",0.26502590408742,9402,0.252024292432438,8942,0.278336473184587,9872
"Bule Hora",0.299062823161448,69145,0.281958933192803,65168,0.316577359935179,73221
"Bulen",0.301466928726225,16983,0.290010736611065,16371,0.313106804778865,17606
"Bure",0.313044531825303,42191,0.304030923081078,41045,0.322163922184722,43350
"Bure Mudaytu",0.532567785698241,104329,0.366585054005819,72992,0.690395285031519,133965
"Burji",0.320532286575965,16862,0.30535655129709,16101,0.335956322900664,17635
"Bursa",0.248724593476051,43097,0.237216792035588,41090,0.260503518044279,45151
"Cheha",0.393879261810693,63089,0.382557137857214,61329,0.405304573853194,64863
"Cheliya",0.351776995480523,72702,0.344992642291998,71284,0.358608426066786,74130
"Chena",0.313085000522822,47009,0.305898189014858,45925,0.320340255229581,48103
"Chencha",0.301812598106029,14407,0.29484051898742,14074,0.308853049849338,14742
"Chereti/Weyib",0.554007423040905,0,0.0303234911813698,0,0.983950029383333,0
"Cheta",0.337852318214003,16592,0.330024104632785,16192,0.345748914102604,16997
"Chifra",0.29313839197414,173553,0.212684972182089,131797,0.390951267432226,221860
"Chilga",0.350993818308248,102920,0.327205143097033,96401,0.375419859484273,109621
"Chinaksen",0.353018500285489,0,6.38172998516469e-05,0,0.998281131460356,0
"Chire",0.231098599600656,17129,0.215459657158036,15968,0.247309483597449,18332
"Chiro Zuria",0.322400805610307,33753,0.123383472082958,12572,0.59577634782376,63031
"Chole",0.288286315357171,31414,0.268444911331915,29252,0.308750146077009,33643
"Chora",0.336715047527756,91981,0.328793140930702,89894,0.344708811471441,94087
"Chuko",0.250349364785129,25372,0.238015904454173,24109,0.262999640311414,26667
"Chwaka",0.301266533665231,9945,0.293964889792469,9708,0.308642843485677,10184
"Dabat",0.25239399743343,32686,0.235204509819352,30478,0.270197599275303,34974
"Dabo Hana",0.309510915157593,19858,0.30389981785144,19517,0.315165997613893,20202
"Dale",0.246253811803409,21024,0.230053040013009,19640,0.263005345826255,22456
"Dale Sadi",0.259680849560099,13708,0.25301758765357,13356,0.266427940434944,14065
"Dale Wabera",0.27713961450219,4367,0.270277097820533,4260,0.284083150096887,4475
"Dalfagi",0.612329395780895,55813,0.533489248873406,49371,0.684033247069684,61740
"Dalocha",0.318674844457335,29114,0.308502265830092,28184,0.328979933780759,30056
"Dalul",0.00231524508908153,193,0.000196054637717426,19,0.0100384798402018,802
"Damot Gale",0.292864303509497,32569,0.282588064368233,31438,0.303299921958764,33718
"Damot Pulasa",0.2995129669364,11882,0.286829591202741,11379,0.312428013614533,12394
"Damot Sore",0.309638424807788,25139,0.300421960554401,24390,0.318973787330399,25897
"Damot Weydie",0.298337560553663,28690,0.290607147483384,27924,0.30615658247327,29464
"Dangila",0.252695752443635,50696,0.24622118623746,49405,0.259252441832989,52003
"Dangura",0.378277978968951,12509,0.357541130991996,11922,0.399371041537151,13106
"Daniboya",0.315574946483001,20406,0.307280421582251,19870,0.323957451946083,20948
"Dano",0.345658005536238,50605,0.338780436625836,49633,0.352587239381493,51583
"Danot",0.366123255031078,0,5.23470160856935e-07,0,0.999954626567194,0
"Dara",0.26447420779529,20450,0.250525259333742,19378,0.278781374263193,21549
"Daramalo",0.332689525377877,11503,0.324565314027073,11238,0.340889606765351,11770
"Darimu",0.285221705732941,32723,0.278229561659011,31965,0.292292998224625,33489
"Daro Lebu",0.300519997787548,21796,0.259565655689172,19260,0.345448449202279,24530
"Dasenech (Kuraz)",0.72845029061321,419957,0.568444071555501,342351,0.857968620721191,483844
"Dawe Kachen",0.186318807801259,6617,0.124769415574941,4367,0.265384504570436,9553
"Dawo",0.4087002207707,34865,0.396931121388252,33867,0.420549610101907,35869
"Dawunt",0.444948313819509,21841,0.416757735118983,20439,0.473337560548904,23253
"Debark",0.256933277498977,30248,0.23799793992024,28035,0.276589920694349,32546
"Debay Telatgen",0.421275740980081,44658,0.403720552931208,42803,0.438961396053015,46526
"Debeweyin",0.418143577907281,0,1.02943083985768e-05,0,0.99988412728145,0
"Debre Elias",0.362608537249286,41243,0.351661338638065,40078,0.373663951219858,42419
"Debre Libanos",0.477128357430991,31800,0.455431682203278,30353,0.498890840032394,33251
"Debresina",0.486954310639024,87743,0.461393831092628,83116,0.512557477595829,92378
"Debub Achefer",0.253257681864372,44098,0.246168689380624,42873,0.260446402175521,45339
"Debub Bench",0.293807069532093,32058,0.284348986074096,31046,0.303400421315963,33084
"Decha",0.332317939767051,41560,0.323489230839677,40512,0.341234605188364,42619
"Deder",0.32272533117532,0,0.0103714081857725,0,0.91045084722906,0
"Dedesa",0.328551728066531,27691,0.322126117264112,27141,0.33502665177337,28246
"Dedo",0.345877179140559,103542,0.339074888803372,101606,0.352727725777058,105491
"Dega",0.302003193560133,21522,0.296869961981294,21163,0.307174862657585,21883
"Dega Damot",0.363829997657866,51667,0.350901496248478,49830,0.376907467947224,53524
"Degehabur",0.343797100731032,0,1.80496877025091e-05,0,0.999187551359441,0
"Degehamedo",0.314707238281285,0,2.79544387410633e-05,0,0.997748558911275,0
"Degeluna Tijo",0.28563541152948,52962,0.269863117687591,50090,0.301796442229841,55905
"Degem",0.463945773720739,60231,0.443518434639961,57625,0.484461264363832,62848
"Degua Temben",0.0238526476262511,2275,0.0096231881731777,925,0.0493441197715494,4681
"Dehana",0.349778917166644,35011,0.328682500690925,32917,0.371321141434041,37149
"Dehas",0.97841679097552,53985,0.947936710126624,52361,0.99324594497113,54772
"Dejen",0.42762605190851,38437,0.409465328589692,36829,0.44592940715995,40058
"Delanta",0.477582487903502,55907,0.449664600884713,52631,0.505602062328148,59195
"Dembecha",0.358799068142615,61655,0.348021718084556,59773,0.36968288277345,63556
