"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.011280394941503,554,0.00257715405910818,134,0.0323402197883912,1536
"Ababo",0.372020387188159,24846,0.361292565261949,24170,0.382843883624131,25529
"Abay Chomen",0.357513938026701,17472,0.348821487781873,17082,0.36627763029672,17864
"Abaya",0.304989878239905,16948,0.29399835080378,16276,0.316161202495791,17632
"Abe Dongoro",0.337614880223062,18446,0.330189517559251,18035,0.345100341854366,18862
"Abergele",0.171026152386815,13099,0.140730201980277,10843,0.205526387043761,15659
"Abeshege",0.379461937672726,24762,0.370482287230214,24192,0.388503350217985,25336
"Abichuna Gne'a",0.431999448902869,65796,0.408409991429354,62198,0.45582113338009,69429
"Abobo",0.234608777518365,2222,0.218270401985146,2138,0.252506731774094,2308
"Abuna G/Beret",0.389998416751319,68929,0.375660167748626,66501,0.404486414386703,71381
"Ada'a",0.354252500821656,51194,0.337361791531926,48714,0.371483780474136,53726
"Adaa'r",0.199590655551687,20112,0.131512286726361,14544,0.297599229718806,27569
"Adaba",0.233523176074401,37746,0.214469377050129,34844,0.253408449679966,40771
"Adadle",0.358170005797383,0,1.94644699930426e-05,0,0.999268698764239,0
"Adama",0.317313115115492,36783,0.299756246773742,34690,0.335303816615686,38929
"Adami Tulu Jido Kombolcha",0.294840983685853,37450,0.2805722428639,35565,0.309563839485298,39403
"Adda Berga",0.421069703395074,66306,0.403570765026866,63657,0.438756904506783,68981
"Addi Arekay",0.238248180196167,22740,0.219265117996143,20930,0.258040974212581,24628
"Adola",0.260652279727323,39607,0.240552175339134,36409,0.281518528765809,42934
"Adwa",0.0203028672793539,2215,0.00119085066179715,126,0.0992080055311679,10863
"Afambo",0.0832114997416406,3404,0.000334547666705545,17,0.585450139451677,23097
"Afdem",0.302562435588411,379,0.00692842368330589,6,0.909606036768183,1690
"Afder",0.429509391592766,0,0.000293513047603022,0,0.999139234259901,0
"Afdera",0.000921628163270993,9,6.2715193436672e-05,1,0.00430085430874113,42
"Afele Kola",0.290999356779403,28122,0.277564365517112,26822,0.304709800489984,29449
"Agalometi",0.324049431087912,3936,0.314012776068041,3823,0.33420625521737,4050
"Agarfa",0.217523172441728,33370,0.199775724217422,30599,0.236088633067821,36273
"Ahferom",0.0149014912074265,1532,0.000300871793201397,37,0.0995382110960332,9856
"Akaki",0.373675568751883,33528,0.355005447633924,31769,0.392719447781881,35324
"Akaki - Kalit",0.31411185940079,5888,0.282777795282556,5301,0.346753872059821,6500
"Akobo",0.000941601628589025,23,0.000128639721184538,3,0.00327144395622892,78
"Alaba",0.299196467975268,51060,0.288763756444077,49288,0.309786837810213,52859
"Alaje",0.0735288995477822,6257,0.0411811300907916,3464,0.120288809544964,10320
"Alamata",0.174321596831667,21839,0.137768816715427,17034,0.217736733436464,27592
"Albuko",0.4685289860419,50206,0.434665964234293,46574,0.502608679811249,53861
"Ale",0.296891170847354,16351,0.288837758635658,15918,0.305043125946734,16790
"Aleltu",0.395599486971451,23737,0.375423232368401,22527,0.416044409783321,24964
"Alem Gena",0.394042799168498,61612,0.379500192302476,59314,0.408728572845549,63933
"Aleta Wendo",0.25558501322632,29038,0.239816696164722,27254,0.27184587897026,30878
"Alfa",0.308862926381252,47782,0.295388936467036,45843,0.32260731542163,49759
"Alge Sachi",0.310145919850102,29338,0.304543530331283,28818,0.315792465906782,29863
"Alicho Woriro",0.347988471264631,40630,0.338701604243739,39534,0.357361484437718,41736
"Alle",0.35511399111451,18957,0.343172447423978,18365,0.367212835675745,19556
"Amaro",0.303384043530214,22338,0.292774391422902,21420,0.314203484493016,23281
"Ambasel",0.418985990397553,50179,0.387477201911737,46389,0.450998203984701,54030
"Ambo Zuria",0.383362782701717,80434,0.373139074113477,78360,0.393665806137288,82522
"Ameya",0.376155427268581,63521,0.367586044066653,62067,0.384785017747757,64984
"Amibara",0.381232381631847,60225,0.308783575722824,50823,0.46473597517599,70727
"Amigna",0.238099580649189,27229,0.217529219913575,24895,0.259654499242206,29673
"Amuru",0.342423777869989,22317,0.333373272240532,21795,0.35156083967662,22844
"Ana Sora",0.253169700877288,38546,0.237981441228241,36276,0.268820488784606,40883
"Analemmo",0.346774822430381,21992,0.336976039320282,21371,0.356668739832456,22619
"Anchar",0.300559539350463,19685,0.278429857801411,18220,0.323401373936815,21198
"Anderacha",0.297879415583089,7492,0.28848625143533,7262,0.307401053983371,7726
"Aneded",0.365019402110248,34291,0.347586892381359,32915,0.382863004697981,35690
"Anfilo",0.365447409381119,10366,0.355355032343863,10082,0.375630210708402,10653
"Angolelana Tera",0.404571466631449,57222,0.38165244167383,53964,0.427802971218338,60525
"Anigacha",0.315629304642849,11816,0.304767805730221,11410,0.326641925534172,12228
"Ankasha",0.30380296799027,86684,0.296154422233254,84581,0.311530933332861,88809
"Ankober",0.392519049734357,24049,0.366644763355204,22468,0.418849403899487,25658
"Antsokiya",0.464480303009565,21052,0.423980371900766,19251,0.505737018023002,22884
"Arba Minch Zuria",0.320347073175176,35049,0.309293742195948,33812,0.331655880480312,36323
"Arbe Gonna",0.25260754316592,42421,0.239971429228875,40303,0.265561746463572,44591
"Arero",0.922706296538045,42591,0.858576353048752,39491,0.962658897831362,44566
"Argoba",0.492482054341765,40593,0.452106998518063,37264,0.532931788731299,43929
"Argoba Special Woreda",0.388571891621201,15436,0.360634594561379,14301,0.417081216015169,16595
"Aroresa",0.235839016840045,41909,0.219728411341721,39054,0.252536823283149,44867
"Arsi Negele",0.268708931004203,53488,0.252779285574992,50879,0.286028610770378,56158
"Artuma Fursi",0.467324920789994,35066,0.430599355194972,32333,0.504315562502237,37818
"Aseko",0.284749428956409,25305,0.264866052125706,23544,0.305272764844095,27123
"Asgede Tsimbila",0.0746336415307737,20000,0.0392547134284223,10332,0.129069577221991,35071
"Assagirt",0.383010914042232,26226,0.359174851379496,24616,0.407274821337534,27864
"Assosa",0.616895600075226,39318,0.601404338230051,38364,0.6322005487144,40262
"Atsbi Wenberta",0.00587152584368268,597,0.0010534605123764,108,0.0189367344393046,1914
"Aw-bare",0.343805150456299,0,9.28756396762525e-07,0,0.999866295229851,0
"Awabel",0.372804845654469,55910,0.354955329590823,53469,0.391035917681093,58393
"Aware",0.348505790019437,0,2.28971962757419e-08,0,0.999991350442081,0
"Awasa",0.267636035338358,19732,0.24198716128846,18171,0.294554563372714,21364
"Awasa Zuria",0.268801323780941,42046,0.25585693974382,40091,0.282094261953155,44052
"Awash Fentale",0.366637268191863,33959,0.340399262431082,31500,0.393473606875189,36477
"Awra",0.0437010276722232,6427,0.0177551422047806,2717,0.0911567539125021,12998
"Ayida",0.367892278298047,10010,0.354393909280996,9638,0.381554501267669,10386
"Ayira",0.287611331606301,14367,0.281198026020199,14040,0.294088605549302,14697
"Ayisha",0.184079616548704,0,3.37201642636952e-05,0,0.96434500394568,0
"Aysaita",0.0579709625284076,5989,0.000899837482248554,100,0.352890095935466,35818
"Babile",0.31818908830749,0,1.08569327998716e-05,0,0.998916960468295,0
"Babo",0.369106094575578,17040,0.362177420624137,16726,0.376074717041126,17355
"Badele Zuria",0.33608560481236,27295,0.330614985400387,26845,0.341589578501549,27748
"Bahir Dar Zuria",0.253071633230528,250781,0.243099556492253,242921,0.263261258050505,258761
"Bako Gazer",0.375760861431577,66382,0.364044235883816,64379,0.387587279406733,68404
"Bako Tibe",0.341380774707495,61199,0.335045025397334,60066,0.347758933698272,62340
"Bambasi",0.514969396254187,19011,0.503181374567193,18580,0.526742926397648,19442
"Banja",0.300111404527254,39639,0.292206282437622,38603,0.308105319521358,40688
"Bare",0.410157864705081,0,1.52646809743301e-05,0,0.999904764095265,0
"Basketo",0.37065763366762,8461,0.360920942245278,8239,0.380472848848399,8685
"Baso Liben",0.366759513321618,47309,0.352775133187824,45522,0.380923999888098,49120
"Basona Worena",0.43331085639239,68543,0.407104621382,64376,0.459794878366099,72755
"Bati",0.482826648624733,48174,0.442876161098245,44184,0.522936927302253,52183
"Becho",0.354642675907238,45210,0.344043180097099,43832,0.365344603666322,46601
"Bedeno",0.297846555278164,0,0.000990365543233344,0,0.972156622850311,0
"Begi",0.474953870788714,23065,0.463701161345897,22516,0.486225565428656,23615
"Bele Gesgar",0.225215569286639,23726,0.207015671690241,21802,0.244223252366535,25736
"Bena Tsemay",0.385390334121541,46181,0.371259929538834,44514,0.399660364780951,47865
"Bensa",0.24468569025549,36844,0.229519592655639,34580,0.260341564025818,39180
"Berahile",0.00154444874734045,51,0.000212280630411977,10,0.00581780411369203,155
"Berbere",0.171836792442142,12270,0.153091927775799,10939,0.191869132949689,13692
"Bereh",0.401650719843539,57806,0.38340543760706,55185,0.420099122256558,60456
"Berehet",0.372411377898994,19665,0.349183126053214,18456,0.396091060057156,20898
