"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0103985779038539,474,0.00225557283507285,109,0.0306304848672065,1351
"Ababo",0.36474645055146,24173,0.354330601988478,23520,0.375257314632895,24832
"Abay Chomen",0.346256103241552,16818,0.337790462138638,16440,0.354795461857916,17199
"Abaya",0.309608090560358,17309,0.30046531572544,16734,0.318865266031388,17892
"Abe Dongoro",0.317805164011289,17361,0.310641245834951,16963,0.325034282193434,17762
"Abergele",0.167164668489632,12797,0.137146423383632,10564,0.201516786637682,15344
"Abeshege",0.347991082058479,22598,0.339431247473948,22053,0.356624274730454,23149
"Abichuna Gne'a",0.438654799244622,66883,0.414892660869474,63259,0.462628190876847,70539
"Abobo",0.221797997754902,2219,0.204671695720209,2136,0.240936912219954,2303
"Abuna G/Beret",0.393970829650424,69028,0.380857338280917,66794,0.407196744422177,71281
"Ada'a",0.364300361491476,52768,0.348874621946084,50535,0.379935740740132,55031
"Adaa'r",0.299677195368175,27557,0.209632238308848,20731,0.409307114900403,35581
"Adaba",0.253105762941792,40698,0.234073338244205,37830,0.27285997813158,43673
"Adadle",0.323307836398912,0,1.46112090072423e-06,0,0.999717035143334,0
"Adama",0.33945298681511,39434,0.324399313628498,37676,0.354751538178231,41221
"Adami Tulu Jido Kombolcha",0.299956822519079,38770,0.288841796725892,37337,0.311249693053081,40225
"Adda Berga",0.419880790117243,65792,0.403835322522355,63303,0.43605309890034,68301
"Addi Arekay",0.231602066837365,22080,0.212805209443178,20290,0.25122708690646,23949
"Adola",0.272665120246588,41426,0.254019801547869,38612,0.291896983022015,44327
"Adwa",0.0112495182229052,1232,0.000309865804021492,32,0.0665270249213888,7323
"Afambo",0.136236681696771,1727,0.000204316155115772,4,0.814606573922194,12332
"Afdem",0.36866769077153,0,0.00454455203935536,0,0.971733145621999,0
"Afder",0.378746764419983,0,2.84436250194856e-05,0,0.999613990330193,0
"Afdera",0.0016412296291202,17,0.000126624669639114,1,0.00740056353706698,72
"Afele Kola",0.301772717839305,29127,0.288532619285781,27846,0.315260914838703,30432
"Agalometi",0.313958714898824,3809,0.304076244578391,3698,0.323967080793367,3922
"Agarfa",0.245778088690606,37602,0.227820202087865,34785,0.264427229174935,40531
"Ahferom",0.00779495595239905,801,6.7418827593989e-05,9,0.0574089294447144,5733
"Akaki",0.37629742919787,33867,0.361146273887419,32499,0.391629758983097,35252
"Akaki - Kalit",0.399228341152249,7484,0.384233235347223,7203,0.414365865298951,7768
"Akobo",0.00011543533428336,3,2.30628073088105e-06,0,0.00062304672925547,15
"Alaba",0.28757907449089,48976,0.277735958875342,47310,0.297574303366522,50669
"Alaje",0.0689614258583169,5854,0.038052571618919,3192,0.114207831908589,9777
"Alamata",0.180932292764085,22618,0.142896059772038,17616,0.226255568487095,28630
"Albuko",0.508659807478105,54505,0.474524805808388,50844,0.542734462522084,58161
"Ale",0.290285878632377,15991,0.282549466173575,15576,0.298117944047591,16412
