"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.167295024092891,6390,0.0589806739092538,2373,0.346623397935207,12961
"Ababo",0.381742032723922,24514,0.369501752521784,23757,0.394091378016049,25279
"Abay Chomen",0.365282054360771,17299,0.354834752289269,16834,0.375820122805033,17767
"Abaya",0.336877128881884,17265,0.310482119201,16514,0.364238236244316,18032
"Abe Dongoro",0.350849130438607,18683,0.341140013055077,18161,0.360650062642543,19210
"Abergele",0.253290487949189,19132,0.216684280578758,16450,0.293040324794328,22038
"Abeshege",0.376411313455531,24462,0.366616958748934,23839,0.386280704213077,25089
"Abichuna Gne'a",0.386441052781836,58775,0.362960518035389,55193,0.410322034005917,62419
"Abobo",0.291605586489511,2542,0.269578220652811,2435,0.315408878313939,2650
"Abuna G/Beret",0.383825788348856,66100,0.368997993279209,63568,0.398812437744951,68660
"Ada'a",0.351491044343333,50818,0.334797817994471,48371,0.368573430028435,53324
"Adaa'r",0.556990709651562,46259,0.429571903360197,37156,0.675244528647007,54819
"Adaba",0.228284255561369,38951,0.207507544377558,35794,0.250120602673137,42247
"Adadle",0.448420533812276,0,0.00029158187928795,0,0.999048988713518,0
"Adama",0.355632153931792,41376,0.335348520315585,38968,0.376334561598755,43834
"Adami Tulu Jido Kombolcha",0.327872436924492,40003,0.308920917722967,37932,0.347398580147914,42146
"Adda Berga",0.383169897599392,59281,0.365271105555367,56516,0.401311174512633,62085
"Addi Arekay",0.197462679110934,18815,0.180231164251992,17170,0.215592292542572,20546
"Adola",0.278879220191067,42343,0.257888714879679,39035,0.3005830917051,45768
"Adwa",0.0518093124437447,5564,0.00630429262092727,664,0.188832442094171,20384
"Afambo",0.435383296418715,0,0.0209623242338032,0,0.95162565440816,0
"Afdem",0.51321100846409,589,0.0489027939499492,127,0.958437792260599,1062
"Afder",0.493687657252625,0,0.00185462173884566,0,0.998467291195158,0
"Afdera",0.19748562155368,1799,0.0328718099854445,311,0.54031296385543,4886
"Afele Kola",0.252950484992657,24386,0.235342384387322,22687,0.271178334614231,26145
"Agalometi",0.362514892176579,4030,0.350074887627592,3900,0.375087810853441,4161
"Agarfa",0.243656728396827,37549,0.224006026687503,34483,0.26415503321086,40750
"Ahferom",0.0496432762410553,5297,0.00286368835931161,347,0.243564766942716,25003
"Akaki",0.373474859453058,33367,0.355009938621296,31662,0.392235840306794,35102
"Akaki - Kalit",0.291058934211974,5456,0.265205329422509,4972,0.317956022227823,5961
"Akobo",0.0124318728506605,287,0.00347621139200322,82,0.0317802359604316,727
"Alaba",0.311315480882234,52335,0.298946056841186,50278,0.323886684092816,54425
"Alaje",0.171288733240243,14706,0.112910051198714,9623,0.244773430829655,21128
"Alamata",0.276282858982404,35968,0.22872400188497,29526,0.328814654976836,43100
"Albuko",0.422453600891795,45094,0.388434253095368,41451,0.457031418162156,48798
"Ale",0.275696875594468,15168,0.267684927983705,14736,0.283820634483291,15607
"Aleltu",0.366087300523596,21823,0.345712932394857,20603,0.386828017990428,23065
"Alem Gena",0.377069436275655,58806,0.362113374494772,56461,0.392203002352005,61181
"Aleta Wendo",0.216304175544796,24513,0.201590227449769,22847,0.231576173466648,26243
"Alfa",0.27735123801654,42352,0.264137162333191,40424,0.29090370843212,44329
"Alge Sachi",0.299989714065417,28341,0.293378871351981,27723,0.306663695182273,28964
"Alicho Woriro",0.275453392884164,32416,0.262744776323542,30945,0.28843864950112,33919
"Alle",0.352971751898636,17889,0.339755038531235,17215,0.366355649077835,18573
"Amaro",0.296190019490513,22338,0.283418670861305,21306,0.30926179687078,23397
"Ambasel",0.389013942284109,46970,0.357963837021519,43214,0.420749883698689,50808
"Ambo Zuria",0.363919205133153,74664,0.351684648185805,72137,0.376286425377432,77221
