"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.108867735221331,4567,0.0359026261731155,1598,0.243038742079755,9832
"Ababo",0.389428349536273,25923,0.378334044901945,25236,0.400609016658996,26615
"Abay Chomen",0.370884789301741,18056,0.361895058333407,17661,0.379942591379413,18453
"Abaya",0.317401343506047,16671,0.307084736173335,16113,0.327855485880353,17238
"Abe Dongoro",0.336927335979275,18312,0.329471143691118,17903,0.34444548159615,18725
"Abergele",0.256344171627847,19297,0.220090116937423,16626,0.295589391601014,22185
"Abeshege",0.380613463194565,24822,0.372021614529895,24284,0.38926142606259,25363
"Abichuna Gne'a",0.495386714833692,75054,0.471007392091961,71345,0.519782717519963,78767
"Abobo",0.256478423089036,2309,0.239620672394624,2229,0.274744229511706,2390
"Abuna G/Beret",0.408069093452057,71089,0.393485345297372,68642,0.422774566496096,73558
"Ada'a",0.396304493321452,57221,0.379660230263572,54798,0.413137366270759,59673
"Adaa'r",0.452790069243064,40057,0.320228605787594,30582,0.59668323059901,50172
"Adaba",0.234193868414329,38764,0.216661252960829,35988,0.25243095615371,41648
"Adadle",0.494679932925602,0,0.000258680586999001,0,0.999672104806533,0
"Adama",0.365870637904675,42362,0.347652473051126,40202,0.384405434398909,44562
"Adami Tulu Jido Kombolcha",0.325803112683105,39291,0.311246065936548,37465,0.340707362345767,41167
"Adda Berga",0.44227942630992,68881,0.42453940300134,66212,0.460142290806124,71568
"Addi Arekay",0.250662095095188,23626,0.230917126100516,21762,0.271213596412361,25567
"Adola",0.269843892855538,40533,0.250448515390575,37531,0.289852837120531,43635
"Adwa",0.112342000858176,12349,0.0114366532563694,1235,0.403957325226119,44552
"Afambo",0.326803721108969,0,0.00729880122289355,0,0.931233198978221,0
"Afdem",0.470348473119265,0,0.0284386362673168,0,0.961042650321395,0
"Afder",0.583921706265567,0,0.00338020009909991,0,0.999622485518866,0
"Afdera",0.059491187712275,549,0.00727179554280979,70,0.214596836570808,1954
"Afele Kola",0.237982981353573,22732,0.22694676231112,21672,0.24928675931531,23819
"Agalometi",0.306351170864731,3732,0.297569164597117,3631,0.315240024854823,3834
"Agarfa",0.230874159129386,35496,0.213326196678219,32738,0.249150952178832,38372
"Ahferom",0.111264337612495,11712,0.00510202180098789,616,0.508322228622363,52117
"Akaki",0.418371786358584,37474,0.39989678452878,35753,0.437071848110267,39218
"Akaki - Kalit",0.384814610297491,7214,0.349148235887043,6545,0.421423453268103,7900
"Akobo",0.00310687160350782,73,0.000568194415641773,14,0.00962819489759615,225
"Alaba",0.290039877249469,48269,0.279827570667807,46565,0.300411409558005,50000
"Alaje",0.210801383567886,18048,0.140840898250581,11962,0.296808601837406,25557
