"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0237958533439407,1127,0.00653872886557881,327,0.0615563114865727,2818
"Ababo",0.423956416737021,27004,0.411717742478156,26233,0.43625887022129,27779
"Abay Chomen",0.390753362714093,18389,0.380644482793639,17927,0.40092758311964,18854
"Abaya",0.381750518189087,18754,0.353794596385697,17956,0.410201858693622,19571
"Abe Dongoro",0.365153538815005,19670,0.356646692723073,19193,0.373724053933988,20152
"Abergele",0.251496909711824,19009,0.212983631333163,16194,0.293737633148581,22091
"Abeshege",0.412377850526718,26551,0.402878534763801,25951,0.421923943739825,27153
"Abichuna Gne'a",0.449026771984311,68136,0.423432858263877,64245,0.474822680909331,72060
"Abobo",0.283777790997515,2802,0.262451049789266,2693,0.307758695569534,2913
"Abuna G/Beret",0.42850763744151,72949,0.412922767719042,70314,0.444193570014166,75604
"Ada'a",0.395650601549954,57269,0.377376436355137,54580,0.414155186012141,59993
"Adaa'r",0.315923659333096,31191,0.216258569586966,23518,0.451257261296135,40944
"Adaba",0.220084179936414,37247,0.200408214647131,34319,0.240775828354632,40303
"Adadle",0.335780600490547,0,1.2652805129673e-06,0,0.999817988489881,0
"Adama",0.372521332854155,43049,0.349019278773644,40246,0.396605021230973,45925
"Adami Tulu Jido Kombolcha",0.343293691279354,41476,0.324355194493683,39420,0.362660790530518,43594
"Adda Berga",0.429549595750456,66392,0.410097504760473,63431,0.449180954303087,69381
"Addi Arekay",0.29371588266908,27803,0.27184429643585,25727,0.316328705582653,29950
"Adola",0.27203320179441,40681,0.25209758417755,37540,0.292703178763397,43949
"Adwa",0.0173363052989602,1897,0.000466796695953125,48,0.103633698693405,11404
"Afambo",0.146053006535509,1140,0.000208168932142052,3,0.858802153047479,7188
"Afdem",0.36470974233593,0,0.00410140323796207,0,0.971758114853595,0
"Afder",0.393086636228165,0,2.55765970796987e-05,0,0.99975240494098,0
"Afdera",0.00284269323503607,27,0.000261904204940195,3,0.0120280964427858,114
"Afele Kola",0.245322171822786,23465,0.230488743598114,22029,0.260620743192829,24948
"Agalometi",0.373630741486298,4309,0.36230678166437,4184,0.385055951007945,4435
"Agarfa",0.233273696272206,35620,0.215149737935651,32824,0.252174062719101,38538
"Ahferom",0.0128469533927448,1330,0.000112435351704462,14,0.0995027611789966,9956
"Akaki",0.40491981362428,36175,0.384825163711726,34286,0.425366400163587,38099
"Akaki - Kalit",0.353215192091579,6622,0.318493272228829,5971,0.389124630618777,7295
"Akobo",8.81768971360824e-05,2,2.15203223079589e-06,0,0.00046413800627693,11
"Alaba",0.303894466812697,50659,0.293075830869585,48842,0.314876261510354,52506
"Alaje",0.106040961020543,8951,0.0650044825476939,5430,0.161634460051843,13752
"Alamata",0.246617018037299,31198,0.201029649098228,25154,0.29845026774738,38113
"Albuko",0.496961623737432,53213,0.4622277572893,49490,0.531716427821545,56938
"Ale",0.31188315110546,17097,0.303365042586278,16636,0.320498443398761,17562
"Aleltu",0.405168570581441,24211,0.382889148125679,22874,0.42775140110923,25565
"Alem Gena",0.420143784967911,65555,0.404515579781444,63090,0.435894744884883,68040
"Aleta Wendo",0.240403243363942,27224,0.223352138386748,25290,0.258087674244278,29230
"Alfa",0.318410623410412,48052,0.304201369746451,46005,0.332888089312632,50139
"Alge Sachi",0.322389509097754,30380,0.316247135132747,29808,0.32857872580846,30956
"Alicho Woriro",0.287746922970049,33377,0.27414267799093,31766,0.301644814923573,35024
"Alle",0.379112484219148,19310,0.366042378325275,18648,0.392331480616171,19980
"Amaro",0.32671730854755,23727,0.313606356534035,22677,0.340092195214558,24807
"Ambasel",0.486162313393331,58780,0.4513109822881,54607,0.521141484008855,62966
"Ambo Zuria",0.394895040966802,80078,0.383605578482634,77784,0.406268495168708,82391
"Ameya",0.381361890001497,64291,0.372001453074566,62721,0.390792060536283,65873
"Amibara",0.50498704222458,79445,0.407093271158973,66691,0.608084918058604,92619
"Amigna",0.304724347618811,32060,0.281402210340771,29561,0.3288499329976,34654
"Amuru",0.379245161046603,23465,0.36858384669013,22859,0.38998635374323,24075
"Ana Sora",0.243909658445636,36254,0.228803473410354,33994,0.259503699663016,38588
"Analemmo",0.305926584685237,19405,0.293934356517389,18645,0.318114408892993,20176
"Anchar",0.399707845556852,25441,0.374507096625458,23795,0.425307685717286,27118
"Anderacha",0.326842901618792,7994,0.316072903949828,7730,0.337750693002935,8261
"Aneded",0.391160187802471,35208,0.371935207208261,33713,0.410668264854975,36723
"Anfilo",0.408524981505038,11451,0.397093914656272,11125,0.420028357496105,11781
"Angolelana Tera",0.421490760764205,59256,0.39606099704054,55657,0.447236400483159,62901
"Anigacha",0.281112319494729,10524,0.267862299484087,10028,0.294649917404723,11031
"Ankasha",0.294916159953033,82185,0.285811785921956,79576,0.30414299081831,84832
"Ankober",0.489035400812021,29765,0.460751990695306,28037,0.517366393109991,31498
"Antsokiya",0.563108324993876,25607,0.519610975358164,23677,0.606189283600253,27518
"Arba Minch Zuria",0.383155992305786,36840,0.358691452488111,35314,0.407999580993091,38410
"Arbe Gonna",0.211749911935598,35319,0.197298648624256,32864,0.22676252091787,37872
"Arero",0.891698475062969,41150,0.803358349016151,36958,0.947685603673582,43858
"Argoba",0.620909260002353,51030,0.581307070118743,47760,0.659352111211231,54206
"Argoba Special Woreda",0.518620280560731,20667,0.487781315435189,19412,0.549367943160215,21918
