"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.378646757835262,13903,0.180945370980911,6717,0.608198296034915,22608
"Ababo",0.375261834943252,24528,0.363942437737467,23815,0.386683238878446,25247
"Abay Chomen",0.347361509619748,16711,0.33820335327795,16292,0.356604274195761,17134
"Abaya",0.349073529963386,17623,0.324854429202983,16958,0.374006950037349,18300
"Abe Dongoro",0.33227610900797,17797,0.324492594501893,17362,0.34013185692889,18238
"Abergele",0.31689263841061,23787,0.276783626821151,20863,0.359327663109402,26876
"Abeshege",0.399907502536983,26188,0.390508456686582,25591,0.409361677376516,26788
"Abichuna Gne'a",0.403467464881023,61356,0.379878664821763,57757,0.427394129424675,65007
"Abobo",0.284853509780263,2725,0.264043629878446,2618,0.30742672227359,2833
"Abuna G/Beret",0.389830662300658,67545,0.37549693170689,65109,0.404303557076266,70005
"Ada'a",0.376806169131497,54479,0.359745420265584,51977,0.394208304301101,57034
"Adaa'r",0.66684177571607,54450,0.543425502899992,45681,0.767001998015739,61832
"Adaba",0.208723913122597,37559,0.189994673116904,34592,0.22845411131681,40658
"Adadle",0.432579313108648,0,4.8221727663602e-05,0,0.999722211381143,0
"Adama",0.375798054046229,43934,0.357163225635343,41709,0.394701575028583,46191
"Adami Tulu Jido Kombolcha",0.344496176080742,42619,0.326444736808646,40615,0.363056301037437,44687
"Adda Berga",0.395649492135627,61054,0.377834050183514,58322,0.413670840105005,63819
"Addi Arekay",0.24364521169945,23231,0.224405891273491,21397,0.263690219757286,25143
"Adola",0.27902259446049,42607,0.258406221781378,39303,0.30030353511212,46021
"Adwa",0.0966503879307827,10446,0.00753605596523621,792,0.387451286663276,42157
"Afambo",0.552147417022973,0,0.0210828911869196,0,0.9874108752797,0
"Afdem",0.534835048941503,0,0.0303441841504028,0,0.9811778746519,0
"Afder",0.485117813602518,0,0.000521787484152777,0,0.999550680612691,0
"Afdera",0.598880480436992,5418,0.226383923891744,2060,0.896536144360993,8125
"Afele Kola",0.237142622363794,22825,0.222497293896775,21402,0.252264886993198,24294
"Agalometi",0.334143979109998,3799,0.323370887869645,3682,0.345043671940483,3917
"Agarfa",0.229545476011542,35818,0.211359708852541,32955,0.248530113372775,38809
"Ahferom",0.101027089897267,10853,0.00367794165505547,457,0.514333342517172,53338
"Akaki",0.392067095048381,35271,0.372918647063798,33464,0.411465686757362,37102
"Akaki - Kalit",0.343905500502582,6447,0.316261135716517,5929,0.372356400438823,6980
"Akobo",0.000562566595571283,14,5.7851184072655e-05,1,0.00212543159804118,51
"Alaba",0.323009812938976,54774,0.312254641733214,52950,0.333906333292545,56622
"Alaje",0.267543741436278,22973,0.189826871145765,16198,0.358038894013556,30883
"Alamata",0.355482867683403,46737,0.302567787326255,39546,0.411454045856467,54342
"Albuko",0.434620988046509,46578,0.401320980432268,43006,0.468365804641739,50197
"Ale",0.28909041389856,15922,0.281189480539848,15496,0.297091294708715,16353
"Aleltu",0.377720101700951,22569,0.357445223902791,21351,0.39832104464267,23806
"Alem Gena",0.401821275526171,62871,0.387202932276753,60563,0.416571577037725,65200
"Aleta Wendo",0.216466844663132,24573,0.20214940787972,22950,0.231310778241238,26255
"Alfa",0.296631766509944,45268,0.283015600965294,43289,0.310548967265355,47290
"Alge Sachi",0.304808769078761,28829,0.298860950218348,28275,0.310807434862498,29389
"Alicho Woriro",0.294364324219753,34845,0.283095376028139,33551,0.305828093509325,36162
"Alle",0.36117108468572,18222,0.348792844254964,17590,0.373683503628013,18862
"Amaro",0.30461359507377,22894,0.292363555166972,21885,0.317115731505707,23925
"Ambasel",0.398435904961203,48601,0.367900816214371,44910,0.42956808348145,52359
"Ambo Zuria",0.370422472753712,76845,0.35971911132736,74643,0.38122322057625,79068
"Ameya",0.378408091072419,64083,0.369392971987562,62561,0.387489635347444,65616
"Amibara",0.495937338531018,76599,0.410177325318715,65755,0.579515095895764,87242
"Amigna",0.280089770400899,30593,0.258069298381473,28179,0.302937043814006,33100
"Amuru",0.332308866677138,21113,0.322552390859252,20554,0.342172163067606,21677
"Ana Sora",0.238584519026547,35799,0.223635447477277,33557,0.254028057369326,38116
"Analemmo",0.319000374548717,20246,0.308597653060198,19587,0.329537731903082,20913
"Anchar",0.334529362781218,21320,0.311571879100379,19827,0.35808430505335,22856
"Anderacha",0.292741389913599,7126,0.282872441263504,6886,0.302757010181031,7369
"Aneded",0.369220260407412,33006,0.351974217925267,31626,0.386651511535017,34404
"Anfilo",0.373471513517721,10574,0.36272515375374,10268,0.384309538502486,10883
"Angolelana Tera",0.37041898164738,52364,0.347462225045326,49100,0.393821409518496,55692
"Anigacha",0.293093904576905,10972,0.28230976820977,10569,0.304052763785509,11383
"Ankasha",0.287401146666316,81138,0.279469531400601,78927,0.295429062085509,83377
"Ankober",0.413761325529582,25224,0.38750736927833,23622,0.440379823315192,26849
