"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0527362884460282,2370,0.0155239664800813,739,0.129111904997706,5597
"Ababo",0.357912380033581,24101,0.3487281088677,23527,0.367176274744062,24680
"Abay Chomen",0.344065059890721,16923,0.336365948696893,16581,0.351828512699544,17267
"Abaya",0.317702724491412,17886,0.309151197100767,17319,0.326349361076823,18460
"Abe Dongoro",0.319530071998774,17445,0.312834827395769,17073,0.326282274264501,17819
"Abergele",0.217401042068545,16500,0.184105175609496,14035,0.254140389833206,19215
"Abeshege",0.36644355182588,24023,0.359402319185597,23557,0.373527336760243,24492
"Abichuna Gne'a",0.445038011140896,67818,0.421684528961468,64256,0.4685736731755,71407
"Abobo",0.238012485978989,2283,0.221399256171505,2200,0.256364983550022,2368
"Abuna G/Beret",0.384674428933869,68193,0.372607412926597,66080,0.396848056341504,70324
"Ada'a",0.378671735358494,54781,0.363613389335129,52596,0.393908112107089,56992
"Adaa'r",0.308370343321335,28664,0.21931755064418,21938,0.418148653632188,36628
"Adaba",0.272375575626342,44603,0.253417251513827,41759,0.291963297953777,47536
"Adadle",0.349814598131131,0,6.42634025515068e-06,0,0.999602764198692,0
"Adama",0.34908142841408,40537,0.333394261934971,38686,0.36502240205431,42417
"Adami Tulu Jido Kombolcha",0.320401578154911,41216,0.308504694946168,39547,0.332534228410101,42925
"Adda Berga",0.419786477027423,66027,0.403640059907647,63536,0.436067100195568,68538
"Addi Arekay",0.235236437227616,22543,0.216570566665999,20757,0.254700081047633,24404
"Adola",0.285328319419585,42906,0.266521041570797,39983,0.304700433286013,45921
"Adwa",0.0269232673823991,2945,0.00128341833852458,135,0.138450145472647,15227
"Afambo",0.194367698813356,0,0.000899098241958058,0,0.88534046460359,0
"Afdem",0.358197423331702,0,0.00658749767864301,0,0.95613679852591,0
"Afder",0.393744798830483,0,7.5451795235839e-05,0,0.999369722602808,0
"Afdera",0.0145398364988348,137,0.00157662354510999,16,0.0577673993036047,532
"Afele Kola",0.312656261299898,30172,0.299524808698635,28903,0.326013404886675,31464
"Agalometi",0.305999617901661,3743,0.297124787041058,3639,0.314982397541645,3848
"Agarfa",0.263217532088875,40779,0.245307435268352,37976,0.281730823703571,43679
"Ahferom",0.0197414312822468,2122,0.000398676327813489,51,0.134815780110544,13914
"Akaki",0.385788018442576,34577,0.369609062374226,33075,0.402191475199765,36102
"Akaki - Kalit",0.368757026341507,6913,0.341112358964313,6395,0.397055422541763,7443
"Akobo",0.000514515764481369,12,5.06887422209097e-05,1,0.00199722250019746,48
"Alaba",0.318871337009789,54421,0.310564760299432,53040,0.32726469597212,55815
"Alaje",0.146557799573444,12583,0.0920514490391699,7836,0.217819090867156,18815
"Alamata",0.244302174071257,31150,0.199938856270383,25224,0.29455244341035,37898
"Albuko",0.485828299320894,52065,0.452094254914134,48446,0.519659214662293,55695
"Ale",0.300561464316894,16552,0.292715831493469,16131,0.308498730210047,16978
"Aleltu",0.414462124880347,24868,0.395183571192495,23710,0.433937463334367,26038
"Alem Gena",0.401010843061923,62715,0.387310939572255,60558,0.414827234239322,64891
"Aleta Wendo",0.295151065954116,33522,0.284496639084816,32315,0.305973690181954,34749
"Alfa",0.287151157695946,45065,0.274143285930072,43197,0.30045737452932,46972
"Alge Sachi",0.306473786350778,29016,0.300988185649354,28506,0.31200313522901,29529
"Alicho Woriro",0.35720495586369,41836,0.349407760375875,40936,0.365058108906101,42743
"Alle",0.343944420894972,18454,0.333246609966549,17904,0.35476451389398,19011
"Amaro",0.312419648586805,23151,0.303009389861679,22380,0.321955714802238,23933
"Ambasel",0.434932368881662,52243,0.404983151367811,48627,0.465237462869242,55901
