"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0710091199343752,2960,0.0224532441803391,989,0.165285307712374,6669
"Ababo",0.395508080048106,25245,0.384613457504713,24569,0.406476969804294,25926
"Abay Chomen",0.373096865623745,17556,0.363479600453127,17126,0.382785335003902,17990
"Abaya",0.334125572125006,17293,0.323979938005856,16681,0.344393520086503,17916
"Abe Dongoro",0.337789937154381,17998,0.329757347313453,17559,0.345892828838824,18441
"Abergele",0.257283364224232,19533,0.221320074908424,16869,0.296287879598799,22416
"Abeshege",0.367400952119017,23720,0.359787779586728,23230,0.375062941528463,24213
"Abichuna Gne'a",0.447091240913496,68013,0.422349391866434,64237,0.472031639370724,71820
"Abobo",0.283305163776703,2549,0.264367028059657,2445,0.303529041213094,2654
"Abuna G/Beret",0.412844357523514,70589,0.399684916979532,68297,0.426096329844694,72899
"Ada'a",0.370548313394246,53522,0.354552026484761,51188,0.386855305045763,55905
"Adaa'r",0.542327124169318,47256,0.443421580202857,39988,0.639198881972043,54364
"Adaba",0.211646923291034,35853,0.19269344913489,33052,0.231596648549246,38779
"Adadle",0.417422958750043,0,0.000189457485971856,0,0.998831546564406,0
"Adama",0.361528190918115,41845,0.345675165290049,39994,0.377610281615014,43723
"Adami Tulu Jido Kombolcha",0.308288447721241,37461,0.296351112771234,35784,0.320560760899179,39206
"Adda Berga",0.419100364907864,64839,0.401869729302873,62128,0.436481744442442,67576
"Addi Arekay",0.223831552271597,21231,0.205778920153597,19513,0.242700840797202,23027
"Adola",0.277534327767719,41735,0.259117843745926,38956,0.296472593619482,44593
"Adwa",0.0348302140440659,3737,0.00385495497909611,405,0.134619519317941,14514
"Afambo",0.289202609744182,1892,0.00775047717004767,73,0.885199750784627,6388
"Afdem",0.496276092516866,625,0.0432828599977405,139,0.956744592386726,1083
"Afder",0.498766882528926,0,0.00207797287693118,0,0.998625706629336,0
"Afdera",0.035822756919924,336,0.00483412110578799,48,0.128068929997997,1172
"Afele Kola",0.258434439501359,24893,0.24252630296926,23347,0.27482924125338,26486
"Agalometi",0.351918354872139,3913,0.341026323672392,3796,0.362921584226677,4031
"Agarfa",0.234417322300743,35854,0.216333058083898,33067,0.253264746748169,38761
"Ahferom",0.0300477224787564,3166,0.00144913059406912,175,0.159937703807014,16204
"Akaki",0.390572255556033,34739,0.375168653117141,33352,0.406143732235613,36140
"Akaki - Kalit",0.287765588895563,5395,0.265866134175755,4984,0.310426305501507,5819
"Akobo",0.00411499238489087,97,0.00107420017810182,26,0.010875597148107,255
"Alaba",0.290863177698455,48911,0.282075517887425,47462,0.299767704636649,50379
"Alaje",0.14143850410645,12085,0.0909951603339059,7711,0.206678376672189,17769
"Alamata",0.292704639742098,37620,0.243850418220402,31045,0.346602292798732,44899
"Albuko",0.530277828698016,56632,0.495460917036033,52899,0.564883793417555,60345
