"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0253475945081813,1131,0.00613303060025522,292,0.0700536075219001,3009
"Ababo",0.342207238913867,22178,0.331721746803813,21527,0.352808047989368,22837
"Abay Chomen",0.325773443906058,15532,0.316479155903253,15115,0.335169989229434,15954
"Abaya",0.34389292817359,15636,0.319462539960104,14993,0.368669076449828,16294
"Abe Dongoro",0.295861829183264,15823,0.288107012836166,15400,0.303706923554288,16252
"Abergele",0.197805682328682,14900,0.163430942381835,12391,0.236464971983409,17716
"Abeshege",0.331114963745606,21464,0.323592228674704,20979,0.338701852623326,21953
"Abichuna Gne'a",0.3985297372761,60626,0.374279826040805,56925,0.423155959131446,64385
"Abobo",0.229855444017643,2227,0.21097202777916,2127,0.250773202633737,2329
"Abuna G/Beret",0.360657374672129,62133,0.347006166563136,59771,0.374480023390098,64525
"Ada'a",0.341820487398197,49476,0.325175586162255,47024,0.358858610501514,51990
"Adaa'r",0.33601335686577,31103,0.22292873966142,22677,0.477914265378938,41238
"Adaba",0.206927640011712,35712,0.187871509302279,32843,0.227032789236028,38713
"Adadle",0.311550514422276,0,2.09857508292976e-06,0,0.999530980955822,0
"Adama",0.327167582749844,37847,0.309802036883229,35786,0.344939300431445,39959
"Adami Tulu Jido Kombolcha",0.300563163641338,36017,0.284297266723869,34280,0.3172495085882,37821
"Adda Berga",0.369583668703446,57382,0.351574830424802,54608,0.387879912841948,60201
"Addi Arekay",0.210626637359578,19895,0.192625687856347,18189,0.229509655994422,21685
"Adola",0.248132032457016,37059,0.2294676225808,34112,0.267571691198493,40141
"Adwa",0.0111624241504078,1208,0.000418791838830373,43,0.0611099452755703,6655
"Afambo",0.171635191325486,997,0.000478534636503775,6,0.871685104995074,5413
"Afdem",0.361765145421231,0,0.0054567345124402,0,0.965063660007324,0
"Afder",0.362119932047101,0,3.29345171638079e-05,0,0.999348014360781,0
"Afdera",0.00636244264950101,61,0.000497580017880974,5,0.0283910149591367,266
"Afele Kola",0.239096702306754,23001,0.223729140650202,21509,0.254983869124846,24545
"Agalometi",0.298191148216556,3385,0.287836276275008,3273,0.308700398432503,3498
"Agarfa",0.228295291308927,35256,0.209852856684276,32410,0.247562739429089,38230
"Ahferom",0.00764431634261874,814,0.000110735640853073,14,0.0522593029169116,5401
"Akaki",0.350175570019479,31127,0.33202967932592,29428,0.368807603552514,32875
"Akaki - Kalit",0.284400953334097,5331,0.258525509215518,4846,0.311371681733573,5837
"Akobo",0.000235151659754651,6,9.64592611782865e-06,0,0.00112401990582785,27
"Alaba",0.277491827447529,46860,0.268613549869378,45388,0.286501185622522,48352
"Alaje",0.0904067683298048,7671,0.0524690622109479,4404,0.1437712486309,12294
"Alamata",0.216978812816414,27591,0.173134785992168,21745,0.267904073055649,34424
"Albuko",0.461803808323344,49339,0.426938395938734,45604,0.496951886744448,53105
"Ale",0.252831048895535,13906,0.245149729435696,13493,0.260632696606184,14326
