"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0504208633948602,1966,0.015269785537169,636,0.121547376057655,4569
"Ababo",0.421133735131115,26912,0.410422311007275,26244,0.43189672145633,27585
"Abay Chomen",0.381951196201631,18008,0.373137615802502,17608,0.39082002592198,18410
"Abaya",0.336957964498544,17854,0.313797835145354,17203,0.361004604759051,18517
"Abe Dongoro",0.352215344288634,18885,0.344921961902767,18475,0.359562144017998,19298
"Abergele",0.280769441451924,21345,0.242121918423931,18513,0.32249759886666,24395
"Abeshege",0.410200725114094,26651,0.402539854576951,26151,0.417893654358488,27152
"Abichuna Gne'a",0.462062645141204,70288,0.437655905453996,66562,0.486607815750533,74036
"Abobo",0.331647807192464,3009,0.310855610415244,2899,0.353682573512611,3121
"Abuna G/Beret",0.442373570685563,75769,0.428652515262886,73385,0.45615607771924,78166
"Ada'a",0.409836499278852,59356,0.392669588420626,56831,0.427233478422767,61916
"Adaa'r",0.624853710918174,52612,0.497598680850917,43575,0.736021142009913,60660
"Adaba",0.19196219636206,34009,0.174662351029711,31334,0.210228470207601,36809
"Adadle",0.419553725228273,0,0.000200375970228568,0,0.998834838434702,0
"Adama",0.402542659119182,46992,0.384154396753485,44799,0.421121947101343,49208
"Adami Tulu Jido Kombolcha",0.342572353074106,43586,0.325913962970816,41708,0.359676888209635,45511
"Adda Berga",0.444952818974096,68471,0.426806909126854,65676,0.46319889990076,71284
"Addi Arekay",0.284595508248119,27234,0.264431788243501,25306,0.305432286964657,29227
"Adola",0.268655769472114,41096,0.24930738296672,37978,0.288633543343958,44319
"Adwa",0.0392933521729388,4261,0.00427624899550651,454,0.152769080436663,16644
"Afambo",0.314852981575895,1811,0.0091912961984069,54,0.884614795356063,7372
"Afdem",0.556362397349399,667,0.0614059101932461,161,0.969275652277048,1101
"Afder",0.502899548856668,0,0.00233630494334221,0,0.998627005371852,0
"Afdera",0.0313618715041105,302,0.00396989414120295,41,0.114857132803829,1074
"Afele Kola",0.229565508600363,22084,0.215256486094865,20695,0.244354154939465,23520
"Agalometi",0.372569967592678,4215,0.362144453977441,4099,0.383080031838089,4331
"Agarfa",0.218285931331551,33614,0.201211012594161,30970,0.236121472506562,36377
"Ahferom",0.0325968962044954,3354,0.00142439168435755,169,0.177051633656909,17564
"Akaki",0.422618207593577,38046,0.40386229542736,36271,0.441521123824337,39835
"Akaki - Kalit",0.424009277354353,7949,0.395342172921723,7411,0.453061264427229,8493
"Akobo",0.00365812860228245,87,0.00100995252763963,24,0.00940149469204938,221
