"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0753879356411355,3166,0.0226675680334143,1016,0.180185375437068,7285
"Ababo",0.386029088325279,25947,0.3764663784707,25349,0.395658248068819,26550
"Abay Chomen",0.36955090611688,18156,0.361613420813133,17804,0.377543283452056,18511
"Abaya",0.387250200388063,18225,0.362840421582105,17574,0.411716749819861,18886
"Abe Dongoro",0.341606497619174,18646,0.334721948599762,18265,0.348541618583506,19031
"Abergele",0.227896594623977,17072,0.192540988803424,14501,0.266735921577001,19893
"Abeshege",0.379030477725715,24847,0.371898846072168,24374,0.386201109148113,25322
"Abichuna Gne'a",0.476442695307395,72613,0.452858855455895,69015,0.500106231984169,76224
"Abobo",0.257292757731415,2388,0.239669384106707,2301,0.276550471157606,2476
"Abuna G/Beret",0.414036792170868,73301,0.401197239481616,71063,0.42696476011717,75554
"Ada'a",0.399802615252196,57877,0.382892877902303,55387,0.416925145576456,60399
"Adaa'r",0.434812682270421,38018,0.307818188251594,28935,0.572826084256333,47741
"Adaba",0.277529246638134,45569,0.258115724086603,42623,0.297579397679587,48607
"Adadle",0.356577622749246,0,1.46200829226514e-05,0,0.999396357867415,0
"Adama",0.369975942137975,43054,0.352542322136124,40976,0.387677137890399,45166
"Adami Tulu Jido Kombolcha",0.343934278340722,42116,0.327513705140971,40320,0.360610333553226,43962
"Adda Berga",0.448652161900092,70432,0.431693412864889,67845,0.465708789319943,73033
"Addi Arekay",0.222050142943512,21188,0.203925514605124,19459,0.240999011012766,22996
"Adola",0.293651186702837,44450,0.273817164050564,41278,0.314087875306129,47726
"Adwa",0.0216967591110371,2355,0.00140994831354256,148,0.10180078461963,11121
"Afambo",0.271314435746984,0,0.00264555197663464,0,0.924448251238145,0
"Afdem",0.419431072462072,0,0.0134974858211392,0,0.964020606202295,0
"Afder",0.402880556979476,0,0.000155373680722195,0,0.999070078183718,0
"Afdera",0.0411322331610455,382,0.00456429196771789,45,0.157206357187115,1437
"Afele Kola",0.318469956919232,30745,0.305262507476731,29468,0.331896189233596,32043
"Agalometi",0.326297686449422,3978,0.317158364988244,3871,0.335534949514773,4086
"Agarfa",0.26870744850047,41571,0.250183133585471,38679,0.287853669533716,44562
"Ahferom",0.0152802700889379,1678,0.000474708713493682,60,0.0934471522837005,9858
"Akaki",0.411238725760181,36977,0.392959878234276,35247,0.429747193385998,38730
"Akaki - Kalit",0.39313422621533,7370,0.365006109504773,6843,0.421797885875333,7907
"Akobo",0.00149315760813767,36,0.000250023704457582,6,0.00484718277863669,114
"Alaba",0.322338256136463,55014,0.313709489852128,53570,0.331058330041827,56473
"Alaje",0.161644580720901,13906,0.103022375383662,8791,0.237104658400478,20513
"Alamata",0.26557284335825,34016,0.21849188364471,27702,0.318322374777922,41122
"Albuko",0.529320437926691,56721,0.495763515170688,53121,0.562683923874311,60300
"Ale",0.309891007114837,17067,0.301721016454762,16628,0.31815381328781,17511
"Aleltu",0.44288769168632,26566,0.422899748519844,25368,0.463014413108237,27774
"Alem Gena",0.422398157835574,66112,0.40831676902749,63886,0.436574848082694,68352
"Aleta Wendo",0.28542293326465,32428,0.269248614316647,30599,0.302019762624548,34305
"Alfa",0.309143549208087,47942,0.295579372953395,46003,0.322986311658716,49919
"Alge Sachi",0.320950029194328,30388,0.315374747772267,29870,0.326566138586175,30909
"Alicho Woriro",0.362077318112595,42347,0.353057030657236,41290,0.371169669676281,43413
"Alle",0.357847412345665,19156,0.346634758188224,18590,0.369183177880829,19728
"Amaro",0.328490632323128,24430,0.317101193547267,23474,0.34001651771957,25400
"Ambasel",0.468982055797153,56355,0.438171876177096,52639,0.499963731341616,60091
"Ambo Zuria",0.396602169495382,83359,0.387728254742398,81492,0.405527403874772,85237
