"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0486451732954261,2010,0.0130738122083251,574,0.124834507403852,4989
"Ababo",0.375991254177604,23919,0.364520605111115,23204,0.387561333891737,24642
"Abay Chomen",0.344012721276986,16157,0.334768393818753,15739,0.353342531790449,16579
"Abaya",0.315429147353994,16471,0.302718053334976,15756,0.328464523412942,17204
"Abe Dongoro",0.320829288481429,17315,0.313030264094992,16876,0.32870325035569,17757
"Abergele",0.197438219807593,14987,0.165254866732641,12603,0.23329607411682,17638
"Abeshege",0.361995963959297,23207,0.352878376810904,22631,0.371186430026356,23787
"Abichuna Gne'a",0.381767690483198,58143,0.358241297706823,54553,0.405715890507043,61797
"Abobo",0.278234423512406,2405,0.256325507905022,2303,0.302184456894928,2509
"Abuna G/Beret",0.388505758283801,66116,0.374732427047116,63778,0.40240601023155,68479
"Ada'a",0.339926650934875,49157,0.323782525803174,46796,0.356416118685248,51569
"Adaa'r",0.450413513312211,39531,0.353175394699146,32198,0.551415632535529,47087
"Adaba",0.201048373534662,34779,0.182987535132518,32022,0.220089225629565,37663
"Adadle",0.435588489103739,0,0.00060498561973932,0,0.99779980126954,0
"Adama",0.344681979295527,40079,0.324797369575985,37738,0.36503141174846,42476
"Adami Tulu Jido Kombolcha",0.294010775309133,36612,0.281084255342444,34764,0.307297332973278,38530
"Adda Berga",0.379933480145624,58628,0.363161367126418,56010,0.396922719471855,61282
"Addi Arekay",0.207461345639964,19609,0.189671178587065,17922,0.226145795906303,21382
"Adola",0.255522690092924,39132,0.236715160049387,36180,0.274998866974811,42189
"Adwa",0.0339057687284416,3673,0.00475058025957834,507,0.118787049455115,12916
"Afambo",0.253589985849493,4591,0.00959317557727465,208,0.818887884657631,15465
"Afdem",0.453202584495587,1850,0.050136292630818,397,0.92172560858352,3393
"Afder",0.518430682686259,0,0.00464022750176419,0,0.99752393545896,0
"Afdera",0.0250302889720388,235,0.00261085405842246,26,0.099535071163732,912
"Afele Kola",0.231516836494609,22244,0.217099866956911,20845,0.246415628167263,23691
"Agalometi",0.336210494356998,3848,0.32530953641599,3729,0.347238187672537,3968
"Agarfa",0.221699157638829,33885,0.204562208111333,31221,0.239591811337673,36670
"Ahferom",0.0297275016850721,3099,0.001876348883563,220,0.14245673082714,14343
"Akaki",0.358930046808152,32330,0.342756162870314,30847,0.375341072698209,33834
"Akaki - Kalit",0.311578508163128,5841,0.289348915329408,5424,0.334470930197963,6270
"Akobo",0.0188175589484954,433,0.0051063150648891,120,0.0486802087663877,1109
"Alaba",0.268855799101655,45375,0.259166173915876,43736,0.278712766070376,47042
"Alaje",0.105079419889786,8936,0.0633349044748315,5333,0.161891352881795,13869
"Alamata",0.223464747099072,28606,0.178942810896259,22644,0.274462084117565,35469
"Albuko",0.450448453159693,48275,0.41617074050108,44598,0.485077490406047,51990
"Ale",0.27065576868271,14883,0.26291235327477,14466,0.2785072158829,15305
"Aleltu",0.351951958136379,21002,0.332522930003308,19834,0.371757292143714,22193
"Alem Gena",0.360825314955159,56442,0.346809845770685,54240,0.37502177676943,58674
"Aleta Wendo",0.219423099845962,24919,0.205525751519315,23343,0.23380555279432,26549
"Alfa",0.264867907549082,39948,0.252303451766236,38129,0.277770833990719,41815
"Alge Sachi",0.281567422319985,26567,0.275766339576022,26027,0.287424428710798,27112
"Alicho Woriro",0.27732818032679,32545,0.266452006126106,31304,0.288407686805954,33809
"Alle",0.326037726941844,16743,0.314741421229632,16142,0.337488157517333,17353
"Amaro",0.286552263196445,21219,0.276674711268511,20481,0.296592098741909,21969
"Ambasel",0.417616926928441,50653,0.386647948611457,46912,0.449080312536423,54452
"Ambo Zuria",0.35433905233808,71910,0.343946380025302,69785,0.364834082727389,74058
"Ameya",0.333230540294158,56338,0.324733165351659,54904,0.341811716756814,57786
"Amibara",0.486731126746152,75887,0.415970902159748,66277,0.558101135743312,85521
"Amigna",0.292034356962471,30951,0.270250854524744,28561,0.31455599516115,33431
"Amuru",0.339659197030863,21084,0.329932160398191,20521,0.349483083346111,21653
"Ana Sora",0.224779328870938,33804,0.210456447280161,31649,0.239601967736668,36034
"Analemmo",0.292987995781507,18579,0.283004478877207,17947,0.30311970564533,19221
"Anchar",0.365108975868291,23253,0.341129741562519,21686,0.389596099818119,24857
"Anderacha",0.27180438929505,6661,0.262153764143405,6426,0.281616927327481,6901
"Aneded",0.354925674387377,31359,0.340858022399982,30107,0.369170329292655,32630
"Anfilo",0.352075227795603,9875,0.341329147320997,9571,0.362931526857252,10183
"Angolelana Tera",0.36568044122997,51335,0.342628158980752,48063,0.389203516761483,54674
"Anigacha",0.261440147086633,9787,0.251824603067679,9428,0.271227990395677,10154
"Ankasha",0.274678529094827,77133,0.266871217337651,74963,0.282586322098464,79332
"Ankober",0.439826028292769,26771,0.412901011731767,25128,0.467008354950662,28431
"Antsokiya",0.505725728891501,22894,0.468524859416807,21206,0.542882911722942,24580
"Arba Minch Zuria",0.312063657193016,32287,0.302762219764514,31274,0.321487221310513,33315
"Arbe Gonna",0.217995359802237,36699,0.205359681414484,34586,0.23103532257817,38879
"Arero",0.92004397982112,42508,0.854434898225924,39349,0.961176690935172,44526
"Argoba",0.575681248843059,47371,0.534891816428233,44007,0.615721172289403,50673
"Argoba Special Woreda",0.479922976146826,19205,0.451099024141795,18043,0.508843040530533,20370
"Aroresa",0.221711896593472,38855,0.206648304689763,36192,0.23734442342934,41620
"Arsi Negele",0.277006763928693,48715,0.264886374041944,46231,0.289383071181521,51265
"Artuma Fursi",0.544453054899319,40344,0.506382645366761,37507,0.582129425242427,43155
"Aseko",0.31250525088034,27659,0.291702058030848,25819,0.333887002722981,29551
"Asgede Tsimbila",0.105303967291912,28340,0.0578676369702757,15299,0.173684579254923,47376
"Assagirt",0.406111012777229,27084,0.381793657530114,25444,0.430770993050639,28750
"Assosa",0.581486962345963,36037,0.565285816508129,35042,0.597540958967291,37026
"Atsbi Wenberta",0.0224145444178231,2110,0.00485415168704066,461,0.0651286887319817,6112
"Aw-bare",0.368682901898587,0,5.5431297308948e-05,0,0.99885265209109,0
"Awabel",0.353970744344606,51512,0.339341536834092,49333,0.368807314880564,53724
"Aware",0.375849688337642,0,4.061308117919e-06,0,0.999852985353362,0
"Awasa",0.24983818020787,18311,0.227689704403823,16960,0.273083207369072,19724
"Awasa Zuria",0.257324454306793,40069,0.246895626248161,38466,0.267965251310027,41703
"Awash Fentale",0.463409415552475,43988,0.427256028821586,40182,0.499663653348173,47794
"Awra",0.180917972257394,24283,0.087146513891036,12119,0.319365947427664,41788
"Ayida",0.325101422926627,8878,0.315401205490927,8617,0.334924250864474,9142
"Ayira",0.264617259693274,13173,0.258313532862172,12852,0.270993467496448,13498
"Ayisha",0.303490445934585,0,0.00130519949054305,0,0.973377550286343,0
"Aysaita",0.194083246198252,19051,0.0139383457638144,1419,0.64104324652143,62264
"Babile",0.348587513086458,0,0.000302364168464301,0,0.994443953033324,0
"Babo",0.340011114032396,15680,0.333188941373136,15371,0.346882668360553,15990
"Badele Zuria",0.306094869415659,24720,0.300453125477705,24257,0.311780894370594,25187
"Bahir Dar Zuria",0.255467049788697,232182,0.239350989932631,222821,0.272579055975572,241961
"Bako Gazer",0.33065762634069,56717,0.318384180154857,54639,0.34310968330819,58826
"Bako Tibe",0.311023675568085,55449,0.301986911670971,53951,0.320224338310254,56972
