"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0183056042286043,844,0.00455693384713266,224,0.0500925621324664,2228
"Ababo",0.371543666264876,24111,0.359652377598148,23361,0.383550237704885,24870
"Abay Chomen",0.342567807520097,16367,0.332807542122807,15920,0.352426784888574,16820
"Abaya",0.355768842502723,17206,0.328062842452728,16432,0.384175595343236,17999
"Abe Dongoro",0.318276054575145,17105,0.310121941721653,16648,0.326516752728233,17567
"Abergele",0.216784699568228,16411,0.180605390116397,13762,0.257146092853465,19359
"Abeshege",0.363136374764061,23613,0.353844253355532,23025,0.372504564483727,24206
"Abichuna Gne'a",0.426773614850822,64729,0.401165766572671,60837,0.452677282931894,68666
"Abobo",0.280692486689945,2533,0.259144422949585,2427,0.304820983527337,2640
"Abuna G/Beret",0.376767950073884,64782,0.361587252531431,62215,0.39213252758972,67381
"Ada'a",0.368530513567331,53179,0.350676402328923,50558,0.386761309662262,55858
"Adaa'r",0.303061351059069,28896,0.198416843429151,20929,0.442718035861364,38955
"Adaba",0.227672940900795,38420,0.207160353427079,35387,0.249229939400716,41586
"Adadle",0.35780201291152,0,1.04732867134658e-05,0,0.999551986386764,0
"Adama",0.362704322518984,42093,0.339117688825575,39275,0.386865595845487,44982
"Adami Tulu Jido Kombolcha",0.321479692693204,37891,0.302991411171442,35963,0.34054997614626,39899
"Adda Berga",0.390755289692085,60411,0.371571677087619,57495,0.410224290193542,63370
"Addi Arekay",0.254598884112061,24173,0.233842065155806,22201,0.276228529911901,26230
"Adola",0.280902663708557,42314,0.260226009746315,39025,0.302281124557216,45725
"Adwa",0.00866082540728008,934,0.000494661313018259,51,0.0424520190879074,4608
"Afambo",0.138682016763841,3039,0.000583566788073292,19,0.783260319120966,17289
"Afdem",0.368018318700528,0,0.00895598900960987,0,0.952232110744922,0
"Afder",0.435382167365561,0,0.000197533960206203,0,0.999491628898558,0
"Afdera",0.00285918518041354,28,0.000226572821177845,2,0.0127178574888852,121
"Afele Kola",0.233768790653623,22376,0.219150627280522,20960,0.248875627017655,23841
"Agalometi",0.319093973508415,3695,0.308337963259898,3577,0.329992294037688,3815
"Agarfa",0.236125546580777,36479,0.21750165644856,33583,0.255550503536894,39502
"Ahferom",0.00500582163993691,540,0.000121270452229879,15,0.0310391307197374,3244
"Akaki",0.384187404154821,34385,0.363975332071924,32481,0.404807506219108,36331
"Akaki - Kalit",0.285485837199134,5352,0.252698346566729,4737,0.320038895254028,6000
"Akobo",0.00250826977174465,59,0.00046636140116256,11,0.00790153897736329,185
"Alaba",0.280646505030898,46653,0.270082232393438,44882,0.291393508692472,48456
"Alaje",0.0865325551069698,7286,0.0510497988508893,4251,0.1360994549665,11556
"Alamata",0.212030050247237,26823,0.170240643535339,21283,0.260504366158737,33294
"Albuko",0.450873169736692,48258,0.416274187842362,44551,0.485830301748365,52005
"Ale",0.266437216342735,14612,0.258447263153209,14180,0.274544424540012,15050
"Aleltu",0.385554623916642,23056,0.363325133119098,21723,0.408153167142553,24412
"Alem Gena",0.39227455851592,61229,0.376755324589153,58781,0.407960458344425,63704
"Aleta Wendo",0.186317483232473,21107,0.171632056545717,19441,0.201696112462602,22851
"Alfa",0.282761793773452,42816,0.269105224933357,40851,0.296746075346189,44828
"Alge Sachi",0.284427877646446,26836,0.278554040462039,26289,0.290358389390498,27388
"Alicho Woriro",0.241800571876296,27935,0.229203348593593,26447,0.254742180810661,29465
"Alle",0.350073948816574,17878,0.337132447393313,17225,0.363200295866437,18541
"Amaro",0.307695699993481,22462,0.2946104665744,21401,0.321085481170553,23556
"Ambasel",0.43676435760326,52814,0.402131866550255,48665,0.471879480273894,57017
"Ambo Zuria",0.349444531302371,71558,0.338480899642782,69324,0.360529827725586,73816
"Ameya",0.344988188889688,58157,0.335805486781689,56617,0.354262989349354,59713
"Amibara",0.49058099692719,77168,0.40141010366867,65428,0.58377059085831,89232
"Amigna",0.29713687910686,32074,0.273976523850114,29535,0.321129806795594,34710
"Amuru",0.327024191880483,20574,0.316830853371664,19993,0.337337985506331,21160
"Ana Sora",0.234848971936874,34910,0.219875163330889,32669,0.250332507586669,37228
"Analemmo",0.258786468209291,16422,0.247598386920838,15713,0.270212258864625,17146
"Anchar",0.371033679406974,23721,0.346337778119162,22109,0.396240725655314,25370
"Anderacha",0.293353511135659,7175,0.282922631229774,6919,0.303948411403474,7434
"Aneded",0.351880585849533,31981,0.333014871258738,30521,0.371169612929401,33470
"Anfilo",0.373545651332117,10507,0.362239199410812,10184,0.384954351630208,10834
"Angolelana Tera",0.399995897078271,56395,0.374641711044201,52805,0.425756770766929,60044
"Anigacha",0.230168158988061,8617,0.21808296916927,8164,0.242591785696394,9082
"Ankasha",0.251968604838807,70121,0.24341919189607,67677,0.260663837603966,72609
"Ankober",0.445267630175797,27121,0.417151412686005,25404,0.47364420797507,28855
"Antsokiya",0.523175434640312,23875,0.478657016501467,21900,0.567616921891042,25845
"Arba Minch Zuria",0.351178180991606,33551,0.327061975197922,32061,0.375898762496009,35094
"Arbe Gonna",0.176174341445781,29280,0.16325459124865,27091,0.189678161492022,31571
