"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Ab Ala",0.0174453732101182,774,0.00445495630482603,211,0.0471805910315225,2013
"Ababo",0.42901513719511,27459,0.416402909731232,26677,0.441690471055281,28246
"Abay Chomen",0.402245194701236,19006,0.391506774659945,18528,0.413047932477306,19487
"Abaya",0.421266681860478,18475,0.394717601310768,17737,0.447569202158185,19227
"Abe Dongoro",0.375889106026629,19983,0.366009760881007,19451,0.385845491533866,20518
"Abergele",0.2438742493538,18420,0.205975635526675,15651,0.285628947492699,21467
"Abeshege",0.418470177419671,27002,0.408481760628968,26368,0.428506857743495,27639
"Abichuna Gne'a",0.446699436524287,67938,0.421913199522187,64154,0.471684559778752,71752
"Abobo",0.27348778400753,2727,0.250982724090455,2617,0.298561132305728,2838
"Abuna G/Beret",0.440731913788474,75281,0.424717117101083,72554,0.45683142234239,78025
"Ada'a",0.391109889212475,56570,0.373134161997115,53925,0.409421207848281,59266
"Adaa'r",0.424075044847705,38210,0.283463732773375,28105,0.583530260587917,49376
"Adaba",0.220786451491084,38028,0.200712542088135,34947,0.241901082073523,41247
"Adadle",0.342971671346275,0,1.55204005003006e-06,0,0.999825062964294,0
"Adama",0.389059453721477,45126,0.368163947834476,42635,0.410289688173744,47658
"Adami Tulu Jido Kombolcha",0.355830766890339,41660,0.336241369965829,39576,0.37572242767532,43816
"Adda Berga",0.438194998971723,67703,0.418878353195559,64744,0.457653615453078,70684
"Addi Arekay",0.260393301929419,24800,0.240494108398569,22903,0.281060071822261,26771
"Adola",0.273269783542037,41391,0.252487363527794,38087,0.294794238927743,44820
"Adwa",0.0214973145645387,2310,0.000533689021299651,55,0.131793508136815,14205
"Afambo",0.203696820501363,0,0.000414827679514919,0,0.923074633287516,0
"Afdem",0.431005358474895,0,0.00616230465035585,0,0.984681456743278,0
"Afder",0.400081379754277,0,3.22092427407064e-05,0,0.999753485509164,0
"Afdera",0.00374743013463416,37,0.00033184371144297,4,0.0160640719353633,156
"Afele Kola",0.261970046090601,25267,0.244190659730996,23551,0.280342980407351,27040
"Agalometi",0.389307049890423,4287,0.376627096722233,4155,0.402095247610743,4421
"Agarfa",0.243673213354616,37228,0.22411513466869,34202,0.264072137919735,40387
"Ahferom",0.0200000447260155,2004,0.000127350166105821,16,0.168106804191733,16262
"Akaki",0.414613125417333,36991,0.394278719144539,35091,0.435217475789918,38917
"Akaki - Kalit",0.305747373252373,5732,0.275136340750134,5158,0.337683706261961,6330
"Akobo",5.63986774812522e-05,1,5.10054034382889e-07,0,0.000337671882010533,8
"Alaba",0.323173260143743,54257,0.310692913366666,52181,0.335841613878568,56364
"Alaje",0.0783924698742965,6610,0.0465832131382791,3887,0.122796976049615,10437
"Alamata",0.229975039917022,29139,0.186468260209671,23348,0.279966423948731,35835
"Albuko",0.510022993028523,54481,0.474350364595783,50659,0.545622265339438,58297
"Ale",0.289109930155768,15937,0.280966545739526,15497,0.297359488460214,16382
"Aleltu",0.413409436751636,24641,0.391448190082927,23327,0.435634700147514,25971
"Alem Gena",0.421775430334535,65759,0.40607053493847,63288,0.437600327230626,68250
"Aleta Wendo",0.221273232839474,25096,0.206117641910316,23378,0.237000514963552,26878
"Alfa",0.316535838999971,48337,0.302395655052149,46277,0.330946450819683,50437
"Alge Sachi",0.319236356412483,30170,0.31250230151069,29541,0.326027807436092,30805
"Alicho Woriro",0.29798143480202,35029,0.284790144953144,33501,0.311426902289292,36586
"Alle",0.383542877276049,19680,0.369759745326143,18979,0.397473135534497,20389
"Amaro",0.326616572647948,24330,0.313009637593218,23205,0.340441411264593,25480
"Ambasel",0.484634193884393,58493,0.450563184993165,54384,0.518820644558982,62614
"Ambo Zuria",0.409058881395629,83283,0.396283038942193,80650,0.42192644737059,85937
"Ameya",0.396185395632956,67018,0.385988599542686,65300,0.406451821989724,68747
"Amibara",0.557086774776447,87371,0.455732873997881,74584,0.654685855432635,99663
"Amigna",0.311902677367902,33400,0.286834108668908,30678,0.337839566430455,36223
"Amuru",0.390513567775805,24208,0.379576590469606,23580,0.401523443335187,24841
"Ana Sora",0.242627381690956,36686,0.226096998074672,34164,0.259747858584131,39298
"Analemmo",0.318825173171437,20197,0.306072059554003,19388,0.331781665475233,21020
"Anchar",0.389163840616884,24541,0.362734650306051,22814,0.416085000299415,26306
"Anderacha",0.286005895384663,6911,0.275997723299473,6666,0.296172025847864,7159
"Aneded",0.401436268919693,35783,0.382337977608305,34287,0.420696043613592,37295
"Anfilo",0.391224926747924,11090,0.37957096619904,10757,0.402972092141492,11426
"Angolelana Tera",0.41783408311076,58561,0.393080160259558,55061,0.442902410190131,62107
"Anigacha",0.27074920526818,10136,0.258597654707445,9681,0.283159815524351,10601
"Ankasha",0.321448227902618,89618,0.312643131301139,87160,0.330344118679268,92104
"Ankober",0.478597579883758,29016,0.44987287847735,27265,0.507413109878975,30775
"Antsokiya",0.563040406888032,25626,0.519529873850889,23690,0.605665137701471,27524
"Arba Minch Zuria",0.406162257164086,36357,0.381216838827438,34767,0.431019343537802,37979
"Arbe Gonna",0.219239047801092,36810,0.206256881446304,34639,0.232643672819088,39050
"Arero",0.904365226275634,41730,0.825323847545659,37950,0.953986542946381,44152
"Argoba",0.623859405893501,51314,0.582313347518198,47883,0.664097310454563,54639
"Argoba Special Woreda",0.537055298793308,21406,0.505230596522478,20112,0.568659149675764,22690
"Aroresa",0.230414193684707,40298,0.214507813548557,37489,0.246917890656706,43215
"Arsi Negele",0.354150180452541,54137,0.325366739772389,51250,0.383771073042762,57101
"Artuma Fursi",0.595729947958163,44136,0.556872777495671,41234,0.63370812086223,46977
"Aseko",0.330672092943997,29364,0.307457687978136,27305,0.354520217373363,31481
