"Latitude","Longitude","value","variable"
5.87828291457286,4.29213467336683,0.750009229599052,"Mean"
5.94805929648241,4.29213467336683,0.744205469623122,"Mean"
6.01783567839196,4.29213467336683,0.73021627949401,"Mean"
6.08761206030151,4.29213467336683,0.537262588941502,"Mean"
6.15738844221106,4.29213467336683,0.446803172613132,"Mean"
6.2271648241206,4.29213467336683,0.690705251692795,"Mean"
6.29694120603015,4.29213467336683,0.514085087457085,"Mean"
6.3667175879397,4.29213467336683,0.692838773271053,"Mean"
6.43649396984925,4.29213467336683,0.699274876726882,"Mean"
6.50627035175879,4.29213467336683,0.692220931330545,"Mean"
6.57604673366834,4.29213467336683,0.685004797787979,"Mean"
6.64582311557789,4.29213467336683,0.6776260701837,"Mean"
6.71559949748744,4.29213467336683,0.670084688709912,"Mean"
6.78537587939698,4.29213467336683,0.662380968256333,"Mean"
5.87828291457286,4.35055326633166,0.74492362473818,"Mean"
5.94805929648241,4.35055326633166,0.404208577158494,"Mean"
6.01783567839196,4.35055326633166,0.460254853358735,"Mean"
6.08761206030151,4.35055326633166,0.691490426349215,"Mean"
6.15738844221106,4.35055326633166,0.440094944736397,"Mean"
6.2271648241206,4.35055326633166,0.695022022571791,"Mean"
6.29694120603015,4.35055326633166,0.535973499451673,"Mean"
6.3667175879397,4.35055326633166,0.405795854311068,"Mean"
6.43649396984925,4.35055326633166,0.603904539675903,"Mean"
6.50627035175879,4.35055326633166,0.39002035726198,"Mean"
6.57604673366834,4.35055326633166,0.401554431572936,"Mean"
6.64582311557789,4.35055326633166,0.386722533152251,"Mean"
6.71559949748744,4.35055326633166,0.649605285774804,"Mean"
6.78537587939698,4.35055326633166,0.383437980232531,"Mean"
6.85515226130653,4.35055326633166,0.656506280987605,"Mean"
5.80850653266332,4.40897185929648,0.74564057793424,"Mean"
5.87828291457286,4.40897185929648,0.483626090527426,"Mean"
5.94805929648241,4.40897185929648,0.45791963631112,"Mean"
6.01783567839196,4.40897185929648,0.466751409536677,"Mean"
6.08761206030151,4.40897185929648,0.478016750451057,"Mean"
6.15738844221106,4.40897185929648,0.430487236692168,"Mean"
6.2271648241206,4.40897185929648,0.503677632722323,"Mean"
6.29694120603015,4.40897185929648,0.459150084548051,"Mean"
6.3667175879397,4.40897185929648,0.396435211947869,"Mean"
6.43649396984925,4.40897185929648,0.388560639597333,"Mean"
6.50627035175879,4.40897185929648,0.380820768786777,"Mean"
6.57604673366834,4.40897185929648,0.370922195210773,"Mean"
6.64582311557789,4.40897185929648,0.364685502653736,"Mean"
6.71559949748744,4.40897185929648,0.622499900419308,"Mean"
6.78537587939698,4.40897185929648,0.341617548355116,"Mean"
6.85515226130653,4.40897185929648,0.594222716182219,"Mean"
6.92492864321608,4.40897185929648,0.330849969230556,"Mean"
5.73873015075377,4.46739045226131,0.74635629298955,"Mean"
5.80850653266332,4.46739045226131,0.527858816015202,"Mean"
5.87828291457286,4.46739045226131,0.499534078455255,"Mean"
5.94805929648241,4.46739045226131,0.450621609532214,"Mean"
6.01783567839196,4.46739045226131,0.439857716432117,"Mean"
6.08761206030151,4.46739045226131,0.43846393903957,"Mean"
6.15738844221106,4.46739045226131,0.437848650734352,"Mean"
6.2271648241206,4.46739045226131,0.412602533436773,"Mean"
6.29694120603015,4.46739045226131,0.465963590379245,"Mean"
6.3667175879397,4.46739045226131,0.389632654467856,"Mean"
6.43649396984925,4.46739045226131,0.416915206084477,"Mean"
6.50627035175879,4.46739045226131,0.382571389483258,"Mean"
6.57604673366834,4.46739045226131,0.391432695495091,"Mean"
6.64582311557789,4.46739045226131,0.354076714199269,"Mean"
6.71559949748744,4.46739045226131,0.34233184698939,"Mean"
6.78537587939698,4.46739045226131,0.32915096495143,"Mean"
6.85515226130653,4.46739045226131,0.318347752970382,"Mean"
