"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.940890297508687,98838,0.887095615177905,93139,0.973743260457967,102323
"Abaji",0.296143496491601,9134,0.272344474615519,8411,0.320846978099649,9884
"Abak",0.276216938268576,84,0.218580861711481,67,0.340312735654348,104
"Abakaliki",0.351002164834678,1360,0.320077170625126,1241,0.382882982617824,1483
"Abeokuta North",0.596723590149131,2178,0.535416476878421,1954,0.655630906491437,2394
"Abeokuta South",0.499728624811163,256,0.440924139588346,226,0.558562831114562,286
"Abi",0.314048379564399,268,0.281637877078337,241,0.347316603692922,297
"Aboh-Mbaise",0.350844384515141,107,0.298949798885635,91,0.405840624541335,124
"Abua/Odual",0.710187122640703,78,0.435868873986083,49,0.904696475466055,99
"Abuja",0.296329794836118,17061,0.272156199908141,15668,0.321461305633208,18508
"Adavi",0.450704323554671,5398,0.410911379840642,4919,0.490940938814432,5884
"Ado",0.294516378400863,1387,0.270243982341071,1278,0.319775276333215,1502
"Ado Odo/Ota",0.790624664704929,2224,0.710838270961087,1998,0.856525680202852,2412
"Ado-Ekiti",0.460050154060857,129,0.426187281395201,120,0.494176330406197,139
"Afijio",0.327810507943486,1705,0.296608723107579,1541,0.360217838753354,1877
"Afikpo North",0.280473017830972,229,0.253171337805133,207,0.309019623197123,252
"Afikpo South",0.252245736205577,130,0.227900064777445,118,0.277893368708694,141
"Agaie",0.295389836666447,14149,0.272337769684128,13037,0.318989830329437,15288
"Agatu",0.42074058450166,4244,0.382312043422317,3869,0.459454537144054,4617
"Aguata",0.31012978029637,157,0.283776560021188,144,0.337407275289312,171
"Agwara",0.144904826083541,4693,0.113078209328023,3671,0.179997973738282,5853
"Ahiazu-Mbaise",0.315608558984213,58,0.283477918658063,52,0.349086139624317,64
"Ahoada East",0.59716977879657,24,0.354420969345002,14,0.811536874229934,32
"Ahoada West",0.654086666023345,46,0.393561891142536,28,0.859596813535522,61
"Aiyedade",0.418336822287068,1339,0.386091585855664,1233,0.451121356561565,1447
"Ajaokuta",0.494607416607829,8370,0.453242611444606,7674,0.535521414560633,9057
"Ajingi",0.220810024439849,4480,0.193628463461476,3927,0.249905132389935,5072
"Akamkpa",0.186613508107564,123,0.156236264007655,103,0.22007227593294,145
"Akinyele",0.33025885839782,1194,0.30305111274146,1095,0.358401986274008,1296
"Akko",0.307990555836515,33742,0.280706325538885,30709,0.336320824689159,36894
"Akoko North-East",0.45498494431414,398,0.418690328873368,366,0.491660272851054,431
"Akoko North-West",0.429226960821086,210,0.390310883474984,191,0.468743337615201,229
"Akoko South-East",0.411688963769062,71,0.370776822451812,63,0.45355614145209,78
"Akoko South-West",0.435996945177502,159,0.401471241387566,146,0.471041191098113,172
"Akoko-Edo",0.450185381988385,2188,0.412751371175792,2005,0.488118796050393,2374
"Akpabuyo",0.30949236362454,70,0.254128131875148,57,0.385903231481495,83
"Akuku-Toru",0.955205703427012,84,0.866890276057155,77,0.991894003382675,87
"Akure North",0.502187128281041,168,0.468729937647949,157,0.535545736368391,180
"Akure South",0.491346956355014,118,0.458065104226203,110,0.524634052380892,126
"Akwanga",0.497034666108745,7459,0.4675653008763,7016,0.526517153466295,7902
"Albasu",0.237385134746095,2231,0.21361658942471,2008,0.262443383118432,2467
"Aleiro",0.0561241961812379,522,0.03602231591101,335,0.0829593224388374,771
"Alimosho",0.62400123127933,154,0.520327392941088,135,0.7208181307076,171
"Alkaleri",0.390095268103105,43511,0.360818928114479,40184,0.419887830785035,46930
"Amuwo Odofin",0.790081369312635,194,0.704845711536437,173,0.860155147032461,211
"Anambra East",0.440005074064712,743,0.404928258702248,685,0.474831586289216,801
"Anambra West",0.50288948944622,1803,0.466418809746168,1673,0.538296202777436,1930
"Anaocha",0.35487477261715,157,0.325797939862318,144,0.384723221032634,170
"Andoni",0.859023264749111,33,0.71411740807147,29,0.950369684882623,36
"Aninri",0.331109227366511,435,0.3043975236099,400,0.358619028988429,471
