"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.66055991770445,69325,0.481432766255079,50513,0.811408872877236,85197
"Abaji",0.346045497671247,10674,0.319825094097153,9870,0.373010007128871,11500
"Abak",0.328601866260648,100,0.265955588063338,81,0.396992245670054,121
"Abakaliki",0.407104772682278,1571,0.376068878459348,1452,0.438703816753865,1692
"Abeokuta North",0.603100500354316,2212,0.543074569460763,1993,0.660523346359934,2422
"Abeokuta South",0.582299621634452,298,0.524052622024438,269,0.638934014348531,327
"Abi",0.338909228596216,295,0.303640610925788,266,0.374702857651669,325
"Aboh-Mbaise",0.378263360004559,116,0.32518572912869,99,0.434418952574801,133
"Abua/Odual",0.680813660204197,71,0.43085127454236,46,0.93352616784976,87
"Abuja",0.338006287913398,19738,0.307767175097942,17960,0.36922715480021,21571
"Adavi",0.461020403237786,5504,0.42573227098598,5082,0.496529496197002,5930
"Ado",0.3163813709432,1496,0.291350562281294,1383,0.34231084340867,1614
"Ado Odo/Ota",0.782642485309219,2196,0.701831150089118,1966,0.849881582601214,2388
"Ado-Ekiti",0.395674070641514,113,0.365065305157054,104,0.426856927946059,122
"Afijio",0.331559611962436,1738,0.299881479433315,1570,0.364415973615643,1912
"Afikpo North",0.278795320198106,225,0.252533685488261,204,0.306215927092295,247
"Afikpo South",0.273652070831631,143,0.249549630141606,131,0.298878063191745,154
"Agaie",0.329591095734092,15801,0.30420084835367,14584,0.35533249018967,17036
"Agatu",0.41330015116037,4102,0.367838853662579,3618,0.459919445138425,4598
"Aguata",0.341746221552029,173,0.314065050624052,159,0.37016714381004,187
"Agwara",0.190471430254683,6244,0.149242216306798,4911,0.233814378101968,7710
"Ahiazu-Mbaise",0.366145222303614,67,0.331985629993324,61,0.401315735290879,73
"Ahoada East",0.615844017427792,24,0.377790221816673,15,0.82312312073655,33
"Ahoada West",0.693741957940276,49,0.449092434427057,32,0.878561414099776,62
"Aiyedade",0.42373688247867,1353,0.391967344327784,1249,0.455987486388415,1460
"Ajaokuta",0.528846066029791,8970,0.487471504261882,8273,0.568814254705702,9641
"Ajingi",0.205753305480812,4170,0.178630015626216,3618,0.235034322877264,4765
"Akamkpa",0.230747488000085,153,0.196505024550465,130,0.267796815247011,177
"Akinyele",0.333523862991626,1206,0.305985647031009,1106,0.361966873671547,1309
"Akko",0.358629266242652,39463,0.330992285339029,36397,0.386979480821373,42610
"Akoko North-East",0.399114475751183,348,0.368650301596392,322,0.430157102979207,375
"Akoko North-West",0.356038415283207,175,0.32456995606388,160,0.388430261810703,191
"Akoko South-East",0.345219705257125,58,0.31549486661248,53,0.37585949830323,63
"Akoko South-West",0.372528164552442,135,0.34418988565488,125,0.401573001203686,146
"Akoko-Edo",0.411126019166068,2011,0.379033778493878,1852,0.443827241952882,2173
"Akpabuyo",0.261096454112783,71,0.200716837353928,57,0.419039782054001,96
"Akuku-Toru",0.240998347433877,6,0.0635676627100664,4,0.998776702029733,11
"Akure North",0.423685364342234,142,0.392180772695364,131,0.45561910180439,153
"Akure South",0.442012209040184,105,0.410532257266482,97,0.473822842153748,112
"Akwanga",0.522635533287713,7849,0.4939429925304,7418,0.551226300645643,8279
"Albasu",0.209330386958138,1967,0.185848026781271,1746,0.234359847474943,2202
"Aleiro",0.116252798191035,1082,0.0771529955128641,718,0.166226315112704,1547
"Alimosho",0.723224291702112,154,0.628664635778405,134,0.804950632075091,171
"Alkaleri",0.430815062437489,52349,0.402613069514889,49042,0.459371348644418,55698
"Amuwo Odofin",0.781274128153338,192,0.694284401213308,170,0.85333699854362,209
"Anambra East",0.425291429950071,718,0.383618926515954,649,0.466697229156806,788
"Anambra West",0.363041859905858,1250,0.284652141510881,956,0.482286057881369,1705
"Anaocha",0.420634383426555,186,0.389314568719306,172,0.452393485005435,200
"Andoni",0.540869778734433,14,0.33529318152182,10,0.97584194307612,19
"Aninri",0.334999149175346,439,0.309909005071175,406,0.36077433373894,473
"Aniocha North",0.398847935479042,319,0.368682174125843,295,0.42951940393941,343
"Aniocha South",0.40729382605788,651,0.373184344067506,596,0.442174721711276,708
"Anka",0.0776464160065214,5702,0.0576388275843369,4227,0.102005033220769,7499
"Ankpa",0.263703229646416,3462,0.235535175541942,3093,0.293483487379651,3851
"Apa",0.353902658554096,1992,0.32377555805173,1822,0.384998472604421,2166
"Ardo-Kola",0.136956915973974,7988,0.120200032389189,7027,0.15516338950523,9030
"Arewa Dandi",0.0985267334987981,18981,0.0556870272876264,10751,0.158818395175634,30557
"Argungu",0.0850532555765384,3776,0.0540241523206998,2398,0.126183613009668,5602
"Arochukwu",0.221995916353892,88,0.194868711780939,77,0.250986039804111,99
