"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.989470842707464,103996,0.978972096318863,102882,0.995501349579415,104636
"Abaji",0.353082269638185,10882,0.321236453920437,9896,0.385938035948652,11899
"Abak",0.173707586864645,53,0.116416759121515,35,0.237847641627325,73
"Abakaliki",0.294408650146637,1133,0.262861617580849,1011,0.327515618889608,1261
"Abeokuta North",0.602184983488099,2206,0.538314155828157,1974,0.662699602687272,2427
"Abeokuta South",0.402318994443345,206,0.350326259295718,179,0.456003918579677,234
"Abi",0.260272073289685,220,0.226013654214887,192,0.296606513524945,249
"Aboh-Mbaise",0.228442299746407,70,0.171959775173035,52,0.287299319104467,88
"Abua/Odual",0.174005218159135,20,0.0199747783206175,2,0.486966020991791,54
"Abuja",0.369136687294195,21351,0.333731746513342,19270,0.405658059781901,23498
"Adavi",0.446853475965284,5366,0.405841269226353,4870,0.488405584323126,5869
"Ado",0.269666371486785,1253,0.245853546455295,1146,0.294566503544184,1365
"Ado Odo/Ota",0.766887378098992,2134,0.68136867842269,1889,0.838495021967472,2342
"Ado-Ekiti",0.378231335592478,98,0.34568903625413,90,0.411612218052138,108
"Afijio",0.340441538891148,1729,0.306857693304093,1553,0.375288796948438,1913
"Afikpo North",0.242078398735244,196,0.214921882507603,174,0.270887844379775,219
"Afikpo South",0.235195823411269,117,0.210995405232366,106,0.260844515473675,129
"Agaie",0.317349304065781,15256,0.288145025293432,13846,0.347317905985542,16704
"Agatu",0.415832466815674,4166,0.373745988047309,3747,0.458090008133559,4583
"Aguata",0.290638930418597,147,0.263263113065764,133,0.31922710114539,162
"Agwara",0.154641416866659,5292,0.119595034993564,4188,0.193419901075274,6535
"Ahiazu-Mbaise",0.267632062743818,49,0.236048810152517,43,0.300806864150005,55
"Ahoada East",0.138451906441623,5,0.0235013877685906,1,0.363907903435303,14
"Ahoada West",0.17086070814123,12,0.024705365852335,2,0.455800688507725,32
"Aiyedade",0.502855356183429,1613,0.46976875276383,1503,0.53593707813373,1723
"Ajaokuta",0.482887991281513,8177,0.435928097711015,7387,0.529040390568484,8953
"Ajingi",0.163875879579434,3319,0.141185956659324,2858,0.188627953757046,3822
"Akamkpa",0.196123048482012,130,0.164362792238341,109,0.231119327816503,152
"Akinyele",0.353556881460126,1199,0.325155729064224,1099,0.382807518929852,1303
"Akko",0.250020408224394,27483,0.226454640050043,24865,0.274762817978661,30233
"Akoko North-East",0.429123042459969,377,0.388231828134805,341,0.470730585843304,414
"Akoko North-West",0.396731389415306,194,0.354399670019848,173,0.440218176335501,215
"Akoko South-East",0.414482429898999,71,0.36544489321322,63,0.46483022727904,80
"Akoko South-West",0.428449193431874,156,0.389432709744558,142,0.468170645509411,171
"Akoko-Edo",0.433188673761086,2116,0.390475262965628,1910,0.476711285897808,2326
"Akpabuyo",0.31747203634052,72,0.247528559174975,57,0.413082175891833,89
"Akuku-Toru",0.510295009162714,10,0.085408087955613,1,0.883202754417871,21
"Akure North",0.468662520094679,155,0.43369014366976,143,0.503827369130963,166
"Akure South",0.483734180157035,110,0.44997625599422,102,0.517607955262044,118
"Akwanga",0.535847767902741,8055,0.506401555897431,7613,0.565098729854446,8495
"Albasu",0.184589483684818,1738,0.162711342320743,1532,0.208073223537817,1959
"Aleiro",0.0653451652947506,607,0.0438624068214678,407,0.0931433809186697,865
"Alimosho",0.656837997275985,157,0.554962570166751,137,0.749300418995319,173
"Alkaleri",0.32483492231642,38887,0.298484282230088,35884,0.352044653802842,41987
"Amuwo Odofin",0.657910078089604,161,0.533168527406261,131,0.765749549658669,188
"Anambra East",0.346890568904234,585,0.308562629972096,523,0.38611233007848,649
"Anambra West",0.412669135183265,1487,0.370908374482572,1339,0.454250539258902,1635
"Anaocha",0.310539147704691,137,0.279809468669791,124,0.342600692185713,151
"Andoni",0.517922683570597,22,0.190335993810289,9,0.805872144072263,32
"Aninri",0.27189434390678,359,0.246390890674384,325,0.298560208364633,394
"Aniocha North",0.388766630558026,309,0.356919758785337,284,0.421280572039003,335
"Aniocha South",0.370436988873391,602,0.334361400327069,544,0.40718380027639,660
"Anka",0.0839329392832573,6145,0.0595640400461937,4355,0.114401191198179,8385
"Ankpa",0.273773688546232,3566,0.240796869152911,3139,0.308727922419807,4019
"Apa",0.328678945912636,1842,0.295867376601565,1658,0.362823562098723,2033
"Ardo-Kola",0.170298621601582,9796,0.150431539118007,8688,0.191741602947807,10988
"Arewa Dandi",0.0486953715758345,9308,0.027775239969182,5314,0.0787579033116337,15046
"Argungu",0.0503359351128736,2219,0.0317361644302034,1399,0.0754777000993031,3328
"Arochukwu",0.197253621286533,78,0.171187867112092,68,0.225442410483196,90
"Asa",0.296377789496801,6979,0.272807853911088,6424,0.320802451243246,7554
"Asari-Toru",0.387635303592449,13,0.0644442394101876,2,0.786190253166977,26
"Askira/Uba",0.567108182610926,37180,0.502129102947801,32904,0.626453354961067,41043
"Atakumosa East",0.464988024655931,485,0.431936415057343,450,0.498267646573867,520
"Atakumosa West",0.421684898118824,565,0.387684795812045,519,0.456236825749388,612
"Atiba",0.269479732587728,3910,0.237871309676805,3479,0.30298336010935,4361
"Atisbo",0.23164853538088,5737,0.19711107945129,4906,0.269128426549393,6634
"Augie",0.0424204746613634,2570,0.0266213201331406,1613,0.0639321321395991,3874
"Auyo",0.179696925023387,3994,0.14587414122716,3242,0.217626374260147,4839
"Awe",0.348914422283444,16832,0.32403041639719,15641,0.374319283342592,18046
"Awgu",0.262538874178055,469,0.232787189959407,416,0.293924637167567,525
"Awka North",0.303469153245336,597,0.277321039978449,545,0.330579645032092,651
"Awka South",0.256807354057926,313,0.229722709880647,280,0.285389797146652,349
"Ayamelum",0.326651357709735,970,0.296594766073386,881,0.357783960645575,1063
"Ayedire",0.384698393590986,257,0.351695918798131,235,0.418500993202499,279
"Babura",0.142596764094879,6033,0.113112537531675,4743,0.176804892226027,7538
"Badagry",0.833281819912614,608,0.753442670175303,552,0.895316066464134,652
"Bade",0.215919209089581,7112,0.123463457661122,4063,0.335853192244739,11068
"Bagudo",0.113175678169814,15462,0.0782199537436973,10671,0.156989274482079,21475
"Bagwai",0.158164522179285,1498,0.140835596663718,1334,0.176715707007612,1673
"Bakori",0.143030455043774,3335,0.130054255339167,3033,0.156775392274409,3655
"Bakura",0.0523813857222823,3904,0.0326346061185058,2429,0.0792647644828758,5914
"Balanga",0.218445074945381,13396,0.194530979556683,11930,0.243849585468831,14954
"Bali",0.148785027927813,21448,0.125733662173709,18198,0.174449458855592,25056
"Bama",0.976341634855782,97096,0.914174676123728,90834,0.996488795249378,99120
"Barkin Ladi",0.276367518685346,18308,0.252871887714473,16751,0.300751098635535,19925
"Baruten",0.173940568929254,20554,0.144033906644949,17036,0.207269753977812,24474
"Bassa",0.377710816400337,36797,0.344334384562684,33981,0.411354844219425,39651
"Batagarawa",0.0985153741937084,2173,0.0777536364660291,1716,0.122613581676121,2703
"Batsari",0.0771706402729227,2204,0.059627844593051,1703,0.0979372843686283,2796
"Bauchi",0.300557305403039,43384,0.279556310949646,40357,0.322206100317218,46505
"Baure",0.136401835943096,6121,0.0794673840691267,3491,0.213831799151648,9735
"Bayo",0.281610615578134,6181,0.253713091707637,5566,0.310787617374234,6824
"Bebeji",0.224359396399395,4168,0.198642645614756,3716,0.250273173510081,4627
"Bekwarra",0.233888754751806,144,0.214169979257181,132,0.254541676197275,156
"Bende",0.21609088301407,146,0.190992291359964,129,0.242931407867332,164
"Biase",0.212339813251015,97,0.182827881058531,84,0.244243103590873,111
"Bichi",0.176008798321682,2553,0.147323168191096,2147,0.206380113349444,2983
"Billiri",0.240045202689874,8663,0.218568467789932,7884,0.262542459888855,9479
"Bindawa",0.102921478079644,1479,0.0865601818742257,1244,0.12119549448116,1742
"Binji",0.0316129760207027,613,0.0186096264485528,362,0.0501011249914404,969
"Biriniwa",0.165888970274362,14886,0.10484421902619,9351,0.244254340975666,22016
"Birnin Gwari",0.194665176161065,34473,0.173056867811002,30726,0.217753821050021,38472
"Birnin Kebbi",0.0624312857235061,2972,0.0396376960825464,1887,0.0930108102978276,4428
"Birnin Kudu",0.19009571965536,7989,0.167805339788552,7053,0.213996967684768,8992
"Birnin-Magaji/Kiyaw",0.0854910506826797,4023,0.0646585422733802,3041,0.110458177724299,5201
"Biu",0.231744563173813,17968,0.204437829066298,15833,0.260838150697473,20244
"Bodinga",0.0392793657873651,584,0.0243213361143398,361,0.0597978894073671,888
