"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.774728542046709,81303,0.653854443914506,68568,0.86983781753976,91343
"Abaji",0.385089848368626,11761,0.364259614833201,11121,0.406232935754731,12411
"Abak",0.251015844132756,77,0.187789720330656,57,0.323309093699266,99
"Abakaliki",0.310207991699698,1181,0.290125951135516,1105,0.33083267490411,1259
"Abeokuta North",0.718303431448467,2632,0.669446601742695,2452,0.763532892286794,2798
"Abeokuta South",0.66584874077324,341,0.618864926993208,317,0.710524702695244,364
"Abi",0.273393964971462,235,0.252717647210635,217,0.294815866927558,253
"Aboh-Mbaise",0.27887044796718,85,0.22568596316092,69,0.337161376761051,103
"Abua/Odual",0.499743805035458,55,0.156592825011207,17,0.841396456435137,92
"Abuja",0.29798294610853,16987,0.281168721203069,16033,0.315206608981989,17965
"Adavi",0.529484000637076,6347,0.503832400931428,6039,0.554962820162297,6652
"Ado",0.379873496958765,1757,0.362064208624197,1674,0.397914237265946,1841
"Ado Odo/Ota",0.8891141496937,2498,0.841536391932601,2360,0.9262070985162,2606
"Ado-Ekiti",0.384191434293518,105,0.363335866595926,99,0.405362372063289,111
"Afijio",0.31171727060518,1543,0.287881455562205,1423,0.336317290881919,1668
"Afikpo North",0.284583306725234,229,0.263998216759855,213,0.30585203294455,246
"Afikpo South",0.295160320161071,146,0.27357652373245,135,0.317446766462259,156
"Agaie",0.330410122342582,15784,0.312237504788533,14911,0.348962178866762,16677
"Agatu",0.502532762842321,4816,0.479108645282445,4589,0.525930759261648,5043
"Aguata",0.286562744700808,145,0.269732025299751,137,0.303844482949876,154
"Agwara",0.145687698221489,5633,0.119991993972475,4652,0.174549191556626,6734
"Ahiazu-Mbaise",0.253876878643503,46,0.232301003878555,42,0.276413913972814,50
"Ahoada East",0.426121376286564,17,0.160627969575703,6,0.730964164275413,29
"Ahoada West",0.456437393047202,32,0.160630699718323,11,0.777432342351171,55
"Aiyedade",0.478334729422964,1526,0.454366299229748,1447,0.502341096825488,1606
"Ajaokuta",0.553684325806068,9323,0.527550012514218,8884,0.579550310904657,9759
"Ajingi",0.278306047271496,5638,0.248883785467505,5041,0.309222464560176,6265
"Akamkpa",0.21758420979445,144,0.192186568429759,127,0.244674186283065,162
"Akinyele",0.382044093298323,1369,0.362733483826885,1305,0.401644890488913,1435
"Akko",0.362587333010729,39898,0.339385766415799,37330,0.386282930211147,42520
"Akoko North-East",0.461585118685921,409,0.437694965163978,387,0.485584217367258,430
"Akoko North-West",0.435912605632795,212,0.412488160881754,200,0.45951942173753,223
"Akoko South-East",0.441539224696831,75,0.41992765373352,71,0.463315524948029,79
"Akoko South-West",0.446437457493267,163,0.42396985712531,155,0.469064223999732,171
"Akoko-Edo",0.492256231651747,2418,0.468912443353822,2303,0.515604505781408,2534
"Akpabuyo",0.223739931719123,56,0.17412756551986,44,0.281365590714349,70
"Akuku-Toru",0.533300898648689,47,0.144576501984819,13,0.889809783199002,78
"Akure North",0.43729255485697,146,0.412809572813369,137,0.462006562820575,154
"Akure South",0.431422511224435,97,0.406300760110999,91,0.456822051575951,103
"Akwanga",0.455160237199648,6847,0.434582231654904,6538,0.475833024853637,7159
"Albasu",0.267763046130397,2510,0.243009033569203,2278,0.293645339065746,2752
"Aleiro",0.0669137774513407,620,0.0449928062404071,417,0.0952283760071613,882
"Alimosho",0.844705873789175,186,0.785924560823695,174,0.892491921777101,195
"Alkaleri",0.452570193954438,53760,0.430615493564821,51031,0.474643413980677,56515
"Amuwo Odofin",0.86254720288846,211,0.800658551269321,196,0.910867357341297,223
"Anambra East",0.362960499969844,627,0.346111561504652,598,0.380063112086515,656
"Anambra West",0.403893425135169,1462,0.386428807678811,1399,0.421539817661342,1525
"Anaocha",0.29664363027945,131,0.279883029047123,124,0.31382084674768,139
"Andoni",0.422109748108728,16,0.145668396998854,6,0.743500882372482,28
"Aninri",0.332166668248148,438,0.31297913513089,412,0.351779641416337,463
"Aniocha North",0.376175617344383,302,0.357697730999199,287,0.394929409339322,317
"Aniocha South",0.365551784793197,585,0.340569598066176,547,0.391128321811906,625
"Anka",0.0521285047607426,3810,0.0375526876002287,2741,0.0703255330031964,5147
"Ankpa",0.398094901819656,5175,0.384580934383723,4999,0.41171935133268,5353
"Apa",0.471314788627109,2645,0.452330964105772,2538,0.490348330551787,2752
"Ardo-Kola",0.113429895718246,6552,0.0996810710852742,5772,0.128406707357743,7400
"Arewa Dandi",0.0690140048411673,13086,0.0403905501864648,7660,0.108795927402282,20634
"Argungu",0.0481617360530392,2128,0.0307108662216459,1357,0.0716170700440286,3166
"Arochukwu",0.25752941181735,103,0.234860600709122,94,0.281209568479971,112
"Asa",0.303264991938208,7075,0.283465451798896,6612,0.323619338121313,7551
"Asari-Toru",0.48727698380222,16,0.15705975327157,5,0.826355196957624,27
"Askira/Uba",0.74509670691907,48425,0.708860769018425,46158,0.776473955353829,50356
"Atakumosa East",0.425560096228454,446,0.402958598652291,423,0.448384560125428,470
"Atakumosa West",0.382310096264289,512,0.360474574471252,483,0.404486138946505,542
"Atiba",0.26223400768553,3506,0.238261867775331,3195,0.287305654523014,3831
"Atisbo",0.260749136165225,6337,0.228162947259441,5537,0.295402255517983,7189
"Augie",0.0334116791149819,2030,0.0210261173969945,1276,0.0503016534944087,3057
"Auyo",0.180194460390613,4060,0.148575371168603,3343,0.215515860019416,4861
"Awe",0.32968008902955,15860,0.309123013635071,14878,0.350707252296054,16865
"Awgu",0.325179498180443,580,0.307349722986206,548,0.343392259479427,612
"Awka North",0.354632110926456,686,0.337936804058307,654,0.371594222301933,719
"Awka South",0.303467114170205,356,0.287154713679914,337,0.320156935349242,376
"Ayamelum",0.387674708390044,1151,0.371422468328645,1103,0.404113005865012,1200
"Ayedire",0.346238115763422,231,0.323201503889217,216,0.369814175032308,247
"Babura",0.216064101884516,9032,0.178394602223552,7400,0.258376724270735,10876
"Badagry",0.925332438451019,671,0.884262483759046,641,0.955164754279055,692
"Bade",0.107583541140091,3534,0.058355091379487,1915,0.177886505637772,5847
"Bagudo",0.150994122637805,20457,0.106990730239765,14458,0.204614343661217,27791
"Bagwai",0.226239219121406,2141,0.207436441824641,1963,0.245898653860561,2327
"Bakori",0.164138276752332,3814,0.152177640538431,3536,0.17664210530899,4104
"Bakura",0.0280715061770143,2093,0.0176189385786625,1312,0.0423800470780405,3163
"Balanga",0.244655805973312,15040,0.224888013974774,13827,0.265246673048098,16302
"Bali",0.068370710979624,9830,0.0563332965794056,8127,0.0820822000446288,11766
"Bama",0.976214186131355,97091,0.910769699544853,90518,0.9966874858622,99142
"Barkin Ladi",0.27910414109928,18564,0.263760326574156,17538,0.294845537766036,19616
"Baruten",0.171473777504503,20272,0.1446855490308,17118,0.200980251802309,23746
"Bassa",0.435146661613717,40270,0.415361851928422,38471,0.454992083582222,42085
"Batagarawa",0.105089772018622,2321,0.0839083941084904,1854,0.129498079377307,2859
"Batsari",0.0798960021067554,2283,0.0619952736759778,1772,0.101016753115729,2885
"Bauchi",0.386314285625168,55860,0.36928882799636,53389,0.403536738855795,58359
"Baure",0.212395280055207,9250,0.130477780513913,5603,0.318147389654403,13998
"Bayo",0.40155758008483,8790,0.373033272682656,8166,0.43059468013654,9426
"Bebeji",0.250006460646594,4811,0.231522707071855,4462,0.269193534660534,5173
"Bekwarra",0.223485984261664,136,0.209162052182887,128,0.238307216674832,145
"Bende",0.271246707795116,185,0.250644433975496,171,0.292607690764174,199
