"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.973930009971601,102331,0.949870234552034,99762,0.988354688869481,103871
"Abaji",0.289164817376526,8808,0.265396327646502,8080,0.313822512436731,9563
"Abak",0.167953091917338,51,0.119663864383665,36,0.225043639373806,69
"Abakaliki",0.319291333092066,1228,0.293188664077751,1129,0.346285785897401,1331
"Abeokuta North",0.648614182794583,2373,0.591563073244714,2165,0.70259833043476,2571
"Abeokuta South",0.480967948419312,246,0.433381758719228,222,0.528825153238984,271
"Abi",0.264251106713668,223,0.238127778153583,202,0.291618687663768,244
"Aboh-Mbaise",0.24698098276859,76,0.195237694744202,60,0.303426331042023,93
"Abua/Odual",0.26312282445155,29,0.0505475065529356,6,0.623344068874537,69
"Abuja",0.258184144117177,14477,0.238260325017903,13362,0.278911423352387,15637
"Adavi",0.555734226525435,6630,0.526700516842672,6281,0.584378611787984,6975
"Ado",0.367172380399646,1710,0.344165170818177,1605,0.390680198896932,1816
"Ado Odo/Ota",0.784694045540518,2198,0.705306192933134,1972,0.850669112211985,2387
"Ado-Ekiti",0.438092469263564,119,0.407883403484123,110,0.468658313050978,128
"Afijio",0.305275468317105,1551,0.277251214232398,1408,0.334461660822502,1700
"Afikpo North",0.280259505107387,229,0.254958447113199,209,0.306631925526797,251
"Afikpo South",0.266234272705652,139,0.241547105063846,127,0.292143466865101,151
"Agaie",0.256488885426928,12148,0.235389176654044,11136,0.27844764549261,13201
"Agatu",0.509347852042261,4917,0.470610716806117,4499,0.548565290464778,5341
"Aguata",0.26650030076552,135,0.245767159463811,124,0.288041650305184,146
"Agwara",0.16846324910752,6385,0.134471595603563,5117,0.207036857595099,7825
"Ahiazu-Mbaise",0.229301926737931,42,0.206314791792044,38,0.253482791751395,46
"Ahoada East",0.268437923641618,11,0.0770934628840626,3,0.559865185954059,22
"Ahoada West",0.269719462096367,19,0.0667898460940304,5,0.58938881914043,42
"Aiyedade",0.378017800091448,1214,0.347944487405833,1116,0.408839154703203,1316
"Ajaokuta",0.551105535172786,9264,0.517948154801465,8705,0.58383116160167,9817
"Ajingi",0.238347922058103,4834,0.21133218618517,4285,0.267014208249075,5417
"Akamkpa",0.146266450364493,97,0.123169855532551,82,0.171847121807689,113
"Akinyele",0.313960665804588,1087,0.291916127146074,1016,0.336722506820504,1160
"Akko",0.25238288401521,27426,0.230893178977974,25059,0.274847148418955,29903
"Akoko North-East",0.527241581034555,477,0.500063929949998,454,0.554300322863322,500
"Akoko North-West",0.507401866913185,251,0.477774036066738,236,0.536985250755029,265
"Akoko South-East",0.463385874452238,80,0.434091053320635,75,0.492869031390309,85
"Akoko South-West",0.469818325006616,172,0.442228939346506,162,0.497576321040051,182
"Akoko-Edo",0.5200908060965,2569,0.492347812240243,2434,0.547751118268885,2704
"Akpabuyo",0.212083306072639,45,0.155134631491665,34,0.273938649323413,57
"Akuku-Toru",0.375969545296946,33,0.066621187748543,6,0.792081622098201,70
