"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.958692769420708,100716,0.919592923527414,96558,0.981993247908737,103195
"Abaji",0.265661994416015,8196,0.237203905371554,7317,0.295662758161567,9124
"Abak",0.25813967154428,79,0.202614466680938,62,0.320821215515012,98
"Abakaliki",0.281092567526757,1087,0.250571981834602,968,0.31317855431525,1211
"Abeokuta North",0.649320191588481,2367,0.587964355664243,2143,0.706468582927202,2576
"Abeokuta South",0.524978393812216,269,0.469652658840741,241,0.579918953022832,297
"Abi",0.262441254520562,222,0.228376766033604,194,0.298339612827686,251
"Aboh-Mbaise",0.310535150184862,95,0.260318238565464,80,0.364920488550224,112
"Abua/Odual",0.717123719700836,79,0.439286138807002,49,0.910289550889561,100
"Abuja",0.270640271452859,15319,0.240164587396828,13555,0.302897029105606,17191
"Adavi",0.37928033612112,4547,0.338885993540231,4059,0.420988968439864,5052
"Ado",0.26352113019914,1238,0.240170509491543,1133,0.287981149989237,1349
"Ado Odo/Ota",0.865564430475217,2435,0.80744080275679,2268,0.911217586080584,2567
"Ado-Ekiti",0.409253366381394,114,0.3739200648056,104,0.445297548771188,124
"Afijio",0.299312055029899,1514,0.267525047708654,1348,0.332633235862106,1690
"Afikpo North",0.239017311873919,195,0.212321231217118,173,0.267299580490275,218
"Afikpo South",0.216708248961264,108,0.193778186603219,98,0.241080223084844,119
"Agaie",0.262213746519791,12537,0.234926363555138,11224,0.290773190008348,13912
"Agatu",0.36932124275086,3637,0.320538567136158,3114,0.420797339396853,4191
"Aguata",0.246920069330264,125,0.222183804164471,112,0.272923375051587,138
"Agwara",0.169468021819603,5747,0.12674255772392,4363,0.217266578298359,7343
"Ahiazu-Mbaise",0.24966714254705,46,0.22051390577126,40,0.280589122513299,51
"Ahoada East",0.599406611789141,24,0.35617438816011,14,0.814705659364552,32
"Ahoada West",0.66848331023169,47,0.410874351830648,29,0.868919684400243,62
"Aiyedade",0.417375398813547,1326,0.385185471960713,1221,0.450090405191746,1433
"Ajaokuta",0.39928434243642,6752,0.352376781040209,5960,0.446577413635255,7550
"Ajingi",0.194410140875074,3935,0.168918505749157,3417,0.221967804733577,4495
"Akamkpa",0.184418228527617,120,0.154509303134741,100,0.217375345819591,141
"Akinyele",0.331896736683678,1177,0.303909083080125,1076,0.360862038300444,1281
"Akko",0.277094074771926,30233,0.250562709281448,27285,0.304871787650304,33324
"Akoko North-East",0.418682879371036,367,0.378393772393088,331,0.459787693451106,403
"Akoko North-West",0.40808989561988,199,0.365530994163214,178,0.451685499719578,220
"Akoko South-East",0.401590201450346,70,0.353354918212937,61,0.45127359784379,79
"Akoko South-West",0.405813045173096,149,0.367731234159672,135,0.444801353141675,163
"Akoko-Edo",0.403645544151999,1953,0.362127779492414,1753,0.446286971117231,2159
