"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.946736714623388,99460,0.900666736867083,94574,0.975540674493888,102517
"Abaji",0.394506898822458,12180,0.367603787185664,11359,0.421894062295374,13016
"Abak",0.218558229217062,66,0.159208463862146,48,0.28322118896294,86
"Abakaliki",0.371985134043191,1433,0.341430675027279,1315,0.403353272541351,1553
"Abeokuta North",0.677911164095568,2489,0.621500748395154,2284,0.730070814901539,2679
"Abeokuta South",0.462612705963424,237,0.414142001443949,212,0.511640389221937,262
"Abi",0.326085356938063,279,0.290721637897697,250,0.362660056757144,309
"Aboh-Mbaise",0.283561537089698,87,0.227259064856437,69,0.34127819318943,104
"Abua/Odual",0.211792710072371,18,0.0283136250306594,3,0.557128608905611,46
"Abuja",0.364739810769823,21184,0.336377613656716,19526,0.393863482340862,22885
"Adavi",0.537912141541874,6437,0.502419541951836,6011,0.573022406013727,6860
"Ado",0.34764321245011,1630,0.322245155234239,1515,0.373767621805637,1749
"Ado Odo/Ota",0.838425454642207,2343,0.77365081077175,2155,0.890477626680997,2495
"Ado-Ekiti",0.398201316468068,104,0.369062782567019,96,0.427841270064505,112
"Afijio",0.298527841863286,1531,0.26903753181725,1377,0.329337232873495,1691
"Afikpo North",0.287986934809308,232,0.260536619965332,210,0.316666780598917,256
"Afikpo South",0.297504815400306,152,0.271641021134609,140,0.324487627782895,165
"Agaie",0.383779073817173,18490,0.357374922424801,17223,0.410427123843883,19770
"Agatu",0.42976034953123,4208,0.382840114837001,3709,0.478756836480627,4734
"Aguata",0.349295821076816,177,0.322158947316287,163,0.377188279533588,191
"Agwara",0.191712856445635,6807,0.149134164601206,5406,0.238693481915649,8373
"Ahiazu-Mbaise",0.322535371875324,59,0.289914334523438,53,0.356352485350475,65
"Ahoada East",0.192225213180389,8,0.0496157577780977,2,0.423004990936686,17
"Ahoada West",0.220728925126916,16,0.0505970853969947,4,0.49416940863401,35
"Aiyedade",0.456597118846234,1455,0.424929464116596,1351,0.488542450012801,1561
"Ajaokuta",0.573388222598046,9690,0.530319395569365,8966,0.614686725167479,10383
"Ajingi",0.261705617133663,5294,0.233298901767413,4717,0.291714607373789,5904
"Akamkpa",0.194994336496252,131,0.165174146139045,111,0.227663897337265,153
"Akinyele",0.323533722367206,1116,0.300626607966877,1042,0.347129361373426,1191
"Akko",0.311960841735122,34271,0.286768826025875,31483,0.338015869891441,37156
"Akoko North-East",0.478614201561025,428,0.4462029885193,399,0.511147942454434,456
"Akoko North-West",0.438428879912271,216,0.405143044213572,200,0.47211897783757,233
"Akoko South-East",0.421331341271036,72,0.388793831251874,67,0.454376086921918,78
"Akoko South-West",0.446995924430295,163,0.416351698521194,151,0.477973261348396,174
"Akoko-Edo",0.476520479116489,2358,0.442880845903754,2193,0.510348971031411,2524
"Akpabuyo",0.238272832271152,59,0.151652331369374,43,0.371334854366609,82
"Akuku-Toru",0.331609032630979,0,0.00175559520065745,0,0.968886957086204,0
"Akure North",0.467165791229696,155,0.435555457938671,145,0.498949564007049,166
"Akure South",0.476614487514338,109,0.445378196302639,102,0.507986974941518,117
"Akwanga",0.486272588100035,7309,0.458214587936236,6887,0.514399585645198,7732
"Albasu",0.275936917484853,2596,0.250162218972852,2353,0.302877612586161,2850
"Aleiro",0.138904697639493,1289,0.0958549295161186,889,0.192255774052293,1784
"Alimosho",0.793176596314302,176,0.720602109606565,161,0.853988177083044,188
"Alkaleri",0.381432443021836,47084,0.355009695064526,43950,0.408432303629781,50282
"Amuwo Odofin",0.757882110158947,186,0.663155767155103,163,0.836065385646423,205
"Anambra East",0.416841228904836,704,0.374684086057506,635,0.45913536016121,775
"Anambra West",0.349573267669196,1206,0.279576672314466,946,0.460074910609352,1626
"Anaocha",0.391328572737069,173,0.361902716149528,160,0.421368813232205,186
"Andoni",0.292129381646074,5,0.028358664975001,1,0.758149402860155,12
"Aninri",0.350723110099679,462,0.324802853580994,428,0.377308083033461,497
"Aniocha North",0.416551369414058,334,0.385955521889364,310,0.447666324478376,358
"Aniocha South",0.405643171216896,664,0.371556129271673,609,0.440183369477676,720
"Anka",0.115005109468508,8424,0.0875318366799125,6403,0.147654191665271,10828
"Ankpa",0.3050660651007,3970,0.273924661489529,3564,0.337640954408705,4395
"Apa",0.389122843276621,2185,0.35744482220232,2007,0.421562565541692,2367
"Ardo-Kola",0.134592368547532,7826,0.118279437959425,6895,0.152318790083969,8835
"Arewa Dandi",0.121161009876903,23170,0.0721458142893721,13815,0.186996912039384,35742
"Argungu",0.105007112674058,4647,0.0693062098148081,3066,0.150952886818689,6680
"Arochukwu",0.230244485170517,92,0.202626207554469,81,0.259732170748328,104
"Asa",0.309507813374907,7284,0.285855548707828,6727,0.33394154261433,7860
"Asari-Toru",0.334597601772592,0,9.5343535215166e-19,0,0.999999999997669,0
"Askira/Uba",0.444725580527543,28812,0.370473128402965,23857,0.518483835167914,33708
"Atakumosa East",0.42638888414907,445,0.395147878175926,412,0.458069195078942,479
"Atakumosa West",0.374594850200713,502,0.342993121490345,459,0.406998121792733,545
"Atiba",0.242551044423432,3630,0.214722781808651,3244,0.272142769008706,4036
"Atisbo",0.195078030621587,4900,0.165803936121863,4185,0.22709573255191,5678
"Augie",0.0870445119856086,5296,0.0586788585465205,3570,0.12338182811245,7507
"Auyo",0.181899325455858,4175,0.141199510586518,3284,0.234948916093189,5303
"Awe",0.309039284716052,14830,0.285689409852697,13710,0.336076358215931,16161
"Awgu",0.32665939224469,584,0.300564332682863,537,0.353425481168246,631
"Awka North",0.396264269430997,782,0.368786951116722,727,0.424204449315741,837
"Awka South",0.34416139333644,423,0.315378592740194,388,0.373833167023916,460
"Ayamelum",0.382955368490005,1136,0.342063426940218,1014,0.426010413236454,1265
"Ayedire",0.336611495705858,224,0.305971295724848,204,0.368293061615327,246
"Babura",0.208544399204736,8750,0.173789158410119,7245,0.246963952158713,10419
"Badagry",0.829354015369574,599,0.674014358844409,479,0.922731089152037,670
"Bade",0.125275245564742,4138,0.0694451970464309,2296,0.202717246124135,6691
