"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.920305836050832,96646,0.845759375474919,88740,0.96597508335868,101496
"Abaji",0.325188595851997,9897,0.300798010559728,9155,0.350279086488538,10660
"Abak",0.201579442670041,61,0.151291951840368,46,0.257974944843734,79
"Abakaliki",0.346428132531457,1324,0.315712937699662,1207,0.378141748071601,1445
"Abeokuta North",0.672135857591461,2462,0.61238014467277,2244,0.727287090395425,2664
"Abeokuta South",0.575270010770919,295,0.516328794893007,265,0.632679624681509,324
"Abi",0.292174955579854,247,0.257821191607468,219,0.328007008201959,276
"Aboh-Mbaise",0.288171619157951,88,0.236217897199649,72,0.342637921571715,105
"Abua/Odual",0.282453588747899,32,0.0739582934428299,8,0.590931482456612,65
"Abuja",0.287807329265305,16420,0.259906977132128,14801,0.316987427044339,18115
"Adavi",0.535129494161163,6412,0.50121994692093,6001,0.568737015261517,6819
"Ado",0.357141132906172,1656,0.331890921568864,1542,0.383035267535099,1772
"Ado Odo/Ota",0.803453740479216,2244,0.727320101684721,2024,0.865810087730949,2425
"Ado-Ekiti",0.451736107324715,124,0.41791257162793,114,0.485869744647845,134
"Afijio",0.378835894473612,1928,0.345049704271792,1751,0.41354915560476,2109
"Afikpo North",0.276225525791515,223,0.248897876439876,201,0.304852403529407,246
"Afikpo South",0.270145064351954,136,0.244420374518865,124,0.297158689380815,148
"Agaie",0.295619078538048,14034,0.271458440506417,12870,0.320406721743528,15230
"Agatu",0.490283320949575,4770,0.443952229246081,4270,0.536549097258728,5268
"Aguata",0.308462062074239,156,0.281565038465649,142,0.336331107597397,170
"Agwara",0.187125561651955,6416,0.142927313342958,4967,0.235792743580708,8057
"Ahiazu-Mbaise",0.280056819043947,51,0.25141915884359,46,0.309989224201574,57
"Ahoada East",0.240055513499428,10,0.0803206813006091,3,0.476185981713793,19
"Ahoada West",0.255303516615686,18,0.0759185039289795,5,0.522634284009867,37
"Aiyedade",0.449521874771529,1448,0.41642076674681,1339,0.482976087051796,1559
"Ajaokuta",0.56080960347557,9473,0.519022567446651,8766,0.600985997181264,10152
"Ajingi",0.232557536706911,4710,0.204103313217151,4131,0.262947597753951,5327
"Akamkpa",0.203251862026291,134,0.172189563821847,113,0.237177377574441,156
"Akinyele",0.375566052243068,1275,0.346599276255857,1172,0.405271729916033,1380
"Akko",0.301148550545446,33024,0.271476554965624,29739,0.332112478870423,36455
"Akoko North-East",0.517126167033961,456,0.485845941117742,428,0.548289169045608,483
"Akoko North-West",0.490061594304186,239,0.456081857875066,223,0.524042286681558,256
"Akoko South-East",0.487976206515544,84,0.45097467685356,77,0.525087753564633,90
"Akoko South-West",0.481937463344689,176,0.450557654895124,164,0.513449500014189,188
"Akoko-Edo",0.516930429169129,2522,0.48443549569067,2363,0.549335140801671,2679
"Akpabuyo",0.307943392000144,58,0.253642748132328,46,0.364345631202418,71
"Akuku-Toru",0.521775513579572,46,0.154242875610947,14,0.856363727619665,75
"Akure North",0.46499529416413,153,0.431860619172391,142,0.498319909684692,164
"Akure South",0.438181596363902,100,0.405812077541077,92,0.470955874584791,108
"Akwanga",0.433529985882946,6502,0.406584770967645,6098,0.460762810322845,6911
"Albasu",0.241437947265305,2272,0.217301531036017,2045,0.266861212179169,2512
"Aleiro",0.075184817733616,700,0.046767524041274,435,0.113505774922773,1056
"Alimosho",0.630718398721841,151,0.52549399003326,131,0.728034511286557,169
"Alkaleri",0.409464281245254,45084,0.376708236978221,41288,0.442725650316866,48987
"Amuwo Odofin",0.715726993619726,175,0.612167826956074,150,0.804543929049126,197
"Anambra East",0.408759215395384,699,0.365447993167662,628,0.452636814163815,772
"Anambra West",0.416025431962438,1478,0.31475210198388,1095,0.538917417553343,1946
"Anaocha",0.353839181617784,156,0.322560348490845,143,0.386057231454463,171
"Andoni",0.344402700932177,15,0.123948077559306,6,0.609302713490013,25
"Aninri",0.321936536333775,423,0.29516638433432,388,0.349588241933334,460
"Aniocha North",0.418213226639329,334,0.388379927380464,310,0.448367518036793,357
"Aniocha South",0.379893459190626,625,0.347625424869273,571,0.412847787164904,679
"Anka",0.0618055931018361,4494,0.0432964590326156,3144,0.0852795347829916,6207
"Ankpa",0.365454551065636,4752,0.336838278085682,4377,0.394876707263111,5137
"Apa",0.453176867491376,2547,0.426208769036048,2395,0.480389702593959,2699
"Ardo-Kola",0.12666579408162,7217,0.108870554453699,6221,0.146269370368727,8312
"Arewa Dandi",0.074563808005602,14112,0.0390138147581646,7388,0.126868602073824,24017
"Argungu",0.0544774918167629,2403,0.0318964654214972,1407,0.0862805223267799,3806
"Arochukwu",0.226100727639705,89,0.197428720744465,78,0.256823329185263,102
"Asa",0.347029667487238,8153,0.322274746514225,7569,0.372447091726024,8754
"Asari-Toru",0.486124676870813,16,0.167491361765099,6,0.803160244669456,26
"Askira/Uba",0.521603424347659,33313,0.448218900203539,28436,0.592034971766272,37980
"Atakumosa East",0.409252509168648,429,0.377327117615987,395,0.441750786340271,463
"Atakumosa West",0.372353788659454,499,0.340261923717938,456,0.405290945811166,543
"Atiba",0.326023205200057,4493,0.292078986049806,4055,0.361441679609044,4947
"Atisbo",0.29065099366067,7065,0.251653342841106,6143,0.332117487667184,8043
"Augie",0.0400005167671894,2419,0.0235345983175716,1423,0.0633139665082055,3828
"Auyo",0.161819948846765,3641,0.117240876166366,2689,0.219018309916597,4837
"Awe",0.316569878695733,15080,0.288473065366563,13706,0.348941576205656,16700
"Awgu",0.308902091921305,553,0.280249630932128,502,0.338540492003886,606
"Awka North",0.406627636161594,797,0.376902268875494,738,0.436829805304465,856
"Awka South",0.316847520101499,392,0.286055763017541,353,0.348856897616362,432
"Ayamelum",0.41310868943252,1225,0.371163843884207,1100,0.456382816487424,1355
"Ayedire",0.366981300970052,244,0.335503262746973,223,0.399312040875306,266
"Babura",0.171991242970727,7185,0.139572344144799,5791,0.208593704510412,8766
"Badagry",0.802295085680692,582,0.654012548502001,469,0.893234903589991,649
"Bade",0.111993927587075,3696,0.0561246048897647,1854,0.193674034222906,6387
"Bagudo",0.152521128016383,20570,0.10044601542865,13497,0.218449715723044,29566
"Bagwai",0.208117228679354,1966,0.187371289290182,1770,0.23005438742462,2173
"Bakori",0.171857809331834,4006,0.156167262557368,3641,0.188428846949256,4393
"Bakura",0.0355739340809996,2639,0.021443199060309,1588,0.0553120463801217,4109
"Balanga",0.218038005533552,13391,0.193899497865511,11909,0.24367811091034,14964
"Bali",0.0928915232936583,13242,0.0761484892434229,10896,0.112006187104155,15914
"Bama",0.95889844362965,95331,0.877050944180902,87071,0.991423991081632,98610
"Barkin Ladi",0.25777682007628,17057,0.232569631319092,15404,0.284247211504449,18792
"Baruten",0.220642212100623,25864,0.186349469699876,21870,0.258027669849408,30217
"Bassa",0.394915230808165,36360,0.361489234717262,33297,0.427935300089621,39439
"Batagarawa",0.111268027825067,2457,0.0878790127504206,1942,0.138316442802931,3052
"Batsari",0.0811091806509566,2311,0.0616697140911378,1757,0.104318594106384,2972
"Bauchi",0.340179516502099,48639,0.314210278922356,44891,0.366871194799416,52496
"Baure",0.153534000088016,6759,0.0991389494794104,4282,0.223712983175461,9985
"Bayo",0.384609301241255,8426,0.349855166578649,7662,0.420128447032583,9206
