"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.945269103877004,99298,0.89379759008327,93840,0.976613301072995,102627
"Abaji",0.342867952272216,10589,0.311484391228277,9616,0.375320944978238,11595
"Abak",0.191929481129942,58,0.132187813817817,40,0.258765002622596,79
"Abakaliki",0.398270956646344,1537,0.362087775738458,1397,0.435253438998975,1680
"Abeokuta North",0.622437659676289,2282,0.560823200609388,2057,0.680541456208385,2494
"Abeokuta South",0.528589959103194,271,0.468330070662009,240,0.58824098339992,301
"Abi",0.313468288276134,271,0.275129584749382,239,0.353098530115853,305
"Aboh-Mbaise",0.257631748161086,79,0.198509829064484,61,0.319185187058803,97
"Abua/Odual",0.123395651242014,13,0.0124397276431656,1,0.47807302136968,40
"Abuja",0.362723217223625,21371,0.327345160364567,19267,0.399152517202845,23533
"Adavi",0.402601705224965,4820,0.362108500822234,4332,0.444156285248972,5322
"Ado",0.29058629144177,1357,0.265523791374904,1244,0.316692010027077,1474
"Ado Odo/Ota",0.79414001402595,2224,0.715769086334468,2000,0.858703101175542,2409
"Ado-Ekiti",0.369486085629963,101,0.337404842301303,92,0.40244647825913,110
"Afijio",0.354614510321971,1880,0.320673688978838,1697,0.389676483326112,2068
"Afikpo North",0.292489984575371,237,0.262205190239,212,0.324208700572522,263
"Afikpo South",0.262229565284326,133,0.236894196344409,121,0.288901412870978,145
"Agaie",0.323498854891262,15589,0.293648543472511,14146,0.35401549578673,17065
"Agatu",0.394174742340072,3898,0.343988047663589,3361,0.446589667138921,4461
"Aguata",0.349623011481554,177,0.319795602899799,162,0.380351297192552,192
"Agwara",0.164195392248816,5758,0.119535931304669,4279,0.215339875781135,7478
"Ahiazu-Mbaise",0.341287037869055,62,0.305517329946591,56,0.378232468556617,69
"Ahoada East",0.138241519568201,5,0.0260208971309556,1,0.355618129069977,14
"Ahoada West",0.150871891583314,11,0.0231586476338354,2,0.409510617485681,29
"Aiyedade",0.440329627213095,1411,0.407730657701249,1304,0.473335610103398,1521
"Ajaokuta",0.475192457636074,8070,0.428888368903117,7290,0.520552492869066,8833
"Ajingi",0.289011791309766,5872,0.256085786912361,5201,0.323671078997597,6577
"Akamkpa",0.204763005870057,138,0.171813428322903,116,0.240971134330752,162
"Akinyele",0.339142074511621,1208,0.31088265260455,1105,0.36833338812887,1313
"Akko",0.341766528128482,37552,0.312178936365959,34262,0.372329354567604,40953
"Akoko North-East",0.35811076819901,309,0.319590679306828,275,0.398035867815064,345
"Akoko North-West",0.316084729042225,154,0.277097678142311,135,0.357038364730401,174
"Akoko South-East",0.316537148736013,53,0.273416195495502,45,0.362244964314691,61
"Akoko South-West",0.352927564116721,128,0.316809975950369,115,0.390384730986037,142
"Akoko-Edo",0.371211830097703,1812,0.330844817678971,1616,0.413048800152002,2015
"Akpabuyo",0.234013643268756,66,0.179858078532798,51,0.407256425398964,95
"Akuku-Toru",0.0494056787567377,0,0.00103705512665343,0,0.93130870006726,0
"Akure North",0.425958087692553,142,0.391719704836233,131,0.460692375215065,154
"Akure South",0.445047371679078,106,0.411893263930344,98,0.478553628260592,114
"Akwanga",0.548492035460798,8241,0.518408277770391,7789,0.578299120523886,8689
"Albasu",0.286893107153398,2699,0.258699567987972,2434,0.316367188818106,2977
"Aleiro",0.0582166061563045,543,0.0337613737002053,315,0.092834178871852,866
"Alimosho",0.725969846913708,155,0.630663576893683,136,0.807949297367711,172
"Alkaleri",0.414034411766946,48821,0.383994237603356,45354,0.444501673569431,52355
"Amuwo Odofin",0.664905889430573,163,0.54410486219689,133,0.769503102447278,189
