"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.918723918937257,96489,0.848432565961128,89045,0.963263547346103,101213
"Abaji",0.368040060347847,11253,0.338733965763581,10341,0.398167983770603,12192
"Abak",0.158459498299971,48,0.112746935391755,34,0.211736275917311,65
"Abakaliki",0.305684083300331,1176,0.275310791171742,1059,0.337359180858669,1298
"Abeokuta North",0.708760765883989,2592,0.654551044385673,2393,0.758546784947364,2776
"Abeokuta South",0.635994588592659,326,0.579728236688656,297,0.689645101275502,353
"Abi",0.289023191328204,245,0.254262425527819,216,0.324945049875346,275
"Aboh-Mbaise",0.235307253099648,72,0.185042445126648,57,0.289689046914136,89
"Abua/Odual",0.2209346974547,25,0.0404666257250661,5,0.547707504223171,60
"Abuja",0.281257481471042,16156,0.251112668502408,14390,0.313079851420429,18024
"Adavi",0.569125970571189,6818,0.534351717177631,6393,0.603413705324166,7237
"Ado",0.334966018359576,1561,0.310956965637227,1453,0.359686255148078,1672
"Ado Odo/Ota",0.861325491427196,2421,0.802607546651135,2253,0.907664816689909,2555
"Ado-Ekiti",0.462294917206198,128,0.428682454864409,119,0.496176352299595,138
"Afijio",0.335282007236673,1723,0.30321522400703,1553,0.36855023275253,1899
"Afikpo North",0.272941776672574,222,0.244775168326376,199,0.302506405489517,247
"Afikpo South",0.258844440401755,134,0.234166967241892,122,0.284812870029106,146
"Agaie",0.347820712765949,16623,0.319503889294305,15251,0.376648138776789,18022
"Agatu",0.495633745421325,4912,0.459424746820345,4553,0.531122426180623,5261
"Aguata",0.270526535392351,137,0.245451441214263,124,0.296733447803007,150
"Agwara",0.201149932945131,6904,0.160996251597212,5605,0.243618387817055,8317
"Ahiazu-Mbaise",0.232188549314009,42,0.20655308373772,38,0.259261019406021,47
"Ahoada East",0.215573156793656,9,0.0590493804613677,2,0.470799700318753,19
"Ahoada West",0.210809336442355,15,0.0484797700786866,3,0.49138863253206,35
"Aiyedade",0.440205027537872,1409,0.408084797311362,1303,0.472718554675724,1516
"Ajaokuta",0.606682959639246,10235,0.570950929850481,9632,0.640595523756418,10806
"Ajingi",0.301298099127073,6115,0.268128327706546,5440,0.336072000909929,6823
"Akamkpa",0.157740561225634,105,0.131876727809235,88,0.186449411180057,124
"Akinyele",0.35989976006032,1300,0.33125630238641,1195,0.389354070929729,1407
"Akko",0.295313705160406,32467,0.268717615114497,29505,0.323028037386945,35556
"Akoko North-East",0.510323853497659,454,0.472305605004484,420,0.548234629868085,488
"Akoko North-West",0.48151192636023,236,0.440984732288188,216,0.522123131992864,256
"Akoko South-East",0.459122638131627,78,0.412043439925232,70,0.506831896061233,87
"Akoko South-West",0.477966715914701,174,0.44106706820965,160,0.515093039695616,187
"Akoko-Edo",0.51936510726729,2551,0.480496167197367,2364,0.558126462524565,2737
"Akpabuyo",0.233765720767357,48,0.153042677892875,37,0.301140053079013,59
"Akuku-Toru",0.341433269436291,30,0.0588268057909004,5,0.74729740150026,66
"Akure North",0.500110103752395,166,0.465614043798965,155,0.534541540704763,178
"Akure South",0.46967158735473,110,0.436765910925027,102,0.502766627919977,117
"Akwanga",0.442925489065288,6660,0.416488593333284,6262,0.469599771319202,7061
"Albasu",0.283961265972341,2666,0.256357228839204,2407,0.312826579383465,2937
"Aleiro",0.0805666663578657,747,0.0558695435921239,518,0.11173078480187,1037
"Alimosho",0.758481752233558,171,0.670916414397591,155,0.832643844731892,185
"Alkaleri",0.396449381729371,45165,0.368732239386095,42028,0.424641677386545,48379
"Amuwo Odofin",0.800364190695021,196,0.713440840165696,175,0.8699533530958,213
"Anambra East",0.464641250014757,784,0.426392395340578,721,0.50213667283936,846
"Anambra West",0.516772420337155,1854,0.482058336788972,1732,0.550611939026141,1973
"Anaocha",0.301754009351733,133,0.272465811545599,120,0.332263141651748,147
"Andoni",0.247270607235839,11,0.0681442745794007,3,0.516513761951672,21
"Aninri",0.341894899544161,450,0.313807602972503,413,0.370795724107325,488
"Aniocha North",0.436772916838874,348,0.405366968071603,323,0.468428058195835,372
"Aniocha South",0.409954770360099,670,0.374358801442401,612,0.446169037477745,729
"Anka",0.096753116132796,7078,0.070737520786341,5170,0.128531461094345,9411
"Ankpa",0.34523297622042,4485,0.315648907971923,4101,0.37581138034593,4881
"Apa",0.439544639053824,2470,0.411560523805824,2312,0.467877878036636,2629
"Ardo-Kola",0.118886366488908,6906,0.103752786589861,6046,0.135449236864766,7844
"Arewa Dandi",0.084434480511283,16133,0.0511686414106542,9781,0.129529211905717,24749
"Argungu",0.067115424007254,2951,0.044147520526679,1940,0.0971701157926485,4273
"Arochukwu",0.207209751312247,82,0.180643128517569,72,0.235796209382905,93
"Asa",0.357467799665856,8408,0.332030323839935,7808,0.383553974119995,9024
"Asari-Toru",0.329001026169389,11,0.0758048924691688,3,0.685705144036504,22
"Askira/Uba",0.622423295717682,40389,0.561578956709907,36390,0.67696922884439,43938
"Atakumosa East",0.411412536250113,431,0.379615659971584,397,0.443763645759172,465
"Atakumosa West",0.353181950423296,473,0.3215720706486,431,0.38577265525243,517
"Atiba",0.277053671374914,4059,0.246438106765184,3640,0.309386609524415,4496
"Atisbo",0.228150028584461,5721,0.195021909379043,4917,0.264057408906091,6588
"Augie",0.0527490086102786,3192,0.0344329727082225,2083,0.0769830662376267,4659
"Auyo",0.206955075226779,4621,0.171455224941788,3821,0.24619234780771,5507
"Awe",0.328635513385029,15709,0.30559023942753,14616,0.352269532473743,16830
"Awgu",0.304384876961478,544,0.27184042362769,486,0.338401403167825,605
"Awka North",0.379314746448555,744,0.351062141079382,688,0.408179467971332,802
"Awka South",0.293215053138343,352,0.263650564080935,316,0.324165449927301,391
"Ayamelum",0.44894538954484,1334,0.4163618028193,1237,0.481831167799835,1432
"Ayedire",0.314700541353308,210,0.285036722379654,190,0.345520642909228,231
"Babura",0.25322129440649,10613,0.21016362672418,8742,0.300775622112554,12689
"Badagry",0.88322235869951,643,0.824048654944382,601,0.927963521033994,674
"Bade",0.126043329933115,4147,0.0692727490244816,2277,0.205345113583317,6760
"Bagudo",0.142138182483672,19432,0.101746443660339,13884,0.191180197964493,26180
"Bagwai",0.247394286811772,2339,0.225281625632851,2130,0.270530960270139,2558
"Bakori",0.190882854686218,4438,0.175054619481583,4069,0.207474166182326,4824
"Bakura",0.0554082343276845,4132,0.0359528591151361,2678,0.081201983078886,6061
"Balanga",0.231509116345712,14280,0.206928652128397,12766,0.257522581111177,15881
"Bali",0.0890773170123705,13029,0.0737633408182563,10825,0.106487573342233,15527
"Bama",0.976172389580425,97080,0.91820746714371,91245,0.996079132816261,99079
"Barkin Ladi",0.321005296464049,21295,0.296281251068936,19655,0.346389186143613,22979
"Baruten",0.15974009011641,18908,0.132948557486649,15755,0.189624097706511,22422
"Bassa",0.422666832150455,40178,0.393516172228831,37537,0.451804961593155,42842
"Batagarawa",0.13237462404943,2916,0.107330095359909,2366,0.16078002196642,3540
"Batsari",0.106838439439112,3054,0.0846622393043113,2420,0.132510773782687,3787
"Bauchi",0.362654398520994,52200,0.340514011522859,49001,0.385238702822106,55467
"Baure",0.262581706970539,11530,0.170825176179326,7368,0.374169076797734,16637
"Bayo",0.354631068270344,7775,0.323237380835735,7085,0.38698972578092,8487
"Bebeji",0.296409180083497,5556,0.270269935166013,5085,0.322106345319955,6026
"Bekwarra",0.219155571773384,135,0.200712597936133,123,0.238494215301041,146
"Bende",0.233173414100595,158,0.206852188818221,140,0.261172223644947,177
"Biase",0.213139261173444,98,0.185013673930068,86,0.243478983108673,112
"Bichi",0.274388885941413,3972,0.243230015641808,3527,0.304605097291649,4408
"Billiri",0.262565459734606,9495,0.239592075819689,8661,0.286543026681178,10365
"Bindawa",0.155298718509303,2231,0.133476337842731,1918,0.179160750694651,2574
"Binji",0.0382929430772121,728,0.0235629109393993,449,0.0586022695558348,1112
"Biriniwa",0.118933319854131,10555,0.0751426731349898,6633,0.176501113490198,15733
"Birnin Gwari",0.233512272905033,41533,0.209838017592195,37406,0.258530418263626,45890
"Birnin Kebbi",0.0825851941142682,3902,0.0545411316597939,2576,0.119007888749175,5625
"Birnin Kudu",0.304554687360476,12822,0.27514412294195,11585,0.335166616122585,14109
"Birnin-Magaji/Kiyaw",0.12165627808511,5726,0.0946944021768492,4455,0.153087427579851,7208
"Biu",0.337282698245355,26019,0.302674507851899,23320,0.373247840433007,28827
"Bodinga",0.0404868277746135,600,0.0261045138966322,387,0.0597305056532761,884
"Bogoro",0.38696324882032,12905,0.361623717940669,12047,0.412738014881062,13778
"Boki",0.138361085913271,146,0.116844767062884,124,0.162239106119122,170
"Bokkos",0.351857625132458,28593,0.324926258258361,26485,0.379564464491001,30759
"Boluwaduro",0.354254512973726,266,0.327259503633748,245,0.381975537939963,287
"Bomadi",0.283574487253659,79,0.0487677110144121,14,0.666248191276436,186
"Bonny",0.34906410449125,27,0.0683367935663256,7,0.703099166932298,53
"Borgu",0.165658330288779,23777,0.136214455961911,19532,0.197665591083174,28516
"Boripe",0.366992665102988,364,0.343974482442822,341,0.390471688529809,387
"Borsari",0.0936948837180444,14687,0.0449107147351302,7010,0.169321949650638,26628
"Bosso",0.253997946229948,12416,0.230957388656646,11287,0.278119584868639,13598
"Brass",0.378375666241941,54,0.0352837847133853,7,0.82692849270437,125
"Buji",0.326950573894784,7224,0.290770348838559,6418,0.364466866916868,8060
"Bukkuyum",0.0717960992132852,7037,0.0518999752950922,5089,0.0964615310630504,9449
"Bukuru",0.230573437303216,3238,0.209005253138263,2936,0.253210594622457,3555
"Bungudu",0.0917900555211169,6158,0.0701483872121194,4708,0.117513622145128,7883
"Bunkure",0.298208256832883,4486,0.270416629912867,4068,0.327110060730538,4921
"Bunza",0.10899009794299,3043,0.0668560528878113,1870,0.165382039265007,4611
"Burutu",0.400389489628035,977,0.0730217926467812,191,0.800945830832307,1943
"Bwari",0.314476675526,8550,0.284665368777877,7691,0.34564459570945,9452
"Calabar",0.169075204284004,22,0.141901330841133,19,0.19907040744927,26
"Calabar South",0.438466283636371,11,0.354092194911574,9,0.516909476288479,14
"Chanchaga",0.193987821462128,727,0.172860786477118,647,0.216486766181023,811
"Charanchi",0.162488430642897,2290,0.13969752632272,1969,0.187357865519787,2641
"Chibok",0.44318988070228,17335,0.40237558885801,15735,0.48404240576278,18939
"Chikun",0.28514805944274,41482,0.262734232859702,38272,0.30840794096221,44812
"Damaturu",0.188766135942295,12098,0.145513401911045,9334,0.238660684212342,15285
"Damban",0.311169659180507,13795,0.273394803194005,12108,0.350963836111836,15574
"Dambatta",0.289987431291635,8664,0.25143085420705,7478,0.331292256271277,9939
"Damboa",0.526496405902952,74014,0.460812318488396,65104,0.584132912002584,82032
"Dandi",0.135523203053543,10744,0.0838698797789626,6642,0.203432093880156,16131
"Dandume",0.172578308531784,3072,0.157636060904066,2805,0.188322200860734,3352
"Dange-Shuni",0.0490434839877494,2287,0.0302610170212936,1412,0.074780133996047,3487
"Danja",0.204238406897219,3516,0.188814580112337,3251,0.220337510361842,3793
"Danko Wasagu",0.0903044639197366,12237,0.071905703080653,9740,0.111619070539618,15131
"Danmusa",0.166456122816495,3962,0.142502489442277,3391,0.192614825148877,4586
"Darazo",0.339625588126645,32130,0.308279324564992,29114,0.372066744542148,35257
"Dass",0.371702303790285,8123,0.347613434693347,7596,0.396279277412949,8659
"Daura",0.214691943347657,2885,0.106128285808798,1415,0.366584083720572,4948
"Dawakin Kudu",0.290431302431775,2503,0.261645516575209,2254,0.320498770640381,2762
"Dawakin Tofa",0.246622034751248,3808,0.222235836358902,3431,0.272270627700886,4205
"Degema",0.400241414606878,37,0.0654521053374873,7,0.79725910960431,72
"Dekina",0.387383360927275,7873,0.355776167902465,7240,0.419747980414514,8522
"Demsa",0.179514718643323,11175,0.156209075806684,9702,0.204354072412862,12742
"Dikwa",0.990910516999397,45513,0.973300718831564,44717,0.997964750576022,45831
"Doguwa",0.350203846469104,12540,0.324305414929195,11628,0.376674756649914,13473
"Doma",0.3990020093487,17402,0.371147200939674,16188,0.427343778845809,18638
"Donga",0.130573547094884,7855,0.111731234764744,6765,0.151384284581339,9051
"Dukku",0.326796093011647,43241,0.296695358092922,39234,0.357978833985157,47395
"Dutse",0.29341534069821,10297,0.261900311591706,9187,0.326487030168125,11462
"Dutsi",0.226801616680674,2780,0.144817501597983,1780,0.329191284209921,4026
"Dutsinma",0.154444085105481,3226,0.13228894095512,2764,0.178642619560889,3731
"Eastern Obolo",0.176847968513557,13,0.0615246358174867,5,0.35668327701995,27
"Ebonyi",0.291226237485176,966,0.264378180100853,875,0.319240658087494,1060
"Edati",0.366998089056097,7208,0.339151210288138,6650,0.39552826581513,7781
"Ede North",0.352371481980791,409,0.327357677595856,380,0.378005312897471,439
"Ede South",0.318500896459027,266,0.288712217869106,242,0.349455276455474,292
"Edu",0.339144027673962,16731,0.314846239103563,15498,0.363849530691273,17987
"Efon",0.381422051309644,57,0.353359995514561,53,0.410081291102752,61
"Egbeda",0.518782406292895,828,0.480807759260386,770,0.5549643158026,885
"Egbedore",0.335897905829252,792,0.309269810545108,726,0.363335992828581,860
"Egor",0.471973043883023,78,0.347424750047127,57,0.594139029573851,98
"Ehime-Mbano",0.248919663619868,66,0.225543375550496,60,0.273446715157734,73
"Ejigbo",0.299342173276559,712,0.272840921818478,650,0.326940656217481,776
"Ekeremor",0.32480450723692,91,0.0320717635607535,10,0.770757324225855,234
"Eket",0.165976482570899,21,0.0849080354564448,11,0.274826031117598,34
"Ekiti",0.496212067471499,2069,0.466851796417244,1948,0.525487573111495,2191
"Ekiti East",0.407854285634068,150,0.372833757160763,137,0.44360580047457,163
"Ekiti South-West",0.401313777855444,40,0.370093382447642,37,0.433143746579268,43
"Ekiti West",0.375969097348793,152,0.346546232480548,140,0.406115544482742,164
"Eleme",0.192498302244194,13,0.0583067017681277,4,0.408113995097946,28
"Emuoha",0.228924528218798,35,0.0677853411686508,11,0.477307947069331,72
"Emure/Ise/Orun",0.468948835487574,75,0.433476318109744,69,0.504683258926778,80
"Enugu East",0.326440093236908,541,0.303107629935611,503,0.350514723759087,580
"Enugu North",0.260962707911278,420,0.230105159272859,369,0.29423798464324,475
"Enugu South",0.271785567953682,133,0.244811419795481,119,0.300075731075247,146
"Epe",0.810274040069918,499,0.74526567648762,459,0.863698922255952,532
"Esan Central",0.459242198989209,319,0.431151460686789,300,0.487538332488742,338
"Esan North-East",0.461133663367769,557,0.432489263214024,522,0.489923893092632,591
"Esan South-East",0.466413708440061,1207,0.436953063642214,1133,0.49601387376226,1281
"Esan West",0.438929541579021,274,0.406290008959463,255,0.471979406344104,294
"Ese-Odo",0.468480294517069,233,0.21595811820161,104,0.72693374503516,365
"Esit Eket",0.179967755479636,31,0.104574008733588,18,0.275307902261589,48
"Essien Udim",0.20718341908929,135,0.146728122655957,95,0.276099713618205,180
"Etche",0.225074494337748,19,0.09224343556417,8,0.410741918625766,35
"Ethiope East",0.372889085227518,314,0.166683928918154,146,0.612965766737023,508
"Ethiope West",0.421057495619524,429,0.218233977409079,220,0.637355934848523,655
"Eti-Osa",0.800114175727222,265,0.711603335872155,238,0.870458333608038,286
"Etim Ekpo",0.160831529489328,38,0.0909939367700933,22,0.250772276966225,60
"Etinan",0.143959564434826,33,0.0745391860141707,17,0.23805232456563,55
"Etsako Central",0.523916278598054,1892,0.494000747316892,1783,0.553695797279345,2000
"Etsako East",0.513764901734643,2089,0.4822265530211,1965,0.54524054655033,2212
"Etsako West",0.535891333152269,1497,0.505011129157455,1409,0.566563741931108,1584
"Etung",0.141116705789111,38,0.118278830669687,32,0.166534131024727,45
"Ewekoro",0.782235367374269,1142,0.721357730905599,1053,0.835195716974938,1219
"Ezeagu",0.390917425787716,1043,0.363542279201611,970,0.418739724356694,1118
