"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.987711762330648,103806,0.975456082301501,102501,0.994772398780501,104558
"Abaji",0.300846275571231,9339,0.277185563345143,8607,0.32535582669432,10097
"Abak",0.271357424223504,83,0.207785047354342,63,0.340537803040025,104
"Abakaliki",0.385433936451398,1503,0.351922268162213,1373,0.419742325876104,1637
"Abeokuta North",0.719413959941118,2641,0.667103077233267,2450,0.767514961692834,2818
"Abeokuta South",0.51300723114543,263,0.457583953411705,234,0.568222273245697,291
"Abi",0.332548904978532,281,0.299059198870852,252,0.366740850755069,310
"Aboh-Mbaise",0.34396150022393,105,0.286139412130715,88,0.403349239196759,124
"Abua/Odual",0.587632377833509,65,0.263766334468905,30,0.858854021724701,94
"Abuja",0.326976607043953,19157,0.300408253391385,17586,0.354457227373096,20780
"Adavi",0.412897005406603,4931,0.374426098050753,4468,0.452179090893727,5405
"Ado",0.26622533224433,1266,0.243795553477686,1163,0.289696895033707,1372
"Ado Odo/Ota",0.895945604568142,2522,0.8491930498665,2387,0.932025202758369,2627
"Ado-Ekiti",0.345934782628313,94,0.316550232874485,86,0.376256654958189,102
"Afijio",0.303964338514666,1637,0.273616452179436,1470,0.33562133376181,1810
"Afikpo North",0.302396963604495,248,0.271872620511685,223,0.334245227211838,275
"Afikpo South",0.259723448497182,138,0.235324800681977,126,0.285412206680523,150
"Agaie",0.298119749347102,14371,0.273178450868936,13157,0.32363686788713,15614
"Agatu",0.347896848366262,3476,0.304357839947085,3011,0.397417847040237,4020
"Aguata",0.283550325655075,143,0.258671054086494,131,0.309461868789282,157
"Agwara",0.178613635686771,5940,0.137495896101691,4551,0.224036342846654,7525
"Ahiazu-Mbaise",0.308626575297992,56,0.277709489433239,51,0.340792105680127,62
"Ahoada East",0.499306730353691,20,0.228420416042948,9,0.761342812257993,30
"Ahoada West",0.557200041085549,39,0.252760105116749,18,0.820129884913551,58
"Aiyedade",0.387025569104424,1222,0.357648734349545,1127,0.417033110954271,1320
"Ajaokuta",0.457459461690347,7764,0.418930628252837,7116,0.495712749926135,8406
"Ajingi",0.171211567745694,3481,0.149596282363933,3041,0.194553698553764,3956
"Akamkpa",0.177737594222308,121,0.149161224421203,102,0.209258251005881,143
"Akinyele",0.30093509397716,1089,0.276232206993464,998,0.326618100706269,1183
"Akko",0.253567167368615,27891,0.230208466065888,25294,0.278061375448396,30615
"Akoko North-East",0.356378617673067,320,0.320678050140637,288,0.393279028361411,353
"Akoko North-West",0.322172548038927,162,0.286511051994384,144,0.359397848764329,180
"Akoko South-East",0.292165489055183,50,0.252135879758817,43,0.334748496426178,58
"Akoko South-West",0.323369517776294,117,0.290234844194033,105,0.357940034373969,130
"Akoko-Edo",0.350494757900202,1728,0.313833429961529,1550,0.388642885611778,1913
"Akpabuyo",0.364970082858418,85,0.306351836588409,70,0.452239039600835,100
"Akuku-Toru",0.93491228896393,82,0.798552961191892,71,0.989781607308678,87
"Akure North",0.405494706378065,134,0.373952167694104,123,0.43754380285984,145
"Akure South",0.391032200200576,96,0.360137079013061,88,0.422550956722667,103
"Akwanga",0.523270136829354,7866,0.494248430657075,7429,0.55215519925115,8300
"Albasu",0.192756033647616,1817,0.172780639328769,1629,0.213970525751607,2017
"Aleiro",0.0847764548346972,789,0.0511702564671153,476,0.130686146586193,1216
"Alimosho",0.748983520658337,183,0.664889928880572,170,0.822136502312758,193
"Alkaleri",0.32252034914881,37217,0.297158453402758,34382,0.348651859519898,40149
"Amuwo Odofin",0.882996912972595,216,0.825261815738722,202,0.926711664581429,227
"Anambra East",0.404445804750473,677,0.364323933892596,608,0.445057872595729,746
"Anambra West",0.290353829049936,972,0.238418575742589,782,0.390693889010712,1353
"Anaocha",0.320963944283766,142,0.293754722371573,130,0.349093201800766,154
"Andoni",0.827702823425401,33,0.644296905785218,27,0.946250789680144,36
"Aninri",0.34975940975038,461,0.321299329331265,423,0.378956353330761,499
"Aniocha North",0.427872391698502,338,0.399692316965965,316,0.456012813646024,360
"Aniocha South",0.432293199736934,716,0.401356804849382,666,0.463357604080822,767
"Anka",0.129116211149643,9467,0.0981845729665564,7195,0.165695420770048,12155
"Ankpa",0.197622435506408,2581,0.171843846518724,2247,0.22551474597259,2942
"Apa",0.294903626956115,1657,0.265115926799416,1490,0.326133074037804,1833
"Ardo-Kola",0.117608824511336,6900,0.103068134834763,6060,0.133453905833734,7814
"Arewa Dandi",0.069769738325918,13406,0.0348183329650965,6709,0.123589473505304,23703
"Argungu",0.0747307606799738,3280,0.0439799943368285,1928,0.117545925284601,5165
"Arochukwu",0.193948939270045,76,0.168666161024401,66,0.221247391066015,87
"Asa",0.288727676979992,6879,0.266015110026008,6340,0.312259178041959,7438
"Asari-Toru",0.891695516484375,29,0.690905120674232,23,0.977601396421337,32
"Askira/Uba",0.527581103802899,34142,0.458224163026095,29521,0.592979447488785,38475
"Atakumosa East",0.318594819358923,332,0.290560562346916,302,0.347603962252716,362
"Atakumosa West",0.263365657993548,353,0.236901634299517,317,0.291158750417561,390
"Atiba",0.227693215870291,3779,0.200431866725886,3363,0.256800402137219,4217
"Atisbo",0.170242092558606,4458,0.14328999523116,3772,0.199986626111763,5211
"Augie",0.0671027185035911,4048,0.0416732564186775,2514,0.101539529390881,6126
"Auyo",0.157627719235174,3647,0.123660747042879,2881,0.203482949925092,4644
"Awe",0.295420275724843,14107,0.272940080103728,13043,0.320198289428284,15299
"Awgu",0.271493980404439,487,0.244119562758513,438,0.300249879439068,538
"Awka North",0.343126967344215,689,0.317930247755842,639,0.368969533322869,740
"Awka South",0.269671949368797,343,0.245030279627281,312,0.2954233914473,375
"Ayamelum",0.356968751771812,1059,0.312381338680324,926,0.406134476574386,1206
"Ayedire",0.247770196209053,165,0.223097210169206,149,0.273722191904304,183
"Babura",0.149409901367949,6333,0.120289839282957,5061,0.182686305529922,7793
"Badagry",0.810647598369871,454,0.627421081948697,417,0.936700794059985,482
