"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.428055622959385,0,0.39896077028599,0,0.457386374383583,0
"Afar",0.309300899887201,0,0.152537160908799,0,0.550229501165999,0
"Amhara",0.414621057016581,34373,0.389666441806609,33183,0.439806431089759,35576
"Benshangul-Gumaz",0.437836853658835,155872,0.420152674106096,151595,0.455629158283664,160154
"Dire Dawa",0.439320759370362,0,0.000785985339987751,0,0.997442583812615,0
"Gambela Peoples",0.311695671236559,99934,0.289176756534008,94120,0.336370273745116,106508
"Harari People",0.403164157808967,0,0.000269559790185571,0,0.997995546442508,0
"Oromia",0.442224253437317,1116639,0.365070144217739,1085725,0.553077752150606,1147002
"Somali",0.504286836892936,12066,0.0772692224513984,9171,0.990392174976856,12452
"Southern Nations, Nationalities",0.385531573590152,1996339,0.36572204347864,1843296,0.404174603125706,2140698
"Tigray",0.198457777721791,0,0.136006772928927,0,0.313871645221735,0
"Total",0.4238135284827,3415223,0.26237404851596,3217091,0.620504740924826,3602391
