"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.383570825600622,0,0.366576553798814,0,0.400775398479309,0
"Afar",0.150398356778264,0,0.0838573552566655,0,0.267446476905057,0
"Amhara",0.37489120600007,30909,0.35111620010419,29769,0.399210063213025,32066
"Benshangul-Gumaz",0.409724806348635,155345,0.392640125454,151177,0.427103920250965,159518
"Dire Dawa",0.34918154823123,0,0.000134786990322804,0,0.996860963153326,0
"Gambela Peoples",0.307106909667023,99293,0.28501233155767,93552,0.331358173247593,105837
"Harari People",0.327691629629983,0,4.11533640051266e-05,0,0.997776478663551,0
"Oromia",0.435381216407421,1089878,0.368771470201682,1060808,0.553409078250158,1118590
"Somali",0.435347876842064,12118,0.0779775528493968,9199,0.991179427861811,12454
"Southern Nations, Nationalities",0.372285108521806,1923311,0.35221895272864,1764097,0.391352013866163,2076945
"Tigray",0.110657410098243,0,0.0839402268132419,0,0.152929373628533,0
"Total",0.377679609811303,3310854,0.247500625012844,3108602,0.581940678870195,3505411
