"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.265356354333493,0,0.230092069180929,0,0.304515989972304,0
"Afar",0.304162006164964,0,0.155920013827469,0,0.526480589346906,0
"Amhara",0.370171417797082,34198,0.345737782583704,32872,0.395118550941751,35535
"Benshangul-Gumaz",0.45190118872227,162207,0.43401525303188,157748,0.469934178410657,166665
"Dire Dawa",0.403089520861356,0,0.000478440018667474,0,0.997047497215556,0
"Gambela Peoples",0.321835680676246,106443,0.299156042359583,100108,0.346542473665076,113485
"Harari People",0.357631057214053,0,0.000126733646559002,0,0.997329898721261,0
"Oromia",0.443580811127667,1131853,0.366730606937714,1100216,0.556484603216281,1163051
"Somali",0.513389329644233,12415,0.0818356524996397,9723,0.992821516051517,12745
"Southern Nations, Nationalities",0.3802157120528,2068790,0.35972870140637,1916465,0.399224023310752,2205041
"Tigray",0.165459453567758,0,0.105418752759136,0,0.281933830530176,0
"Total",0.418645465645829,3515905,0.256901020064188,3317133,0.612723964293775,3696522
