"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.29264899666881,0,0.234260571119762,0,0.395199724360385,0
"Afar",0.19029501281105,0,0.100817730233776,0,0.345459181887035,0
"Amhara",0.375368349262001,31637,0.350012772402087,30297,0.401284020700476,32997
"Benshangul-Gumaz",0.426437592753353,151814,0.408668747010201,147466,0.444381922520369,156172
"Dire Dawa",0.404121117062044,0,0.000652601300928094,0,0.996004335017049,0
"Gambela Peoples",0.320506789861969,97763,0.298069340223864,91852,0.345291265193436,104522
"Harari People",0.371797580910456,0,0.000230189688099399,0,0.996844179250758,0
"Oromia",0.413245891164564,1062183,0.327257570152712,1025681,0.533277208584798,1096188
"Somali",0.454097032027247,6800,0.0545226107096811,6348,0.98745972662571,6953
"Southern Nations, Nationalities",0.365858715199169,1924302,0.346087714441992,1771977,0.384897820150663,2068762
"Tigray",0.140134050282629,0,0.100119032664443,0,0.211648646062059,0
"Total",0.381568229250097,3274499,0.231508256331855,3073621,0.584997729923949,3465595
