"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.322972508906491,0,0.290054370660712,0,0.357354044673222,0
"Afar",0.221780801222306,0,0.0923878121700556,0,0.473660692796227,0
"Amhara",0.338409350812377,29047,0.314851748150813,27853,0.362573945170775,30264
"Benshangul-Gumaz",0.423064626772515,151363,0.4054015284735,147107,0.440869797392126,155628
"Dire Dawa",0.4133376647506,0,0.000309570128992078,0,0.997997855788183,0
"Gambela Peoples",0.279717911242512,90401,0.257381021396023,84743,0.304466577643869,96797
"Harari People",0.408877756142565,0,0.000134797870521662,0,0.998967370503074,0
"Oromia",0.428620200956131,1119276,0.34870360394593,1087914,0.543971089646741,1149674
"Somali",0.48196069776766,8618,0.0666924314989719,7475,0.989032416366188,8802
"Southern Nations, Nationalities",0.382973265714634,2054833,0.362990505257651,1897151,0.401822983301905,2197267
"Tigray",0.19964688141817,0,0.127360406617924,0,0.333751699183592,0
"Total",0.394119577484774,3453538,0.237036737827625,3252242,0.599484069489575,3638431
