"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.22536687887332,0,0.193489969204192,0,0.260418810388191,0
"Afar",0.2029227107363,0,0.107062128865728,0,0.361213014082284,0
"Amhara",0.366853379680047,30395,0.341955425740919,29104,0.392222221956857,31705
"Benshangul-Gumaz",0.417877058378964,147696,0.40030529938391,143417,0.435576402640752,151988
"Dire Dawa",0.362102571852977,0,0.00073734440133384,0,0.991531118939107,0
"Gambela Peoples",0.297412275967718,97937,0.274484993974908,91837,0.322631522393927,104871
"Harari People",0.319281946312205,0,0.000236195007622403,0,0.991919725745113,0
"Oromia",0.402513175895525,1044077,0.333879789989855,1012757,0.516652457694783,1074716
"Somali",0.45683828318386,11945,0.0724027258716259,8784,0.985350156374441,12450
"Southern Nations, Nationalities",0.359144409459188,1954227,0.339897522389119,1810037,0.37753396755479,2087969
"Tigray",0.145541195902062,0,0.106913824214115,0,0.211834710783769,0
"Total",0.377545058106901,3286277,0.236345462411658,3095936,0.577832543598587,3463698
