"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.315498129209183,0,0.275991635714641,0,0.358816946740978,0
"Afar",0.358378909651978,0,0.176577044498158,0,0.613626403541112,0
"Amhara",0.415578284663772,34416,0.390602868022471,33105,0.440754603655448,35737
"Benshangul-Gumaz",0.439525098129176,156164,0.422859197996163,152233,0.456275806869391,160093
"Dire Dawa",0.415807230097208,0,0.000384687132046067,0,0.998038589409487,0
"Gambela Peoples",0.304877165790578,96678,0.283168788381436,91059,0.328718274651336,103090
"Harari People",0.377053312586495,0,0.000105795347678773,0,0.998399564662088,0
"Oromia",0.448051473262868,1094796,0.372364690751688,1065967,0.561926640861994,1123099
"Somali",0.486437974574014,12037,0.0762738389018403,8830,0.992481869973849,12453
"Southern Nations, Nationalities",0.372120112769666,1949290,0.352270966561224,1792569,0.3908980986491,2097641
"Tigray",0.14813655812294,0,0.109317673935037,0,0.214509069907814,0
"Total",0.420889457480241,3343380,0.263631653460418,3143764,0.622704966177365,3532113
