"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.251512682801283,0,0.208136654517794,0,0.303291629484977,0
"Afar",0.215720407767549,0,0.112165477525643,0,0.383428735503087,0
"Amhara",0.405169884694885,34652,0.377927667413415,33085,0.432736762058354,36234
"Benshangul-Gumaz",0.447417063929207,159226,0.42833201050252,154491,0.466646878165651,163968
"Dire Dawa",0.347984289875262,0,1.29930092030087e-05,0,0.999411579858589,0
"Gambela Peoples",0.29822737057839,97156,0.276584623231877,91154,0.321576752028948,103822
"Harari People",0.316384837484257,0,2.02266405848797e-06,0,0.999572590766342,0
"Oromia",0.446616063552312,1105643,0.372158444230902,1070773,0.573892647737073,1139869
"Somali",0.413097484939727,7495,0.063995662259206,7079,0.995356436358499,7553
"Southern Nations, Nationalities",0.377188030339609,1986387,0.353255028917188,1796864,0.399909106376665,2166041
"Tigray",0.112548362658404,0,0.0880438851390189,0,0.150985977070544,0
"Total",0.386383758614747,3390560,0.252348027509474,3153445,0.605315084944264,3617488
