"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.437215479278795,0,0.400260872103386,0,0.474622767803734,0
"Afar",0.156113547304253,0,0.0867709266694929,0,0.271645667110033,0
"Amhara",0.374578950478341,32751,0.350616032901518,31390,0.399015414210767,34130
"Benshangul-Gumaz",0.408384454624353,146221,0.392028920963929,142404,0.42493029014407,150048
"Dire Dawa",0.337691771121707,0,0.000249931902912181,0,0.994245876772491,0
"Gambela Peoples",0.304599183705067,92109,0.282379320923007,86756,0.329599700153762,98386
"Harari People",0.316416337365803,0,8.33112162802229e-05,0,0.995643296396234,0
"Oromia",0.371120317815132,1061005,0.286969684859006,1020714,0.503583294379612,1095280
"Somali",0.361792678987704,6325,0.0337245854204383,4922,0.980456819824241,6883
"Southern Nations, Nationalities",0.370258094092674,1979163,0.351020489538867,1827678,0.388972181343831,2123315
"Tigray",0.117788077968591,0,0.0919126255384121,0,0.156951194320946,0
"Total",0.339555483368291,3317574,0.212178723057245,3113865,0.564796381330602,3508041
