"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.426604821510469,0,0.400799347413751,0,0.452608124174296,0
"Afar",0.161809771912023,0,0.0962013072326129,0,0.265649648188114,0
"Amhara",0.41254470757805,33109,0.387795293128635,32029,0.437554954264412,34202
"Benshangul-Gumaz",0.42903851087693,150923,0.411713770888485,146816,0.446450019292044,155035
"Dire Dawa",0.365899872474128,0,0.000225553172565286,0,0.996697188677946,0
"Gambela Peoples",0.315941594445063,97489,0.294075996462148,91822,0.339965366938846,103966
"Harari People",0.338937688030107,0,6.93611484701816e-05,0,0.997495753631443,0
"Oromia",0.429487071770013,1090015,0.357304327923674,1059346,0.549568948354648,1119719
"Somali",0.424046174762304,8148,0.064372680571412,7237,0.989244677084327,8312
"Southern Nations, Nationalities",0.381347570785996,1990079,0.361821287567488,1836025,0.399708280948172,2133970
"Tigray",0.126930508421852,0,0.0999720907965686,0,0.168926967416019,0
"Total",0.381953599562688,3369762,0.249486985824145,3173275,0.588286558235581,3555204
