"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.376971038362602,0,0.280021785925232,0,0.50126390812308,0
"Afar",0.202588725526295,0,0.108094066580382,0,0.35584590650875,0
"Amhara",0.377308501144649,30991,0.352029626715043,29565,0.403077477875908,32439
"Benshangul-Gumaz",0.403507818296021,144797,0.385818898977772,140447,0.421412698880464,149165
"Dire Dawa",0.382087507267065,0,0.000636245219481298,0,0.994554533307498,0
"Gambela Peoples",0.316575321391589,96595,0.293013826825129,90372,0.342871008484878,103758
"Harari People",0.351220681900412,0,0.00022173352131519,0,0.995559304702955,0
"Oromia",0.396901782913973,1031464,0.310373173592825,992334,0.522001286018182,1066407
"Somali",0.418875294506653,6580,0.04433750614281,5655,0.984345029308962,6920
"Southern Nations, Nationalities",0.360543335512168,1891866,0.341008481291224,1741031,0.379425856455576,2036610
"Tigray",0.120205092400742,0,0.0903682729970224,0,0.167424836646102,0
"Total",0.365978291382185,3202292,0.222659617164818,2999405,0.578346323376126,3395299
