"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.222746907290076,0,0.19101855957507,0,0.258573991382649,0
"Afar",0.170052299343218,0,0.0983801779011068,0,0.287759260167086,0
"Amhara",0.359772145052913,32024,0.335117622504588,30810,0.384935504193607,33253
"Benshangul-Gumaz",0.43767831779957,150919,0.419487533607318,146530,0.455956950057578,155316
"Dire Dawa",0.323311807738311,0,0.000173505981123834,0,0.994304526030075,0
"Gambela Peoples",0.291512627468424,106107,0.267643826112326,99807,0.317931476622738,113187
"Harari People",0.28442899729349,0,4.29331792822984e-05,0,0.994567343702336,0
"Oromia",0.407613900337922,1054150,0.344773728816334,1023527,0.526275690919467,1084458
"Somali",0.420478797375517,12138,0.0785140320527885,9470,0.989502376491681,12454
"Southern Nations, Nationalities",0.346254127563783,1872738,0.32528290062686,1713176,0.366451482370925,2024739
"Tigray",0.124961096106088,0,0.0978324731830241,0,0.166982285131461,0
"Total",0.363934912914592,3228076,0.238320680701049,3023320,0.572378101775015,3423407
