"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.368625127415424,0,0.34815133140678,0,0.389471319418936,0
"Afar",0.210191270228325,0,0.109991116117348,0,0.388516659397396,0
"Amhara",0.373830475059192,32707,0.349047239125301,31482,0.399046972678783,33949
"Benshangul-Gumaz",0.449490722685356,160388,0.431031931903737,155945,0.468042443275385,164829
"Dire Dawa",0.365440574160163,0,0.000133785553808615,0,0.997744559410307,0
"Gambela Peoples",0.312447774084864,107281,0.28967352278192,101095,0.337130372094775,114202
"Harari People",0.338421663841793,0,3.68980133670973e-05,0,0.998328329334178,0
"Oromia",0.407101750168593,1122843,0.323857459871911,1085178,0.535453785295513,1157103
"Somali",0.399650572018553,6759,0.0460509985684437,6177,0.988698737047854,6951
"Southern Nations, Nationalities",0.383298419488471,2041111,0.361932180956001,1876807,0.403686088346537,2194613
"Tigray",0.126669244094218,0,0.095747166954378,0,0.176074769826457,0
"Total",0.368218849441805,3471090,0.230973830392526,3256683,0.590088418443479,3671647
