"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.263616944090475,0,0.22871514953153,0,0.305020287939456,0
"Afar",0.214785138475931,0,0.108051978233662,0,0.40865811980129,0
"Amhara",0.373235826895175,31357,0.350544365215293,30350,0.396265811923526,32377
"Benshangul-Gumaz",0.457648528918112,161550,0.440642682219661,157522,0.474656372217189,165573
"Dire Dawa",0.400671678632218,0,0.000753224478084528,0,0.995269560497085,0
"Gambela Peoples",0.305792651689264,101607,0.284063338454276,95831,0.329301735712719,108109
"Harari People",0.376725723600785,0,0.000297148628353601,0,0.996539464163167,0
"Oromia",0.409447877803541,1138839,0.329358715465165,1106177,0.527327713428662,1169089
"Somali",0.457142282059714,7285,0.0532302093216762,6481,0.984386858633173,7529
"Southern Nations, Nationalities",0.39371910328938,2125659,0.375432993620653,1988014,0.410859478681967,2249789
"Tigray",0.172001101782857,0,0.120431409481417,0,0.267861495229848,0
"Total",0.388130761233468,3566298,0.237245349837498,3384375,0.592850066103693,3732467
