"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.241189124808365,0,0.208005176834349,0,0.279512137308336,0
"Afar",0.188677363714353,0,0.101054483341786,0,0.346569461334304,0
"Amhara",0.359412338899246,29529,0.335364188007348,28426,0.383946625422746,30650
"Benshangul-Gumaz",0.409404847860383,141321,0.391611336365273,137100,0.427326603105345,145560
"Dire Dawa",0.372696414437912,0,0.00053178779800796,0,0.994264182623664,0
"Gambela Peoples",0.294694904376883,95205,0.271669972896333,89289,0.320232807304006,101992
"Harari People",0.339183419238879,0,0.000180883565667891,0,0.995213237634829,0
"Oromia",0.374400620538448,1019493,0.292097216462445,982137,0.499189409127827,1052693
"Somali",0.40269077720823,6591,0.0420780448247333,5688,0.980841031436492,6922
"Southern Nations, Nationalities",0.360246317631937,1955719,0.341114479291062,1810157,0.378618248229982,2090509
"Tigray",0.121615527019587,0,0.090355371679089,0,0.171823982559422,0
"Total",0.351038476312629,3247859,0.213486199674923,3052798,0.567002862404552,3428326
