"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.398468968553196,0,0.382083944306842,0,0.415026940601341,0
"Afar",0.311711450159644,0,0.132041221698474,0,0.592923907098816,0
"Amhara",0.393025509278442,35366,0.369259445441906,34089,0.417069961930587,36656
"Benshangul-Gumaz",0.465251252662063,163402,0.448724460558948,159596,0.48179029522218,167202
"Dire Dawa",0.421009926281795,0,0.000134089872738041,0,0.999185182707695,0
"Gambela Peoples",0.320667517131996,94372,0.297983152286403,88909,0.34682126819014,100590
"Harari People",0.404310473364503,0,4.27940470757965e-05,0,0.999539410039818,0
"Oromia",0.411365587007262,1156437,0.315792699451091,1117804,0.539900802760132,1189853
"Somali",0.444993578258027,6580,0.0386705365476293,5575,0.989554955121528,6928
"Southern Nations, Nationalities",0.392118336778806,2077676,0.372147010930513,1915541,0.411042263527473,2224901
"Tigray",0.201520927377264,0,0.139442205494849,0,0.324920559662989,0
"Total",0.39809939288815,3533833,0.235359543086108,3321513,0.619292726802299,3726131
