"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.419775551555974,0,0.375798509541253,0,0.464709684523034,0
"Afar",0.283300254555427,0,0.126583431001679,0,0.540124480479976,0
"Amhara",0.373769163489556,31983,0.34879977241046,30453,0.39925833427983,33536
"Benshangul-Gumaz",0.400202561668727,148294,0.38303587964373,144075,0.417667963253491,152529
"Dire Dawa",0.382468351094733,0,0.000188702167241878,0,0.997874591335057,0
"Gambela Peoples",0.292787706288923,91374,0.271622484712514,86199,0.316206943277962,97338
"Harari People",0.359326522526925,0,5.74891585221234e-05,0,0.998521873136391,0
"Oromia",0.383364144002389,1048874,0.293788784194979,1007963,0.514894597626383,1084550
"Somali",0.401139895204712,6537,0.0378198551368083,5464,0.986333290128245,6921
"Southern Nations, Nationalities",0.349542267199603,1830091,0.32945073143103,1669414,0.369663103594647,1991110
"Tigray",0.138750090581981,0,0.1000725430351,0,0.204700748939174,0
"Total",0.362323607701513,3157153,0.215834660362876,2943567,0.591108630834114,3365984
