"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.435885644742189,0,0.399355649144102,0,0.472895740120849,0
"Afar",0.153517432344736,0,0.0821576635637578,0,0.280814612945127,0
"Amhara",0.396795849803931,34513,0.372431684183514,33283,0.421559052121103,35756
"Benshangul-Gumaz",0.470618850015265,169495,0.453425412742766,165423,0.487874211653605,173559
"Dire Dawa",0.353619192501117,0,2.72385060985148e-05,0,0.999079551476661,0
"Gambela Peoples",0.309711804199451,97900,0.289291142571527,92467,0.331746330589045,103975
"Harari People",0.332042347034803,0,6.12402786607656e-06,0,0.99941483281788,0
"Oromia",0.44648651835015,1180198,0.374182865466219,1150467,0.571747528903411,1208949
"Somali",0.410409748756843,7476,0.0616165667294334,7025,0.993354060652301,7552
"Southern Nations, Nationalities",0.401643839110932,2109471,0.381165874755421,1939076,0.420582706876318,2264571
"Tigray",0.106524037913581,0,0.0823825830640236,0,0.147375082955056,0
"Total",0.382910441723517,3599054,0.253052131886367,3387741,0.597391357722706,3794362
