"region","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Addis Abeba",0.366280807759583,0,0.303409661063804,0,0.467484294585158,0
"Afar",0.21490915730796,0,0.099490741985706,0,0.418486851653384,0
"Amhara",0.410716617417628,33259,0.384965312916275,31826,0.436659550232409,34707
"Benshangul-Gumaz",0.42227555988009,147030,0.404757353869778,142933,0.439829160508158,151137
"Dire Dawa",0.36941673626224,0,9.08040895309163e-06,0,0.999719088338433,0
"Gambela Peoples",0.301318924556336,89902,0.279802748670192,84372,0.325681254817682,96192
"Harari People",0.3528825486034,0,1.69599320631776e-06,0,0.999852240383572,0
"Oromia",0.427078115614113,1085975,0.337381400826662,1047915,0.562614047298886,1119585
"Somali",0.386141048351895,6740,0.0406932162485546,6012,0.993475347865435,6955
"Southern Nations, Nationalities",0.383940593194177,1993836,0.361921384558613,1813699,0.404917545405449,2160267
"Tigray",0.131789541295443,0,0.10459149130802,0,0.176559543833809,0
"Total",0.374738624243241,3356741,0.236637503635407,3126756,0.605625090564884,3568843
