"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.961704585942817,11880,0.9262778461757,11585,0.982995732215445,12052
"Abaji",0.337406100370114,10381,0.314317817207586,9681,0.361107801488131,11100
"Abak",0.250066502253572,76,0.186129459088137,56,0.316890811030109,97
"Abakaliki",0.411026187360057,1590,0.377378625464388,1460,0.445322846824598,1722
"Abeokuta North",0.653829120433409,2395,0.59329465667967,2175,0.710077889534636,2601
"Abeokuta South",0.602101983079974,309,0.544797581484411,279,0.657407436850497,337
"Abi",0.329457172861384,284,0.292335953047137,253,0.367576640876574,316
"Aboh-Mbaise",0.313241520390308,96,0.254440946319344,78,0.371411150371177,114
"Abua/Odual",0.39176409583693,43,0.102341993564066,12,0.7209066187004,79
"Abuja",0.296557322645105,17181,0.26954758491957,15596,0.324795886574333,18839
"Adavi",0.465643244528054,5553,0.427079109355549,5089,0.504445055805117,6021
"Ado",0.324341550229408,1530,0.298582371958757,1414,0.35100228809459,1651
"Ado Odo/Ota",0.829544465493466,2331,0.761337748476406,2136,0.884628906251468,2489
"Ado-Ekiti",0.396528625684785,111,0.364799386452913,102,0.428895092525299,121
"Afijio",0.355240719172993,1864,0.32263611086556,1690,0.388897334672214,2043
"Afikpo North",0.329535714866074,268,0.299923963666094,244,0.360207050314842,293
"Afikpo South",0.299570206592281,156,0.273691811611926,144,0.32657462123544,168
"Agaie",0.313958125830039,15038,0.289945418841793,13881,0.338369752327746,16214
"Agatu",0.459262904269479,4625,0.412909714005621,4146,0.504267535521527,5081
"Aguata",0.318020152931627,161,0.290227153599406,147,0.34682627115738,175
"Agwara",0.153908389443699,5073,0.115750341136006,4002,0.198219373264428,6311
"Ahiazu-Mbaise",0.331024326985741,60,0.297493385084041,54,0.365728086731515,67
"Ahoada East",0.320300331163356,13,0.10456624822417,4,0.585892689222176,23
"Ahoada West",0.35520123959464,25,0.1042337171594,7,0.651843671705029,46
"Aiyedade",0.461891209331903,1473,0.429661419699259,1366,0.494381480674236,1580
"Ajaokuta",0.513020859301346,8687,0.467484228452163,7919,0.557276316675708,9432
"Ajingi",0.243711133569112,0,0.214218771191141,0,0.275123478789768,0
"Akamkpa",0.243445575028373,164,0.208070301871697,141,0.281631768157516,189
"Akinyele",0.349368731746914,1275,0.32142588027734,1173,0.37814442888909,1380
"Akko",0.313169575215331,12039,0.286597423732703,11079,0.340695969175999,13033
"Akoko North-East",0.400135720858247,351,0.365621447213966,320,0.435381188438271,382
"Akoko North-West",0.357482032880246,177,0.322080419735159,159,0.393996021425595,194
"Akoko South-East",0.355374658400124,60,0.31732785619578,53,0.394868214492402,67
"Akoko South-West",0.385916769542061,139,0.353057338378387,127,0.419614343335973,152
"Akoko-Edo",0.423177749311776,2060,0.386512685134011,1881,0.460552447268292,2243
"Akpabuyo",0.372034141184133,90,0.305761581415817,74,0.437864295532084,107
"Akuku-Toru",0.76210023760142,67,0.367330825716865,33,0.954866587750089,84
"Akure North",0.467766208318678,155,0.434835118587318,144,0.500830385001746,167
"Akure South",0.471742074653693,112,0.438957542859787,104,0.504688610492477,120
"Akwanga",0.581093847585161,8737,0.552152027689925,8303,0.609623630684274,9165
"Albasu",0.2355766345177,0,0.211534703906315,0,0.260958390541038,0
"Aleiro",0.10410039375719,0,0.0696399849325712,0,0.148157545532571,0
"Alimosho",0.683124070417877,158,0.583744267652985,140,0.771806707533682,175
"Alkaleri",0.414204868384746,44003,0.385722629451461,41063,0.443074463800679,46998
"Amuwo Odofin",0.767077314944554,188,0.67312944869501,165,0.84387983511961,207
"Anambra East",0.451634746618974,771,0.408554734333936,700,0.494359966399255,841
"Anambra West",0.581589418687703,2120,0.508764918281058,1848,0.637586120661083,2325
"Anaocha",0.359030497180232,159,0.327099021625191,145,0.391892946099628,173
"Andoni",0.783284671073845,31,0.519351515454829,22,0.931555618591135,36
"Aninri",0.379902907087298,499,0.351695418477555,462,0.408703144835563,537
"Aniocha North",0.466709822455585,370,0.436467238834376,347,0.496874598387142,394
"Aniocha South",0.477089764244926,765,0.442524213632057,708,0.511338848990377,821
"Anka",0.125393439014533,2758,0.0961928335706888,2163,0.15982601416602,3448
"Ankpa",0.26098921715107,3401,0.231325122576603,3016,0.292439795559524,3810
"Apa",0.37644527904651,2116,0.343780904372382,1932,0.41003205651205,2304
"Ardo-Kola",0.115704768992015,2398,0.101280479288048,2104,0.131449152003065,2719
"Arewa Dandi",0.0977476510006949,321,0.0566355024000693,165,0.155184996791934,550
"Argungu",0.0978272224274592,0,0.0639083743867819,0,0.141908440770427,0
"Arochukwu",0.253009559716047,100,0.223382415734923,88,0.28446867071943,112
"Asa",0.326495943642562,7682,0.302777282925874,7122,0.350923955450734,8259
"Asari-Toru",0.615349715000787,20,0.234417377881518,8,0.886789266703615,29
"Askira/Uba",0.469304184340717,1185,0.394885188681114,1066,0.542749213576755,1308
"Atakumosa East",0.4257588026617,443,0.393510911989591,409,0.458459670096305,477
"Atakumosa West",0.348046231866309,466,0.316733781321647,424,0.38035296653594,509
"Atiba",0.295365526820025,4638,0.263785568431761,4181,0.328512713850947,5110
"Atisbo",0.252801336675441,6506,0.217436280937865,5628,0.290828587234036,7445
"Augie",0.0892946078447369,0,0.0603716592546207,0,0.12625458176002,0
"Auyo",0.278584602801529,0,0.222387747079544,0,0.335048914711881,0
"Awe",0.367210211085648,16639,0.340071206334989,15403,0.39323040174628,17800
"Awgu",0.324476047289897,582,0.294484068009318,529,0.355463813302362,638
"Awka North",0.374941312520319,742,0.346367710694843,685,0.40415387910594,800
"Awka South",0.280790489348061,342,0.252417209804256,307,0.310538113836623,378
"Ayamelum",0.436084323300971,1297,0.396288679536158,1178,0.476174619043278,1416
"Ayedire",0.321987542537021,215,0.292577340248371,195,0.352470100145914,235
"Babura",0.2059682582055,0,0.170490770843119,0,0.245184350499413,0
"Badagry",0.856309096922687,625,0.787338860964386,577,0.909196061211975,662
"Bade",0.241436607342357,0,0.147191792682415,0,0.358249049425471,0
"Bagudo",0.134284376458904,13303,0.0897269664096149,8968,0.190688423544869,18777
"Bagwai",0.169893584535922,0,0.152036827969189,0,0.18893293216086,0
"Bakori",0.125935251250825,0,0.114386215103638,0,0.138198778930349,0
"Bakura",0.104025888412133,494,0.0729528738603773,350,0.142696100805276,673
"Balanga",0.232063195329009,0,0.208836382868052,0,0.256543091527978,0
"Bali",0.0743650597679123,9277,0.0617290188475202,7710,0.0887146127833975,11054
"Bama",0.943500084234377,0,0.838147004965244,0,0.987510686487477,0
"Barkin Ladi",0.264528923057294,4118,0.241312759982721,3865,0.288604881325782,4378
"Baruten",0.196928793570847,23365,0.165214600859534,19627,0.231800162647926,27472
"Bassa",0.370638555667595,14622,0.339560472044731,13332,0.401790693520813,15895
"Batagarawa",0.131929424052868,0,0.10873972137381,0,0.157981612216541,0
"Batsari",0.124635734090088,0,0.101654872987891,0,0.150686359701569,0
"Bauchi",0.334187024420399,24891,0.313252301040744,23360,0.355629279337861,26454
"Baure",0.204506524339142,0,0.138109606659402,0,0.285085507801968,0
"Bayo",0.380815886193999,0,0.348178407092125,0,0.414206825869947,0
"Bebeji",0.220645275453618,0,0.194837881682069,0,0.247226142522519,0
"Bekwarra",0.247663956630502,153,0.229163729845623,142,0.266915541725538,165
"Bende",0.269267239760408,182,0.240893373862537,163,0.299178773686836,202
"Biase",0.3063942522651,141,0.258984839376055,120,0.351962227019582,162
"Bichi",0.187013792269754,0,0.157287110826062,0,0.218407498909593,0
"Billiri",0.282542233591135,2560,0.259405243863333,2359,0.306554351791209,2768
"Bindawa",0.144277891683984,0,0.124437230167473,0,0.165965122065476,0
"Binji",0.0957177474973702,0,0.0621872743487114,0,0.13916728528061,0
"Biriniwa",0.211017401397456,0,0.142746128106277,0,0.29358887880436,0
"Birnin Gwari",0.162854642263188,12125,0.144564385434035,10691,0.182479619284812,13670
"Birnin Kebbi",0.109734293235045,0,0.0700373373280583,0,0.161836782493608,0
"Birnin Kudu",0.273948796525272,0,0.248437417363909,0,0.300588698874468,0
"Birnin-Magaji/Kiyaw",0.139639181999607,0,0.111901407097281,0,0.171328879139381,0
"Biu",0.335277407942024,0,0.300960466828961,0,0.370919034983857,0
"Bodinga",0.0905204124919312,0,0.0633695529636455,0,0.124397093560434,0
"Bogoro",0.3693776893751,1245,0.344787019380668,1185,0.394494485571694,1306
"Boki",0.165015026438945,170,0.140700836351631,146,0.191717898764518,196
"Bokkos",0.318213429521927,18587,0.293838490915115,17206,0.343356173365689,20011
"Boluwaduro",0.310137836776412,233,0.285673298553152,215,0.335448023204911,252
"Bomadi",0.666660957457811,186,0.258659278890649,72,0.918758929684316,256
"Bonny",0.761027633417628,69,0.558957667123307,52,0.840650746830571,75
"Borgu",0.161305510464027,24103,0.129821318213819,19331,0.197000673753866,29550
"Boripe",0.352473721745813,349,0.329673303832683,327,0.375785811575288,372
"Borsari",0.23241015024619,2947,0.127232886126594,1607,0.370254968038613,4699
"Bosso",0.227051667342214,11109,0.206386052489332,10097,0.248772651938345,12173
"Brass",0.649606764326324,221,0.285528198626072,101,0.812611164357735,273
"Buji",0.304734920557601,0,0.269971023711141,0,0.340819934992136,0
"Bukkuyum",0.102045864498381,3618,0.0776416447864024,2851,0.131110083608046,4511
"Bukuru",0.233600080226119,3277,0.208419716886614,2925,0.260147767393095,3647
"Bungudu",0.123441701291069,0,0.098254823297246,0,0.152437149189257,0
"Bunkure",0.230470160468887,0,0.205652921433031,0,0.256751084327789,0
"Bunza",0.0949622952070314,0,0.0524551491588962,0,0.155734898942016,0
"Burutu",0.807706100184225,1935,0.492806735332398,1228,0.947088008603388,2247
"Bwari",0.324741425215274,8918,0.295876716682258,8078,0.354719629590775,9793
"Calabar",0.312180080799203,41,0.262813205518938,35,0.363075692330944,48
"Calabar South",0.635646336319506,22,0.516185249888002,18,0.735258316741836,26
"Chanchaga",0.162560610014453,609,0.146202701481375,548,0.179965067149164,674
"Charanchi",0.145660664914717,0,0.125672840914749,0,0.167492797595931,0
"Chibok",0.390333882410857,0,0.347798865979445,0,0.433772471138235,0
"Chikun",0.231903834137097,11980,0.211400389159605,10775,0.253001585575193,13216
"Damaturu",0.257459847250214,0,0.204682409853705,0,0.315746424968527,0
"Damban",0.257280882459322,0,0.23216202755432,0,0.283630279415296,0
"Dambatta",0.210294900640474,563,0.17843498316872,485,0.245162208394335,648
"Damboa",0.486313049398007,0,0.420258722547638,0,0.547699195656879,0
"Dandi",0.115995963479511,4426,0.0636376107824194,2427,0.188502928362334,7270
"Dandume",0.11687093315331,0,0.106034522129369,0,0.128395927174062,0
"Dange-Shuni",0.108944977563043,0,0.0735904257733682,0,0.153712720823207,0
"Danja",0.12757300065947,0,0.116587634186911,0,0.139199151877058,0
"Danko Wasagu",0.0936421117270014,11883,0.0763421234883978,9695,0.11338426643943,14379
"Danmusa",0.145589463595357,0,0.12555444812326,0,0.167515359300095,0
"Darazo",0.297341747220118,0,0.272991770832114,0,0.322547945278542,0
"Dass",0.342403985975513,3853,0.321309059680865,3617,0.364000631392534,4094
"Daura",0.177066709115737,876,0.0958381899208032,440,0.288094779466551,1491
"Dawakin Kudu",0.219635020463698,0,0.194537147895263,0,0.246353582669725,0
"Dawakin Tofa",0.166275108314964,0,0.146825624864663,0,0.187179365294976,0
"Degema",0.680242038440826,93,0.386052054609478,54,0.802778225415341,110
