"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.884851175593727,11082,0.789434754198436,10092,0.946753236350145,11696
"Abaji",0.393821249859629,12055,0.365566175658368,11186,0.422621262230929,12942
"Abak",0.175211003870382,53,0.131550071352808,40,0.22665484514213,69
"Abakaliki",0.341200669375892,1314,0.312379496144009,1204,0.370934389881823,1428
"Abeokuta North",0.662432442099842,2428,0.603290825166204,2212,0.717339058465118,2628
"Abeokuta South",0.600296330412996,308,0.542987333767306,278,0.655662570599852,336
"Abi",0.27349899776521,234,0.24053798827764,207,0.307981376951415,262
"Aboh-Mbaise",0.251141540309757,77,0.205370421301169,63,0.301664665574725,93
"Abua/Odual",0.451606304711179,37,0.108298559325702,12,0.756849026937336,68
"Abuja",0.320216223368536,18308,0.290591025321844,16583,0.351069942980123,20106
"Adavi",0.597975556102677,7127,0.569561615387152,6784,0.625804856354361,7463
"Ado",0.36819414328301,1728,0.343495753205252,1616,0.393502590662638,1842
"Ado Odo/Ota",0.799400654267607,2246,0.723220369126108,2029,0.862151297643383,2425
"Ado-Ekiti",0.457217540653059,130,0.42400331101469,120,0.490666772822627,140
"Afijio",0.316680072193334,1635,0.286643672888493,1478,0.347925100700985,1799
"Afikpo North",0.266034031701214,217,0.23977729352872,196,0.293555900894042,239
"Afikpo South",0.25736204701057,139,0.232918792048205,127,0.283087811081396,151
"Agaie",0.36572540063492,17420,0.338792027885495,16122,0.392985271934989,18737
"Agatu",0.533359642483354,5221,0.490689427894337,4760,0.574653866065055,5663
"Aguata",0.258050497605643,131,0.234001794508975,118,0.283209574095003,143
"Agwara",0.191104146233907,6183,0.146485971305861,4913,0.241071669518854,7630
"Ahiazu-Mbaise",0.228541362114628,42,0.203399399975018,37,0.255203795359749,47
"Ahoada East",0.348208861205616,14,0.141428907369534,6,0.6164724159404,24
"Ahoada West",0.364125106235973,26,0.134542512852931,10,0.657394729647373,47
"Aiyedade",0.375805028557035,1205,0.345237763808553,1105,0.407135187730096,1308
"Ajaokuta",0.618533264506089,10432,0.581150868033186,9798,0.653908580903939,11031
"Ajingi",0.231873578799297,0,0.202908036975098,0,0.262855919909978,0
"Akamkpa",0.142945917219931,94,0.118845107298892,79,0.169831933301762,112
"Akinyele",0.323796517863099,1162,0.29692022892878,1064,0.351611228824412,1263
"Akko",0.366607102476903,15119,0.338141848842028,14095,0.395815924434069,16161
"Akoko North-East",0.51649997437427,465,0.487938621372408,441,0.544981724623621,490
"Akoko North-West",0.487788480854741,242,0.456438376754642,227,0.51913390971622,257
"Akoko South-East",0.426374581897085,72,0.396335285782926,67,0.456832174993491,78
"Akoko South-West",0.448446635448742,163,0.420250328980808,152,0.476932258097177,174
"Akoko-Edo",0.512102077463374,2539,0.483554941918306,2399,0.540602647839536,2678
"Akpabuyo",0.283631010226551,49,0.125049003103733,29,0.339687356893796,59
"Akuku-Toru",0.855583809372541,0,0.00903501094210227,0,0.986592200483022,0
"Akure North",0.458698591116227,153,0.42626162280203,142,0.491316987244366,165
"Akure South",0.4276421286036,102,0.396203463209071,94,0.459503566027318,109
"Akwanga",0.530080403773391,7962,0.504271812199435,7574,0.555762705599859,8348
"Albasu",0.23486911250585,0,0.210199429415843,0,0.260957482207512,0
"Aleiro",0.10241072504624,0,0.0675638203688001,0,0.147319014054161,0
"Alimosho",0.750977939240103,158,0.662414353971309,139,0.82618238852612,174
"Alkaleri",0.505150126826333,52117,0.476843665352078,49105,0.533386250532282,55151
"Amuwo Odofin",0.77327457397018,190,0.683415500407581,168,0.847898753202324,208
"Anambra East",0.416817795479792,713,0.374591247447546,643,0.459337570583485,783
"Anambra West",0.465227251626304,1668,0.352740146246495,1240,0.573980597349497,2082
"Anaocha",0.306477579480263,135,0.278823981095576,123,0.335177007666517,148
"Andoni",0.594539174928154,9,0.0524162052285415,2,0.788001351065257,13
"Aninri",0.346686098716763,457,0.320141575565805,422,0.373915439224551,493
"Aniocha North",0.402499717655368,321,0.372771180538453,298,0.432625900444801,345
"Aniocha South",0.375335289785957,618,0.342499973127587,564,0.409145355749958,674
"Anka",0.169365126751502,4059,0.132478599549622,3235,0.211847274434112,4992
"Ankpa",0.350074038170655,4554,0.323391275289417,4204,0.377587574351648,4915
"Apa",0.492898816423278,2770,0.467609751148843,2628,0.518289427794976,2912
"Ardo-Kola",0.114112292471231,2385,0.09943819590129,2083,0.130183109540014,2715
"Arewa Dandi",0.0996333396170662,466,0.0565362583212727,244,0.160130854100612,778
"Argungu",0.0898878842292259,0,0.0578532974396994,0,0.13201046181169,0
"Arochukwu",0.178257250615198,71,0.153731256515631,61,0.204911830994509,81
"Asa",0.384308751252692,9020,0.35865251161542,8414,0.410496173287761,9639
"Asari-Toru",0.890355308080566,0,1.51815792349103e-06,0,1,0
"Askira/Uba",0.699799775608696,1736,0.646747624003915,1598,0.746471691780061,1877
"Atakumosa East",0.358650327961053,376,0.328994500034147,345,0.389119546691938,408
"Atakumosa West",0.305762708104573,409,0.277227160211648,371,0.335434348430435,449
"Atiba",0.285400759372866,4081,0.255438821438307,3683,0.316932440458842,4495
"Atisbo",0.248191225740114,6272,0.214215218032491,5441,0.284700958884048,7160
"Augie",0.0857372610906629,0,0.0576579467404806,0,0.121769796563486,0
"Auyo",0.252081209434897,0,0.196141865862586,0,0.316881230016551,0
"Awe",0.362174970075976,16097,0.334054412087689,14788,0.392424944667767,17526
