"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.929229833476456,11738,0.862982706569968,11280,0.970057540827761,12000
"Abaji",0.33994800447748,10539,0.313627349441087,9730,0.367048856354464,11371
"Abak",0.259835445133148,79,0.194274102300798,59,0.330303348057486,101
"Abakaliki",0.424269262565793,1642,0.392396314158124,1518,0.456589995714013,1767
"Abeokuta North",0.723550112280213,2648,0.669907345887816,2451,0.772456754992125,2828
"Abeokuta South",0.569333810510563,292,0.51595785408453,264,0.621574577581106,318
"Abi",0.34388945566747,295,0.308982871534507,266,0.379227031298724,325
"Aboh-Mbaise",0.32339558398715,99,0.263877284227293,81,0.384074234937196,117
"Abua/Odual",0.289661642621953,30,0.0610226801176947,7,0.712752112286477,63
"Abuja",0.361855426181077,21262,0.332079542950131,19503,0.392341788724811,23061
"Adavi",0.373550982703765,4465,0.339793194289462,4062,0.408173702511614,4879
"Ado",0.292159442531788,1375,0.269056609266972,1269,0.316133190963385,1484
"Ado Odo/Ota",0.905976545683696,2541,0.863707454991083,2417,0.938477615211795,2638
"Ado-Ekiti",0.325969211137852,87,0.301394438808519,81,0.351180571098538,94
"Afijio",0.29347175713245,1569,0.263793419585981,1408,0.324466723583284,1737
"Afikpo North",0.319373322495206,260,0.291045021275069,237,0.348705065806844,284
"Afikpo South",0.277351913016015,142,0.254311504600414,131,0.301338112664104,153
"Agaie",0.337160566267555,16282,0.310972595853241,15023,0.363696647283197,17559
"Agatu",0.366830564231552,3653,0.320863642113511,3155,0.415677727200351,4186
"Aguata",0.329008117719371,166,0.305084327308598,154,0.3535673253034,179
"Agwara",0.187357831615367,5653,0.139754818006409,4313,0.240030486550414,7217
"Ahiazu-Mbaise",0.346782636729745,63,0.314302595328491,57,0.38023642278769,69
"Ahoada East",0.29504491055928,12,0.092691717243743,4,0.570464771691885,23
"Ahoada West",0.324705131126153,23,0.0910870132617478,6,0.633208286334056,45
"Aiyedade",0.381630305082681,1204,0.353333982375409,1112,0.410488216465912,1298
"Ajaokuta",0.433296256530385,7361,0.390768400702178,6644,0.475229462376766,8068
"Ajingi",0.195972474871762,0,0.168765573520987,0,0.225482464604685,0
"Akamkpa",0.225125042476567,152,0.192650198873388,130,0.260274187945924,175
"Akinyele",0.284266335354342,1000,0.261165658013067,918,0.308268231939546,1084
"Akko",0.261749085897967,10064,0.238125233795876,9225,0.28645542821778,10939
"Akoko North-East",0.330525082908055,288,0.302416054558412,264,0.359519499957861,314
"Akoko North-West",0.297489846619526,147,0.268837478715897,132,0.327322995724377,161
"Akoko South-East",0.280173389776748,47,0.25459475551874,43,0.306831567400746,52
"Akoko South-West",0.308898779405424,112,0.283754783244191,103,0.334924164957139,121
"Akoko-Edo",0.328169689108554,1607,0.29906338281886,1462,0.358287709856272,1756
"Akpabuyo",0.271705713407318,76,0.212750385637943,61,0.439454927596539,105
"Akuku-Toru",0.113522848770634,0,0.00760512262271421,0,0.989777888945252,0
"Akure North",0.363092393598141,119,0.334541703822072,110,0.392292314596971,129
"Akure South",0.356937751697554,85,0.329083881303664,78,0.385506531389604,92
"Akwanga",0.508571415732983,7635,0.479258038173267,7195,0.537822711309781,8075
"Albasu",0.205182513930461,0,0.181276082966125,0,0.230726283860877,0
"Aleiro",0.0747906270782009,0,0.0447588299649613,0,0.11621240889825,0
"Alimosho",0.827851985861127,185,0.754811917042437,172,0.886458532290215,195
"Alkaleri",0.33040318999385,35303,0.304351221890824,32638,0.357220911549226,38055
"Amuwo Odofin",0.839993723154476,206,0.767110068846173,188,0.896853322501975,220
"Anambra East",0.395123274194863,666,0.352440688351383,596,0.438101754942135,738
"Anambra West",0.325952513263273,1124,0.248782917602314,836,0.458674134726267,1631
"Anaocha",0.385473021907049,170,0.356386411607601,157,0.41514807467588,183
"Andoni",0.298046549526177,5,0.0954125287147533,2,0.90193961124538,8
"Aninri",0.349249388067164,459,0.323516716390412,425,0.375614061247104,493
"Aniocha North",0.399022519251981,317,0.369323210793086,294,0.429026041881337,340
"Aniocha South",0.393829845282039,640,0.358625540135465,583,0.429670126022484,699
"Anka",0.127862905238283,2888,0.0928724938216243,2147,0.170405887147731,3772
"Ankpa",0.231603305947458,3031,0.20721257554112,2713,0.257408017599528,3367
"Apa",0.316467946330366,1779,0.287932339400223,1619,0.346095840562157,1946
"Ardo-Kola",0.107031463341689,2227,0.0930890673452892,1941,0.122326032913164,2539
"Arewa Dandi",0.0516109543681851,194,0.025414497686797,83,0.0927790767810327,379
"Argungu",0.057654798667575,0,0.0332269509629544,0,0.092350584121649,0
"Arochukwu",0.233970492325211,92,0.208086597116195,82,0.261420811079292,103
"Asa",0.280764966136123,6655,0.257589045452643,6104,0.304856420278274,7228
"Asari-Toru",0.0762154040688613,0,1.80032239130439e-25,0,0.999903181218001,0
"Askira/Uba",0.489140289848688,1155,0.415472424929321,1038,0.560073290615244,1277
"Atakumosa East",0.308355678112264,322,0.282633226362445,295,0.334972126850877,350
"Atakumosa West",0.25716449132628,344,0.233939704580924,313,0.281430041395027,377
"Atiba",0.244655280591943,3941,0.216567415803767,3521,0.274441222374926,4379
"Atisbo",0.187575855754332,4798,0.158415104177787,4070,0.219598962731804,5595
"Augie",0.052791069399521,0,0.031774198028016,0,0.0819658101845136,0
"Auyo",0.132973170674319,0,0.0961105893765417,0,0.185333573101125,0
"Awe",0.292607694498419,13072,0.269139840312038,12019,0.321239369472317,14421
"Awgu",0.317586476051784,570,0.29369032610997,527,0.341990264950485,613
"Awka North",0.375447354084667,744,0.347817094945963,688,0.403628618402547,800
"Awka South",0.294707121763231,367,0.267908301207531,333,0.322581133783707,403
"Ayamelum",0.347150945316963,1031,0.304589164664724,904,0.39306640985099,1168
"Ayedire",0.257030553609627,171,0.232800633835161,155,0.282398681535172,188
"Babura",0.14257045309734,0,0.113721461689529,0,0.175710956926991,0
"Badagry",0.898036966314799,650,0.767066760985319,548,0.956573281464391,694
"Bade",0.0866937063431653,0,0.0412951148667465,0,0.156248398054529,0
"Bagudo",0.100259167750707,10363,0.0601068800883806,6347,0.155278579770347,15793
"Bagwai",0.164245712459813,0,0.146429348123905,0,0.183290211776582,0
"Bakori",0.155280448365233,0,0.141401056088726,0,0.169940728351348,0
"Bakura",0.0866899013164374,376,0.0557816281390655,241,0.12734903726817,556
"Balanga",0.207537538277957,0,0.185828148869778,0,0.230543431045224,0
"Bali",0.0746134241056509,9339,0.0615750819570744,7715,0.0894661581349854,11186
"Bama",0.958363275672125,0,0.863005336629867,0,0.99290368105507,0
"Barkin Ladi",0.264239520843793,4222,0.238639163922839,3952,0.29112957215074,4501
"Baruten",0.167847194106975,19818,0.138871314185804,16414,0.200152930303315,23611
"Bassa",0.315702908278311,12253,0.284793567062779,10886,0.34651557247333,13582
"Batagarawa",0.104925361617014,0,0.0835447011377242,0,0.129549473671697,0
"Batsari",0.0942487762584741,0,0.0734859374129314,0,0.11858403674712,0
"Bauchi",0.292944665441822,21939,0.272531846291665,20418,0.31399551790629,23503
"Baure",0.14313114558246,0,0.0885382620413701,0,0.215051536121725,0
"Bayo",0.328615078959281,0,0.297949416431104,0,0.360266203612497,0
"Bebeji",0.226421451687289,0,0.200180012629814,0,0.252974475592558,0
"Bekwarra",0.240167283535336,149,0.223539630662841,139,0.257402404241053,160
"Bende",0.249793042018285,169,0.225311143326215,152,0.275545644323628,186
"Biase",0.232000858682961,107,0.19417156524503,90,0.283903967189199,131
"Bichi",0.186727396397622,0,0.157935326311763,0,0.215530757725151,0
"Billiri",0.237377392194844,2114,0.216890767510772,1935,0.258807855894803,2302
"Bindawa",0.104219199103124,0,0.0875248551088986,0,0.122882285446246,0
"Binji",0.0407703746103629,0,0.0234703388727446,0,0.0661053442851584,0
"Biriniwa",0.0850856383523543,0,0.0484799919936313,0,0.136676235886495,0
"Birnin Gwari",0.220936405945936,17094,0.197652157460066,15220,0.245622618699179,19084
"Birnin Kebbi",0.0697648934151383,0,0.0392445672610871,0,0.113624604997255,0
"Birnin Kudu",0.225688897325943,0,0.199839079887385,0,0.253195298087056,0
"Birnin-Magaji/Kiyaw",0.115522116712944,0,0.0883191796008433,0,0.147662625155527,0
"Biu",0.281476175423736,0,0.249744531654057,0,0.314883401323379,0
